"Date","Value","Country"
"1929-10-01","13.161","Afghanistan"
"1929-11-01","7.437","Afghanistan"
"1929-12-01","-2.499","Afghanistan"
"1930-01-01","-3.993","Afghanistan"
"1930-02-01","1.647","Afghanistan"
"1930-03-01","8.099","Afghanistan"
"1930-04-01","13.419","Afghanistan"
"1930-05-01","20.164","Afghanistan"
"1930-06-01","25.284","Afghanistan"
"1930-07-01","27.43","Afghanistan"
"1930-08-01","24.753","Afghanistan"
"1930-09-01","19.279","Afghanistan"
"1930-10-01","13.595","Afghanistan"
"1930-11-01","8.573","Afghanistan"
"1930-12-01","1.717","Afghanistan"
"1931-01-01","0.726","Afghanistan"
"1931-02-01","-1.612","Afghanistan"
"1931-03-01","8.481","Afghanistan"
"1931-04-01","15.627","Afghanistan"
"1931-05-01","18.648","Afghanistan"
"1931-06-01","23.508","Afghanistan"
"1931-07-01","26.186","Afghanistan"
"1931-08-01","26.331","Afghanistan"
"1931-09-01","20.868","Afghanistan"
"1931-10-01","13.536","Afghanistan"
"1931-11-01","7.21","Afghanistan"
"1931-12-01","1.861","Afghanistan"
"1932-01-01","1.255","Afghanistan"
"1932-02-01","3.542","Afghanistan"
"1932-03-01","8.99","Afghanistan"
"1932-04-01","15.829","Afghanistan"
"1932-05-01","19.185","Afghanistan"
"1932-06-01","24.661","Afghanistan"
"1932-07-01","27.439","Afghanistan"
"1932-08-01","24.319","Afghanistan"
"1932-09-01","20.555","Afghanistan"
"1932-10-01","12.793","Afghanistan"
"1932-11-01","6.864","Afghanistan"
"1932-12-01","-1.456","Afghanistan"
"1933-01-01","-2.244","Afghanistan"
"1933-02-01","3.563","Afghanistan"
"1933-03-01","6.586","Afghanistan"
"1933-04-01","13.145","Afghanistan"
"1933-05-01","20.821","Afghanistan"
"1933-06-01","25.121","Afghanistan"
"1933-07-01","27.784","Afghanistan"
"1933-08-01","25.525","Afghanistan"
"1933-09-01","19.833","Afghanistan"
"1933-10-01","13.568","Afghanistan"
"1933-11-01","8.396","Afghanistan"
"1933-12-01","4.497","Afghanistan"
"1934-01-01","-4.379","Afghanistan"
"1934-02-01","5.397","Afghanistan"
"1934-03-01","7.813","Afghanistan"
"1934-04-01","13.822","Afghanistan"
"1934-05-01","17.139","Afghanistan"
"1934-06-01","25.201","Afghanistan"
