Date;Value
2018-12-31;6
2019-01-01;0
2019-01-02;9
2019-01-03;9
2019-01-04;0
2019-01-05;30
2019-01-06;0
2019-01-07;0
2019-01-08;10
2019-01-09;10
2019-01-10;13
2019-01-11;6
2019-01-12;10
2019-01-13;1
2019-01-14;18
2019-01-15;19
2019-01-16;17
2019-01-17;8
2019-01-18;24
2019-01-19;1
2019-01-20;34
2019-01-21;31
2019-01-22;7
2019-01-23;23
2019-01-24;2
2019-01-25;11
2019-01-26;13
2019-01-27;6
2019-01-28;28
2019-01-29;15
2019-01-30;11
2019-01-31;20
2019-02-01;7
2019-02-02;45
2019-02-03;5
2019-02-04;12
2019-02-05;1
2019-02-06;4
2019-02-07;22
2019-02-08;12
2019-02-09;11
2019-02-10;0
2019-02-11;5
2019-02-12;6
2019-02-13;8
2019-02-14;7
2019-02-15;3
2019-02-16;6
2019-02-17;0
2019-02-18;10
2019-02-19;6
2019-02-20;7
2019-02-21;5
2019-02-22;1
2019-02-23;0
2019-02-24;2
2019-02-25;2
2019-02-26;3
2019-02-27;1
2019-02-28;35
2019-03-01;6
2019-03-02;0
2019-03-03;10
2019-03-04;5
2019-03-05;6
2019-03-06;5
2019-03-07;0
2019-03-08;0
2019-03-09;7
2019-03-10;3
2019-03-11;11
2019-03-12;7
2019-03-13;8
2019-03-14;27
2019-03-15;20
2019-03-16;5
2019-03-17;10
2019-03-18;1
2019-03-19;2
2019-03-20;19
2019-03-21;6
2019-03-22;29
2019-03-23;1
2019-03-24;16
2019-03-25;6
2019-03-26;19
2019-03-27;0
2019-03-28;7
2019-03-29;16
2019-03-30;0
2019-03-31;5
2019-04-01;5
2019-04-02;10
2019-04-03;4
2019-04-04;13
2019-04-05;3
2019-04-06;16
2019-04-07;0
2019-04-08;4
2019-04-09;3
2019-04-10;9
2019-04-11;7
2019-04-12;6
2019-04-13;6
2019-04-14;7
2019-04-15;3
2019-04-16;1
2019-04-17;24
2019-04-18;0
2019-04-19;6
2019-04-20;0
2019-04-21;2
2019-04-22;31
2019-04-23;4
2019-04-24;12
2019-04-25;7
2019-04-26;1
2019-04-27;7
2019-04-28;0
2019-04-29;0
2019-04-30;28
2019-05-01;1
2019-05-02;3
2019-05-03;16
2019-05-04;16
2019-05-05;0
2019-05-06;9
2019-05-07;6
2019-05-08;20
2019-05-09;31
2019-05-10;26
2019-05-11;12
2019-05-12;19
2019-05-13;11
2019-05-14;11
2019-05-15;5
2019-05-16;16.29166667
2019-05-17;4
2019-05-18;5
2019-05-19;9
2019-05-20;13
2019-05-21;1
2019-05-22;9
2019-05-23;10
2019-05-24;5
2019-05-25;16
2019-05-26;11
2019-05-27;0
2019-05-28;5
2019-05-29;0
2019-05-30;6
2019-05-31;2
2019-06-01;8
2019-06-02;6
2019-06-03;5
2019-06-04;12
2019-06-05;1
2019-06-06;11
2019-06-07;16
2019-06-08;0
2019-06-09;0
2019-06-10;6
2019-06-11;7
2019-06-12;1
2019-06-13;2
2019-06-14;0
2019-06-15;7
2019-06-16;0
2019-06-17;2
2019-06-18;2
2019-06-19;2
2019-06-20;0
2019-06-21;4
2019-06-22;12
2019-06-23;10
2019-06-24;3
2019-06-25;0
2019-06-26;0
2019-06-27;7
2019-06-28;2
2019-06-29;5
2019-06-30;11
2019-07-01;8
2019-07-02;1
2019-07-03;1
2019-07-04;3
2019-07-05;0
2019-07-06;1
2019-07-07;3
2019-07-08;4
2019-07-09;3
2019-07-10;1
2019-07-11;0
2019-07-12;2
2019-07-13;0
2019-07-14;5
