unix,ds,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount,Value
1.62829E+12,2021-08-07,LINK/USDT,23.889,25.157,23.626,24.694,6218217.158,151438825.1,319613,24.3915
1.62838E+12,2021-08-08,LINK/USDT,24.688,24.946,22.565,23.029,5179399.165,123871284.1,260258,23.7555
1.62847E+12,2021-08-09,LINK/USDT,23.026,24.691,22.072,24.197,5994876.946,140917845.7,280978,23.3815
1.62855E+12,2021-08-10,LINK/USDT,24.198,25.518,23.736,24.537,6592102.333,161685184.3,337730,24.627
1.62864E+12,2021-08-11,LINK/USDT,24.536,27.313,24.459,25.906,7843592.877,203922175.4,428394,25.886
1.62873E+12,2021-08-12,LINK/USDT,25.902,26.902,24.085,24.944,6385288.818,161099505.2,292673,25.4935
1.62881E+12,2021-08-13,LINK/USDT,24.941,27.771,24.715,27.748,4895829.581,129526890.5,276890,26.243
1.6289E+12,2021-08-14,LINK/USDT,27.748,27.955,26.371,27.144,5869978.184,159572397.9,292600,27.163
1.62899E+12,2021-08-15,LINK/USDT,27.139,27.983,25.901,27.901,4492523.836,120758382.5,253919,26.942
1.62907E+12,2021-08-16,LINK/USDT,27.901,30.51,27.638,27.944,9364186.799,272278412,535669,29.074
1.62916E+12,2021-08-17,LINK/USDT,27.95,30.299,25.881,26.146,9870163.634,278293062.4,511820,28.09
1.62924E+12,2021-08-18,LINK/USDT,26.145,26.922,24.847,25.341,8437887.642,218987283.9,373998,25.8845
1.62933E+12,2021-08-19,LINK/USDT,25.341,27.132,24.479,27.096,7978787.57,205111314.4,363593,25.8055
1.62942E+12,2021-08-20,LINK/USDT,27.101,29.048,26.647,28.678,6765096.705,188171433.8,359643,27.8475
1.6295E+12,2021-08-21,LINK/USDT,28.681,29.156,27.648,27.844,5165729.464,147280224.1,297222,28.402
1.62959E+12,2021-08-22,LINK/USDT,27.85,28.663,26.785,27.982,4266944.356,118510108.3,226106,27.724
1.62968E+12,2021-08-23,LINK/USDT,27.981,29.3,27.78,28.552,6106352.511,175067867.4,316711,28.54
1.62976E+12,2021-08-24,LINK/USDT,28.556,28.923,25.712,25.728,6394087.605,174291548.7,314121,27.3175
1.62985E+12,2021-08-25,LINK/USDT,25.728,26.879,25.279,26.612,5810278.155,152307753.2,273837,26.079
1.62994E+12,2021-08-26,LINK/USDT,26.612,26.94,23.88,24.39,5809610.757,145782918.6,225506,25.41
1.63002E+12,2021-08-27,LINK/USDT,24.38,26.14,24,26.04,5116792.068,128684391.3,191597,25.07
1.63011E+12,2021-08-28,LINK/USDT,26.05,26.2,25.36,25.73,2939678.44,75721358.12,101553,25.78
1.6302E+12,2021-08-29,LINK/USDT,25.74,26.57,25.14,25.76,3384982.599,87162661.73,135545,25.855
1.63028E+12,2021-08-30,LINK/USDT,25.77,26.49,24.3,25.04,4514605.77,114577875.3,187101,25.395
1.63037E+12,2021-08-31,LINK/USDT,25.03,27.537,24.69,26.7,7673601.309,202343311.6,365583,26.1135
1.63045E+12,2021-09-01,LINK/USDT,26.7,29.81,26.09,29.72,8266693.87,233967142.7,487744,27.95
1.63054E+12,2021-09-02,LINK/USDT,29.72,30.88,28.75,29.95,7084187.065,211324527.2,397326,29.815
1.63063E+12,2021-09-03,LINK/USDT,29.95,31.75,29.05,30.75,6866886.796,210704046.3,400875,30.4
1.63071E+12,2021-09-04,LINK/USDT,30.75,31.17,29.39,29.88,4242332.29,128774927.1,204589,30.28
1.6308E+12,2021-09-05,LINK/USDT,29.89,33.61,29.54,33.55,5891988.187,186565201.5,496734,31.575
1.63089E+12,2021-09-06,LINK/USDT,33.54,36.33,32.44,34.81,10355273.27,359725411.7,755606,34.385
1.63097E+12,2021-09-07,LINK/USDT,34.8,35.34,23.79,28.26,22716428.31,675535326.6,903257,29.565
1.63106E+12,2021-09-08,LINK/USDT,28.25,29.19,25.18,27.16,13670715.16,371272295,463192,27.185
1.63115E+12,2021-09-09,LINK/USDT,27.17,30.18,26.46,28.01,10379368.4,292636702.9,423441,28.32
1.63123E+12,2021-09-10,LINK/USDT,28.01,29.56,25.62,26.39,9834554.01,269253580.3,387017,27.59
1.63132E+12,2021-09-11,LINK/USDT,26.39,27.71,26.25,26.99,4993779.99,134903434.7,200823,26.98
1.6314E+12,2021-09-12,LINK/USDT,27,29.77,26.36,29.42,6990717.38,198717011.4,342367,28.065
1.63149E+12,2021-09-13,LINK/USDT,29.42,29.95,25.17,26.96,13538132.86,363906756.7,521640,27.56
1.63158E+12,2021-09-14,LINK/USDT,26.96,30.85,26.73,30.8,10233565.39,290787002.5,462359,28.79
1.63166E+12,2021-09-15,LINK/USDT,30.78,31.46,29.57,30.67,9772286.29,298930029.6,438401,30.515
1.63175E+12,2021-09-16,LINK/USDT,30.68,32.11,29.04,29.8,9659752.1,297027429.1,432446,30.575
1.63184E+12,2021-09-17,LINK/USDT,29.81,30.12,27.38,27.72,7110390.59,204569127.1,298035,28.75
1.63192E+12,2021-09-18,LINK/USDT,27.73,29.46,27.39,28.39,4567816.67,130401775.4,193332,28.425
1.63201E+12,2021-09-19,LINK/USDT,28.39,28.8,26.93,27.36,3892742.39,108695425.8,168114,27.865
1.6321E+12,2021-09-20,LINK/USDT,27.37,27.43,23,23.57,12265514.89,303481204.6,480303,25.215
1.63218E+12,2021-09-21,LINK/USDT,23.57,24.39,20.82,21.42,11263574.24,257038365.3,415915,22.605
1.63227E+12,2021-09-22,LINK/USDT,21.42,24.5,21.03,24.45,7772096.46,179127417.4,288495,22.765
1.63236E+12,2021-09-23,LINK/USDT,24.45,25.48,23.39,25.41,6813474.989,166632655.2,261871,24.435
1.63244E+12,2021-09-24,LINK/USDT,25.42,25.5,21.35,23.26,10530560.3,243229989.8,396623,23.425
1.63253E+12,2021-09-25,LINK/USDT,23.26,24.7,22.03,24.51,6978838.89,162372504,291197,23.365
1.63261E+12,2021-09-26,LINK/USDT,24.5,25.38,22.36,24.6,11996414.44,289614171.5,448575,23.87
1.6327E+12,2021-09-27,LINK/USDT,24.59,25.47,22.96,23.01,5674010.84,137166091.8,226706,24.215
1.63279E+12,2021-09-28,LINK/USDT,23.02,23.75,22,22.1,6277178.15,144327579,214044,22.875
1.63287E+12,2021-09-29,LINK/USDT,22.09,23.93,22.01,22.85,5352492.64,123228384.4,188839,22.97
1.63296E+12,2021-09-30,LINK/USDT,22.85,24.4,22.72,24,5584599.18,132908673.1,198656,23.56
1.63305E+12,2021-10-01,LINK/USDT,24,26.7,23.59,26.31,7425309.08,188696923.3,358254,25.145
1.63313E+12,2021-10-02,LINK/USDT,26.32,27.81,25.82,26.89,5235579.85,139984158.8,301699,26.815
1.63322E+12,2021-10-03,LINK/USDT,26.88,28.16,26.5,27.57,4506819.77,122973585.8,261111,27.33
1.63331E+12,2021-10-04,LINK/USDT,27.56,27.67,25.59,26.6,5539695.96,147184107.1,251770,26.63
1.63339E+12,2021-10-05,LINK/USDT,26.62,27.49,26.19,27.23,5119998.39,137177146.2,229974,26.84
1.63348E+12,2021-10-06,LINK/USDT,27.23,28.19,25.2,26.8,6976264.13,187167451.7,388601,26.695
1.63356E+12,2021-10-07,LINK/USDT,26.8,27.71,25.9,26.83,6025827.07,161995988.4,294437,26.805
1.63365E+12,2021-10-08,LINK/USDT,26.84,27.46,26.12,26.39,4972738.23,133594013.9,205086,26.79
1.63374E+12,2021-10-09,LINK/USDT,26.4,27.89,26.05,27.45,4731175.38,127639892.5,215477,26.97
1.63382E+12,2021-10-10,LINK/USDT,27.45,27.49,25.44,25.56,3914402.57,104540172.9,172735,26.465
1.63391E+12,2021-10-11,LINK/USDT,25.55,26.76,24.63,25.22,4293243.83,110756408.8,186286,25.695
1.634E+12,2021-10-12,LINK/USDT,25.22,25.27,23.53,24.65,5370932.72,130953565.8,224010,24.4
1.63408E+12,2021-10-13,LINK/USDT,24.63,25.67,24.16,25.66,6207286.13,153577716.9,244454,24.915
1.63417E+12,2021-10-14,LINK/USDT,25.67,27.88,25.38,26.72,7753968.37,208382842.8,426425,26.63
1.63426E+12,2021-10-15,LINK/USDT,26.71,27.38,26.01,27.01,7635027.67,203600573.6,269001,26.695
1.63434E+12,2021-10-16,LINK/USDT,27.01,28.7,26.92,27.23,6223161.96,172819229.3,395643,27.81
1.63443E+12,2021-10-17,LINK/USDT,27.22,27.63,25.58,26.54,4590060.14,123093321.3,183440,26.605
1.63452E+12,2021-10-18,LINK/USDT,26.54,26.74,25.26,25.71,4419668.63,114680943.7,194528,26
1.6346E+12,2021-10-19,LINK/USDT,25.71,26.29,25.36,25.91,3568771.92,92082312.64,140692,25.825
1.63469E+12,2021-10-20,LINK/USDT,25.9,27.66,25.85,27.49,4477050.21,119651352.5,235500,26.755
1.63477E+12,2021-10-21,LINK/USDT,27.48,29.34,27.19,28.26,9719211.48,275264013.9,649128,28.265
1.63486E+12,2021-10-22,LINK/USDT,28.27,30.04,28.02,28.67,7699280.53,223941941.8,494582,29.03
1.63495E+12,2021-10-23,LINK/USDT,28.68,31.46,28.3,31.36,8142359.19,246544672.2,625762,29.88
1.63503E+12,2021-10-24,LINK/USDT,31.37,31.53,28.72,29.7,5743439.15,172220456,357004,30.125
1.63512E+12,2021-10-25,LINK/USDT,29.71,32.9,29.53,32.38,7440428.58,235678353.2,642388,31.215
1.63521E+12,2021-10-26,LINK/USDT,32.38,33.82,31.31,32.52,6553789.22,212122010.7,530852,32.565
1.63529E+12,2021-10-27,LINK/USDT,32.52,33.91,27.91,28.88,12021487.77,365825738.4,744633,30.91
1.63538E+12,2021-10-28,LINK/USDT,28.89,30.85,28.61,30.19,7186569.57,215922508.7,406644,29.73
1.63547E+12,2021-10-29,LINK/USDT,30.19,31.96,29.94,30.96,5402654.58,168280705.9,360105,30.95
1.63555E+12,2021-10-30,LINK/USDT,30.96,31.12,29.16,29.79,3768896.65,113508318.2,194281,30.14
1.63564E+12,2021-10-31,LINK/USDT,29.78,30.68,28.65,30,4380461.27,129916693.1,234022,29.665
1.63572E+12,2021-11-01,LINK/USDT,30,31.87,29.14,31.66,4961708.55,152394280.3,363221,30.505
1.63581E+12,2021-11-02,LINK/USDT,31.67,32.48,31,32.26,4634421.26,147808570.2,282155,31.74
1.6359E+12,2021-11-03,LINK/USDT,32.27,32.78,30.54,31.96,4908993.56,155722212.6,375911,31.66
1.63598E+12,2021-11-04,LINK/USDT,31.97,32.11,30.2,31,3782722.68,117107390,255325,31.155
1.63607E+12,2021-11-05,LINK/USDT,30.99,33.71,30.66,32.86,6695588.25,218324159.9,629864,32.185
1.63616E+12,2021-11-06,LINK/USDT,32.86,33.2,30.72,32.05,4479318.72,142478643.3,315075,31.96
1.63624E+12,2021-11-07,LINK/USDT,32.05,32.59,31.71,32.34,2854681.46,91900787.42,163040,32.15
1.63633E+12,2021-11-08,LINK/USDT,32.34,34.82,32.18,34.46,6265144.9,211438858,715149,33.5
1.63642E+12,2021-11-09,LINK/USDT,34.46,35.62,33.38,33.82,5454354.68,188246325.3,557791,34.5
1.6365E+12,2021-11-10,LINK/USDT,33.82,38.31,31.9,34.21,13584912.63,484542930.6,1368833,35.105
1.63659E+12,2021-11-11,LINK/USDT,34.21,36.95,33.34,34.69,7608988.9,268520710.2,611974,35.145
1.63668E+12,2021-11-12,LINK/USDT,34.68,35.46,32.67,34.26,5997062.19,203926058.6,471402,34.065
1.63676E+12,2021-11-13,LINK/USDT,34.26,34.58,33.19,34,3374260.7,114282890.9,195578,33.885
1.63685E+12,2021-11-14,LINK/USDT,34,34.43,32.53,33.75,2898724.84,97034110.78,195747,33.48
1.63693E+12,2021-11-15,LINK/USDT,33.75,34.5,31.98,32.04,4212705.79,140614159.6,292447,33.24
1.63702E+12,2021-11-16,LINK/USDT,32.05,32.06,28,29.16,10287002.12,307891678.7,586312,30.03
1.63711E+12,2021-11-17,LINK/USDT,29.16,29.74,28.03,29.18,5076689.07,146908040.9,270697,28.885
1.63719E+12,2021-11-18,LINK/USDT,29.19,29.72,25.82,26.55,7061894.53,195432231.2,337336,27.77
1.63728E+12,2021-11-19,LINK/USDT,26.55,28.85,26.08,28.27,5005660.19,138754406.9,235339,27.465
1.63737E+12,2021-11-20,LINK/USDT,28.27,28.72,27.26,28.36,4535914.25,127393978.8,184246,27.99
1.63745E+12,2021-11-21,LINK/USDT,28.37,29.26,27.69,28.98,3837676.91,108852048,187839,28.475
1.63754E+12,2021-11-22,LINK/USDT,29,29.09,26.31,26.77,4773826.99,130553615.1,226323,27.7
1.63763E+12,2021-11-23,LINK/USDT,26.77,27.57,26.17,26.94,4650554.32,125099886.4,210498,26.87
1.63771E+12,2021-11-24,LINK/USDT,26.94,27.15,25.15,25.58,4968971.25,129261942.5,211476,26.15
1.6378E+12,2021-11-25,LINK/USDT,25.58,27.61,25.37,26.41,5650379.16,150830095.9,260578,26.49
1.63788E+12,2021-11-26,LINK/USDT,26.41,26.59,22.9,23.96,10693190.38,260363332.6,402431,24.745
1.63797E+12,2021-11-27,LINK/USDT,23.96,24.99,23.78,24.1,3976318.59,97166554.05,156504,24.385
1.63806E+12,2021-11-28,LINK/USDT,24.09,25.01,22.63,24.76,4563690.39,108229166,190976,23.82
1.63814E+12,2021-11-29,LINK/USDT,24.76,25.61,24.54,24.99,4733398.72,118292090.4,194904,25.075
1.63823E+12,2021-11-30,LINK/USDT,24.99,26.52,24.11,25.31,5806301.22,147809397,299785,25.315
1.63832E+12,2021-12-01,LINK/USDT,25.31,26.9,24.96,25.32,4642138.01,120852707.4,236473,25.93
1.6384E+12,2021-12-02,LINK/USDT,25.32,25.33,24.16,24.55,3910782.56,96880208.59,161973,24.745
1.63849E+12,2021-12-03,LINK/USDT,24.54,25.85,22.44,23.31,5725480.6,139727086.8,263647,24.145
1.63858E+12,2021-12-04,LINK/USDT,23.31,23.36,15.32,20.64,20782013.83,400552429.5,632039,19.34
1.63866E+12,2021-12-05,LINK/USDT,20.65,20.93,18.46,19.48,7454749.61,146003619.9,236610,19.695
1.63875E+12,2021-12-06,LINK/USDT,19.49,20.01,17.21,19.8,8513440.09,156835015,266315,18.61
1.63884E+12,2021-12-07,LINK/USDT,19.79,21.18,19.7,21.09,7483015.81,152134118.5,244033,20.44
1.63892E+12,2021-12-08,LINK/USDT,21.08,23.2,20.75,22.91,11114837.71,245695427.9,419208,21.975
1.63901E+12,2021-12-09,LINK/USDT,22.91,23.05,20.25,20.25,8209134.24,175227578.6,280703,21.65
1.63909E+12,2021-12-10,LINK/USDT,20.25,20.88,18.46,18.56,7767639.78,153508749.6,239282,19.67
1.63918E+12,2021-12-11,LINK/USDT,18.55,20.22,18.16,19.97,5569559.09,107528362.3,176840,19.19
1.63927E+12,2021-12-12,LINK/USDT,19.97,20.8,19.2,20.41,3211538.08,63954847.34,118615,20
1.63935E+12,2021-12-13,LINK/USDT,20.41,20.56,17.3,17.78,7022411.65,130400790.4,229319,18.93
1.63944E+12,2021-12-14,LINK/USDT,17.78,18.61,17.44,18.44,5679303.2,102484139.2,184555,18.025
1.63953E+12,2021-12-15,LINK/USDT,18.43,20,17.26,19.69,7026159.04,130271869.4,246720,18.63
1.63961E+12,2021-12-16,LINK/USDT,19.7,20.34,18.69,18.76,4943919.45,97031213.6,173268,19.515
1.6397E+12,2021-12-17,LINK/USDT,18.77,19.23,17.74,18.25,5458704.38,101169381.4,187681,18.485
1.63979E+12,2021-12-18,LINK/USDT,18.26,20,17.81,19.54,5362509.6,103094931.4,192501,18.905
1.63987E+12,2021-12-19,LINK/USDT,19.53,20.38,18.8,18.86,4918775.96,96439325.26,180724,19.59
1.63996E+12,2021-12-20,LINK/USDT,18.86,19.2,18.04,18.78,5052339.6,93947844.07,151536,18.62
1.64004E+12,2021-12-21,LINK/USDT,18.79,19.67,18.37,19.42,3667347.22,69855265.87,122684,19.02
1.64013E+12,2021-12-22,LINK/USDT,19.41,20.83,19.2,19.93,5032493.39,101027782.3,203139,20.015
1.64022E+12,2021-12-23,LINK/USDT,19.92,22.22,19.57,22.17,7579889.52,159293814.9,344992,20.895
1.6403E+12,2021-12-24,LINK/USDT,22.18,22.66,21.2,21.48,5590940.6,123326698.6,254757,21.93
1.64039E+12,2021-12-25,LINK/USDT,21.48,22.39,21.29,22.1,3223439.24,70245227.37,122936,21.84
1.64048E+12,2021-12-26,LINK/USDT,22.11,23.58,21.12,22.98,6566168.47,147018868.7,277931,22.35
1.64056E+12,2021-12-27,LINK/USDT,22.99,24.49,22.75,23.02,6522187.76,154264723.5,285760,23.62
1.64065E+12,2021-12-28,LINK/USDT,23.02,23.02,20.32,20.37,9022968.5,196524428.5,295625,21.67
1.64074E+12,2021-12-29,LINK/USDT,20.38,20.97,19.53,19.74,6951841.9,141572983,198829,20.25
1.64082E+12,2021-12-30,LINK/USDT,19.74,20.44,19.17,19.93,6009325.13,119027096.6,149469,19.805
1.64091E+12,2021-12-31,LINK/USDT,19.94,20.63,19.04,19.51,5579016.19,111303815,154471,19.835
1.641E+12,2022-01-01,LINK/USDT,19.52,20.79,19.5,20.76,3459474.38,69230918.4,106234,20.145
1.64108E+12,2022-01-02,LINK/USDT,20.75,22.2,20.57,21.87,5108786.84,109522039.4,183268,21.385
1.64117E+12,2022-01-03,LINK/USDT,21.86,23.75,21.25,23.72,7982877.02,180419192.5,375035,22.5
1.64125E+12,2022-01-04,LINK/USDT,23.72,24.49,22.71,23.42,10784755.22,255837161.2,457881,23.6
1.64134E+12,2022-01-05,LINK/USDT,23.43,27.48,22.29,25.24,24289357.8,618136964.6,1248128,24.885
1.64143E+12,2022-01-06,LINK/USDT,25.24,25.98,23.34,25.38,17086946.69,417934611.1,678729,24.66
1.64151E+12,2022-01-07,LINK/USDT,25.39,27.33,22.65,25.98,22033325.64,551175663,1076986,24.99
1.6416E+12,2022-01-08,LINK/USDT,25.98,27.33,23.51,25.32,15635153.07,399127842.2,731327,25.42
1.64169E+12,2022-01-09,LINK/USDT,25.31,28.68,25.08,27.54,18630446.63,506801132,945787,26.88
1.64177E+12,2022-01-10,LINK/USDT,27.54,28.51,25.07,27.98,18516507.58,500988361.5,799653,26.79
1.64186E+12,2022-01-11,LINK/USDT,27.98,28.71,25.84,26.59,13498246.97,365234104.8,593405,27.275
1.64195E+12,2022-01-12,LINK/USDT,26.6,27.25,25.61,26.75,10319762.43,273364207.6,382680,26.43
1.64203E+12,2022-01-13,LINK/USDT,26.76,26.76,24.43,24.86,7890385.69,202251622,302406,25.595
1.64212E+12,2022-01-14,LINK/USDT,24.86,25.89,23.91,25.72,6488595.95,160797497.4,256847,24.9
1.6422E+12,2022-01-15,LINK/USDT,25.72,26.22,25.11,25.17,4141482.21,106235389.4,197270,25.665
1.64229E+12,2022-01-16,LINK/USDT,25.17,26.34,24.65,25.5,4415951.38,113329790.3,210237,25.495
1.64238E+12,2022-01-17,LINK/USDT,25.51,25.62,23.27,23.79,4471877.32,109015495.3,210698,24.445
1.64246E+12,2022-01-18,LINK/USDT,23.79,24.34,22.04,22.96,4910863.58,113153055.3,205554,23.19
1.64255E+12,2022-01-19,LINK/USDT,22.96,23.15,21.22,21.55,5688676.47,125193459.9,196499,22.185
1.64264E+12,2022-01-20,LINK/USDT,21.54,22.98,20.04,20.17,5603272.17,121967571,217345,21.51
1.64272E+12,2022-01-21,LINK/USDT,20.18,20.51,17.1,17.42,14621190.27,275442573.2,462961,18.805
1.64281E+12,2022-01-22,LINK/USDT,17.41,17.82,14.24,15.85,18934134.95,299956002.6,516129,16.03
1.6429E+12,2022-01-23,LINK/USDT,15.86,16.88,15.15,16.64,9533639.18,152413055.6,255366,16.015
1.64298E+12,2022-01-24,LINK/USDT,16.63,16.65,13.48,15.58,14743581,216929048.3,403806,15.065
1.64307E+12,2022-01-25,LINK/USDT,15.58,16.03,14.59,15.49,7694012.53,117703286.3,216178,15.31
1.64316E+12,2022-01-26,LINK/USDT,15.5,16.8,14.68,15.23,9794747,155159933.4,298897,15.74
1.64324E+12,2022-01-27,LINK/USDT,15.23,15.71,14.29,15.22,8536301.47,127973205.9,212818,15
1.64333E+12,2022-01-28,LINK/USDT,15.22,16.28,14.74,16.15,6246161.02,96104908.22,180736,15.51
1.64341E+12,2022-01-29,LINK/USDT,16.14,16.75,15.96,16.23,3920458.64,64038684.77,134889,16.355
1.6435E+12,2022-01-30,LINK/USDT,16.23,18.1,16.01,17.77,7593446.41,131395815.5,294084,17.055
1.64359E+12,2022-01-31,LINK/USDT,17.76,17.88,16.45,17.15,7695443.58,131452085.6,223430,17.165
1.64367E+12,2022-02-01,LINK/USDT,17.15,17.91,16.8,16.98,5923564.6,102234729.4,181536,17.355
1.64376E+12,2022-02-02,LINK/USDT,16.98,17.38,15.56,15.78,4741039.26,78422000.44,160932,16.47
1.64385E+12,2022-02-03,LINK/USDT,15.78,16.33,15.26,16.3,5327213.34,84010991.63,144147,15.795
1.64393E+12,2022-02-04,LINK/USDT,16.31,17.55,16,17.5,5829149.36,97039293.2,169564,16.775
1.64402E+12,2022-02-05,LINK/USDT,17.5,18.32,17.42,17.76,5007027.59,89508285.25,178681,17.87
1.64411E+12,2022-02-06,LINK/USDT,17.75,18.17,17.17,18.07,3114467.57,55233444.79,112194,17.67
1.64419E+12,2022-02-07,LINK/USDT,18.06,19.4,17.65,18.88,6242937.28,117087737,253129,18.525
1.64428E+12,2022-02-08,LINK/USDT,18.89,19.54,17.72,18.38,6603587.99,121935156.6,227706,18.63
1.64436E+12,2022-02-09,LINK/USDT,18.38,18.51,18.35,18.5,51933.42,956812.008,1321,18.43
