unix,ds,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount,Value
1.56116E+12,2019-06-22,NEO/USDT,14.026,19.05,13.8,17.481,2989487.945,50105626.01,120195,16.425
1.56125E+12,2019-06-23,NEO/USDT,17.465,18.886,16.71,16.859,1589345.412,28101102.5,74810,17.798
1.56133E+12,2019-06-24,NEO/USDT,16.853,18.45,16.376,17.971,1023920.892,18041205.7,50736,17.413
1.56142E+12,2019-06-25,NEO/USDT,17.974,19.744,17.534,19.606,1583895.508,29366814.51,70836,18.639
1.56151E+12,2019-06-26,NEO/USDT,19.609,20.985,17.016,19.367,2383581.973,46797235.9,120055,19.0005
1.56159E+12,2019-06-27,NEO/USDT,19.367,20.273,16.2,17.201,1456056.523,26060127.45,86656,18.2365
1.56168E+12,2019-06-28,NEO/USDT,17.2,18.758,17.014,18.227,951372.409,17158404.2,52504,17.886
1.56177E+12,2019-06-29,NEO/USDT,18.241,19.1,17.401,18.434,857250.187,15476669.5,48275,18.2505
1.56185E+12,2019-06-30,NEO/USDT,18.422,18.604,16.731,16.747,633301.448,11145260.73,38283,17.6675
1.56194E+12,2019-07-01,NEO/USDT,16.774,17.338,15.503,16.956,866992.13,14281978.73,48457,16.4205
1.56203E+12,2019-07-02,NEO/USDT,16.955,18.308,16.123,17.937,1126959.069,19287864.64,58044,17.2155
1.56211E+12,2019-07-03,NEO/USDT,17.943,18.065,17.208,17.904,627108.537,11097604.37,35648,17.6365
1.5622E+12,2019-07-04,NEO/USDT,17.903,18.019,16.928,17.011,426419.533,7512528.932,23809,17.4735
1.56228E+12,2019-07-05,NEO/USDT,17.019,17.498,16.711,17.029,328824.53,5607852.269,21781,17.1045
1.56237E+12,2019-07-06,NEO/USDT,17.035,17.4,16.81,16.853,270518.595,4621040.577,15622,17.105
1.56246E+12,2019-07-07,NEO/USDT,16.841,17.257,16.52,17.188,245474.188,4129455.116,14300,16.8885
1.56254E+12,2019-07-08,NEO/USDT,17.188,17.601,16.8,17.524,364167.924,6290061.212,19367,17.2005
1.56263E+12,2019-07-09,NEO/USDT,17.522,17.966,16.88,17.245,473953.653,8284323.654,24699,17.423
1.56272E+12,2019-07-10,NEO/USDT,17.225,17.459,15.425,16.195,554116.665,9144020.202,30483,16.442
1.5628E+12,2019-07-11,NEO/USDT,16.195,16.195,14.203,14.645,623577.761,9411141.854,33249,15.199
1.56289E+12,2019-07-12,NEO/USDT,14.645,15.515,14.3,15.322,375051.661,5653396.094,19484,14.9075
1.56298E+12,2019-07-13,NEO/USDT,15.339,15.371,13.525,14.156,475243.895,6827442.323,22177,14.448
1.56306E+12,2019-07-14,NEO/USDT,14.166,14.309,11.847,12.021,787809.655,10260311.05,40327,13.078
1.56315E+12,2019-07-15,NEO/USDT,12.011,12.489,11.218,12.281,782234.485,9331526.168,39545,11.8535
1.56324E+12,2019-07-16,NEO/USDT,12.285,12.592,10.006,10.202,900692.939,10114475.49,40634,11.299
1.56332E+12,2019-07-17,NEO/USDT,10.206,11.329,9.722,10.764,840793.95,8799996.991,38142,10.5255
1.56341E+12,2019-07-18,NEO/USDT,10.771,13.483,10.53,13.01,1478659.764,17865561.95,61242,12.0065
1.56349E+12,2019-07-19,NEO/USDT,13.02,13.181,12.158,12.961,776060.822,9791383.639,34919,12.6695
1.56358E+12,2019-07-20,NEO/USDT,12.975,13.877,12.741,13.322,477497.358,6355023.578,22630,13.309
1.56367E+12,2019-07-21,NEO/USDT,13.322,13.599,12.446,12.954,492448.982,6390125.857,20347,13.0225
1.56375E+12,2019-07-22,NEO/USDT,12.96,13.141,11.622,12.07,624916.979,7635490.783,24072,12.3815
1.56384E+12,2019-07-23,NEO/USDT,12.06,12.244,11.16,11.228,584158.173,6735965.705,24586,11.702
1.56393E+12,2019-07-24,NEO/USDT,11.22,12.088,10.833,11.765,539124.571,6173087.363,23423,11.4605
1.56401E+12,2019-07-25,NEO/USDT,11.764,12.39,11.719,11.935,407450.142,4929990.832,17633,12.0545
1.5641E+12,2019-07-26,NEO/USDT,11.924,12.114,11.61,11.962,255656.418,3031201.211,11747,11.862
1.56419E+12,2019-07-27,NEO/USDT,11.952,12.345,11.06,11.37,398244.367,4585906.763,19515,11.7025
1.56427E+12,2019-07-28,NEO/USDT,11.372,11.51,10.6,11.238,252217.667,2837937.474,13637,11.055
1.56436E+12,2019-07-29,NEO/USDT,11.257,11.581,10.925,11.268,234631.57,2650520.804,12160,11.253
1.56444E+12,2019-07-30,NEO/USDT,11.265,11.43,11,11.248,159913.853,1790972.335,9090,11.215
1.56453E+12,2019-07-31,NEO/USDT,11.241,12.045,11.222,11.727,410016.576,4779307.179,16938,11.6335
1.56462E+12,2019-08-01,NEO/USDT,11.719,11.869,11.305,11.862,265168.623,3064154.159,11971,11.587
1.5647E+12,2019-08-02,NEO/USDT,11.857,11.968,11.468,11.66,224074.691,2629839.677,9586,11.718
1.56479E+12,2019-08-03,NEO/USDT,11.652,12.18,11.632,12.121,218307.236,2598407.089,8568,11.906
1.56488E+12,2019-08-04,NEO/USDT,12.109,12.278,11.737,11.88,211299.207,2526989.843,9487,12.0075
1.56496E+12,2019-08-05,NEO/USDT,11.88,12.584,11.878,12.004,392723.493,4786808.202,16420,12.231
1.56505E+12,2019-08-06,NEO/USDT,12.03,12.26,11.14,11.355,349326.569,4102971.091,14331,11.7
1.56514E+12,2019-08-07,NEO/USDT,11.355,11.635,11.101,11.31,211254.054,2403742.968,8746,11.368
1.56522E+12,2019-08-08,NEO/USDT,11.337,11.368,10.61,10.887,296791.254,3230825.764,10847,10.989
1.56531E+12,2019-08-09,NEO/USDT,10.892,10.926,10.204,10.367,195921.923,2052288.445,7922,10.565
1.5654E+12,2019-08-10,NEO/USDT,10.375,11.287,10.375,10.596,330631.5,3548578.13,12493,10.831
1.56548E+12,2019-08-11,NEO/USDT,10.596,11.149,10.538,11.1,210404.865,2276815.521,7768,10.8435
1.56557E+12,2019-08-12,NEO/USDT,11.098,11.134,10.654,10.691,123748.628,1336687.629,4542,10.894
1.56565E+12,2019-08-13,NEO/USDT,10.687,10.748,10.237,10.494,223026.283,2340859.662,8084,10.4925
1.56574E+12,2019-08-14,NEO/USDT,10.483,10.506,9.28,9.453,343982.589,3390550.299,12897,9.893
1.56583E+12,2019-08-15,NEO/USDT,9.455,10.042,9.414,9.897,206432.041,2010842.583,8631,9.728
1.56591E+12,2019-08-16,NEO/USDT,9.894,10.03,9.456,9.803,297721.531,2897911.595,10057,9.743
1.566E+12,2019-08-17,NEO/USDT,9.803,9.836,9.523,9.663,143432.711,1391964.613,5449,9.6795
1.56609E+12,2019-08-18,NEO/USDT,9.663,10.11,9.568,9.839,223608.982,2215389.302,7417,9.839
1.56617E+12,2019-08-19,NEO/USDT,9.831,10.16,9.796,10.137,196820.817,1969368.135,7059,9.978
1.56626E+12,2019-08-20,NEO/USDT,10.137,10.148,9.723,9.898,153105.728,1513803.577,5560,9.9355
1.56635E+12,2019-08-21,NEO/USDT,9.906,9.919,9.206,9.468,237637.737,2254242.562,8893,9.5625
1.56643E+12,2019-08-22,NEO/USDT,9.473,9.916,9.248,9.794,221138.908,2123260.647,7843,9.582
1.56652E+12,2019-08-23,NEO/USDT,9.783,10.042,9.675,9.88,143452.599,1416813.427,5238,9.8585
1.5666E+12,2019-08-24,NEO/USDT,9.886,10.348,9.568,10.102,199413.675,1980511.662,7062,9.958
1.56669E+12,2019-08-25,NEO/USDT,10.123,10.13,9.45,9.662,161794.765,1589894.747,6416,9.79
1.56678E+12,2019-08-26,NEO/USDT,9.658,9.971,9.634,9.826,116814.616,1145657.622,4891,9.8025
1.56686E+12,2019-08-27,NEO/USDT,9.835,9.863,9.494,9.594,150287.826,1442038.685,4528,9.6785
1.56695E+12,2019-08-28,NEO/USDT,9.594,9.637,9.029,9.145,185413.176,1729229.253,6467,9.333
1.56704E+12,2019-08-29,NEO/USDT,9.133,9.136,8.51,8.761,162391.95,1420988.838,6117,8.823
1.56712E+12,2019-08-30,NEO/USDT,8.761,8.916,8.667,8.727,98462.629,864863.8005,3288,8.7915
1.56721E+12,2019-08-31,NEO/USDT,8.727,8.914,8.569,8.791,78207.563,683308.7992,2842,8.7415
1.5673E+12,2019-09-01,NEO/USDT,8.799,8.879,8.629,8.763,62906.874,551098.8395,2335,8.754
1.56738E+12,2019-09-02,NEO/USDT,8.762,9.32,8.738,9.122,130456.81,1170533.603,4039,9.029
1.56747E+12,2019-09-03,NEO/USDT,9.131,9.374,9.032,9.255,123214.011,1136809.558,4317,9.203
1.56756E+12,2019-09-04,NEO/USDT,9.274,9.293,8.965,9.053,121534.761,1106807.723,3778,9.129
1.56764E+12,2019-09-05,NEO/USDT,9.051,9.075,8.72,8.999,158950.593,1413511.334,4255,8.8975
1.56773E+12,2019-09-06,NEO/USDT,9.002,9.343,8.61,8.687,248341.65,2240717.283,6405,8.9765
1.56781E+12,2019-09-07,NEO/USDT,8.686,9.278,8.68,9.059,151521.694,1362600.208,3878,8.979
1.5679E+12,2019-09-08,NEO/USDT,9.064,9.33,8.898,9.262,180627.616,1656304.627,4595,9.114
1.56799E+12,2019-09-09,NEO/USDT,9.274,9.299,8.829,9.089,149299.92,1351252.398,4734,9.064
1.56807E+12,2019-09-10,NEO/USDT,9.084,9.2,8.688,8.834,164223.581,1467846.856,4606,8.944
1.56816E+12,2019-09-11,NEO/USDT,8.834,9.033,8.662,8.798,126734.484,1116398.82,3844,8.8475
1.56825E+12,2019-09-12,NEO/USDT,8.798,9.055,8.732,9.015,123612.85,1101875.795,3695,8.8935
1.56833E+12,2019-09-13,NEO/USDT,9.015,9.038,8.773,8.941,68510.714,611214.3802,2619,8.9055
1.56842E+12,2019-09-14,NEO/USDT,8.957,9.189,8.885,9.104,90708.843,820386.8403,2561,9.037
1.56851E+12,2019-09-15,NEO/USDT,9.124,9.153,9.02,9.062,77991.688,707898.1353,2319,9.0865
1.56859E+12,2019-09-16,NEO/USDT,9.084,9.213,8.877,9.082,150826.78,1362928.98,4032,9.045
1.56868E+12,2019-09-17,NEO/USDT,9.083,9.85,9.031,9.505,339870.268,3190440.071,9386,9.4405
1.56876E+12,2019-09-18,NEO/USDT,9.52,10.326,9.512,10.107,380056.63,3765688.402,11985,9.919
1.56885E+12,2019-09-19,NEO/USDT,10.1,10.1,9.33,9.715,380871.613,3655716.962,12284,9.715
1.56894E+12,2019-09-20,NEO/USDT,9.709,9.755,9.333,9.549,175555.405,1667938.136,5816,9.544
1.56902E+12,2019-09-21,NEO/USDT,9.546,9.63,9.367,9.419,98891.776,941628.1326,3085,9.4985
1.56911E+12,2019-09-22,NEO/USDT,9.391,9.399,9.013,9.068,146901.823,1345569.797,4378,9.206
1.5692E+12,2019-09-23,NEO/USDT,9.087,9.167,8.552,8.617,213035.437,1893137.671,6578,8.8595
1.56928E+12,2019-09-24,NEO/USDT,8.621,8.768,6.762,7.231,663089.016,5168936.29,17101,7.765
1.56937E+12,2019-09-25,NEO/USDT,7.209,7.618,6.966,7.454,373593.108,2707273.613,10805,7.292
1.56946E+12,2019-09-26,NEO/USDT,7.448,7.516,6.692,7.147,360064.241,2570402.704,9674,7.104
1.56954E+12,2019-09-27,NEO/USDT,7.149,7.493,6.938,7.338,228205.683,1633550.567,6340,7.2155
1.56963E+12,2019-09-28,NEO/USDT,7.345,7.501,7.113,7.305,181217.066,1324796.418,5160,7.307
1.56972E+12,2019-09-29,NEO/USDT,7.315,7.327,6.936,7.126,131216.937,934502.4572,4121,7.1315
1.5698E+12,2019-09-30,NEO/USDT,7.12,7.606,6.861,7.599,280613.327,2052198.488,8046,7.2335
1.56989E+12,2019-10-01,NEO/USDT,7.601,8.08,7.41,7.472,468838.485,3625701.953,11617,7.745
1.56997E+12,2019-10-02,NEO/USDT,7.471,7.655,7.316,7.617,193278.103,1438706.291,4599,7.4855
1.57006E+12,2019-10-03,NEO/USDT,7.636,7.655,7.145,7.342,154538.276,1132856.438,3906,7.4
1.57015E+12,2019-10-04,NEO/USDT,7.333,7.5,7.155,7.346,120881.793,886945.4553,3187,7.3275
1.57023E+12,2019-10-05,NEO/USDT,7.349,7.415,7.17,7.334,150105.751,1095041.064,3305,7.2925
1.57032E+12,2019-10-06,NEO/USDT,7.346,7.399,6.973,7.14,207921.511,1493317.331,4315,7.186
1.57041E+12,2019-10-07,NEO/USDT,7.148,7.565,7.066,7.445,227651.45,1674178.903,5329,7.3155
1.57049E+12,2019-10-08,NEO/USDT,7.463,7.609,7.329,7.498,201611.125,1501730.366,4291,7.469
1.57058E+12,2019-10-09,NEO/USDT,7.509,7.818,7.398,7.75,357735.443,2734517.723,8189,7.608
1.57067E+12,2019-10-10,NEO/USDT,7.73,7.781,7.33,7.468,185571.744,1396211.733,4757,7.5555
1.57075E+12,2019-10-11,NEO/USDT,7.481,7.63,7.195,7.219,200661.659,1471148.938,4783,7.4125
1.57084E+12,2019-10-12,NEO/USDT,7.217,7.372,7.202,7.24,64231.022,468570.4411,1950,7.287
1.57092E+12,2019-10-13,NEO/USDT,7.24,7.522,7.186,7.296,122109.309,898442.0842,2746,7.354
1.57101E+12,2019-10-14,NEO/USDT,7.307,7.53,7.272,7.529,123607.494,910498.1591,2809,7.401
1.5711E+12,2019-10-15,NEO/USDT,7.529,7.563,7.27,7.367,227057.179,1691355.01,12695,7.4165
1.57118E+12,2019-10-16,NEO/USDT,7.356,7.449,6.765,6.995,291200.85,2048274.48,6506,7.107
1.57127E+12,2019-10-17,NEO/USDT,6.99,7.262,6.873,7.252,194682.043,1376153.511,4674,7.0675
1.57136E+12,2019-10-18,NEO/USDT,7.258,7.319,6.954,7.111,153638.397,1094102.862,3820,7.1365
1.57144E+12,2019-10-19,NEO/USDT,7.115,7.19,7,7.105,110203.65,783594.3586,2889,7.095
1.57153E+12,2019-10-20,NEO/USDT,7.105,7.366,7.028,7.303,96369.8,693759.1614,3164,7.197
1.57162E+12,2019-10-21,NEO/USDT,7.306,7.465,7.15,7.398,192782.273,1407806.805,4700,7.3075
1.5717E+12,2019-10-22,NEO/USDT,7.393,7.5,7.232,7.264,136047.609,1007054.029,3383,7.366
1.57179E+12,2019-10-23,NEO/USDT,7.25,7.271,6.635,6.907,223489.724,1550509.36,6008,6.953
1.57188E+12,2019-10-24,NEO/USDT,6.919,7.091,6.76,6.966,143318.487,993400.8301,3778,6.9255
1.57196E+12,2019-10-25,NEO/USDT,6.97,7.825,6.836,7.786,410042.587,3032990.342,10094,7.3305
1.57205E+12,2019-10-26,NEO/USDT,7.792,9.138,7.764,9.12,1147316.983,9930174.989,28149,8.451
1.57213E+12,2019-10-27,NEO/USDT,9.11,12.6,9.11,11.502,4027203.479,44433087.48,96592,10.855
1.57222E+12,2019-10-28,NEO/USDT,11.502,13.428,10.42,10.675,3335691.618,38487072.35,89080,11.924
1.57231E+12,2019-10-29,NEO/USDT,10.67,11.308,10.307,10.784,1200171.683,12975739.32,34940,10.8075
1.57239E+12,2019-10-30,NEO/USDT,10.785,11.539,10.12,11.255,1541534.6,16558288,41287,10.8295
1.57248E+12,2019-10-31,NEO/USDT,11.246,11.345,10.162,10.536,1251616.8,13316488.09,33382,10.7535
1.57257E+12,2019-11-01,NEO/USDT,10.542,10.7,10.232,10.609,576364.043,6044973.819,16799,10.466
1.57265E+12,2019-11-02,NEO/USDT,10.626,11.3,10.539,10.946,735478.665,8102246.527,23417,10.9195
1.57274E+12,2019-11-03,NEO/USDT,10.946,11.12,10.68,11.05,405920.982,4432577.825,12312,10.9
1.57283E+12,2019-11-04,NEO/USDT,11.058,11.72,10.92,11.412,694380.004,7852985.611,22167,11.32
1.57291E+12,2019-11-05,NEO/USDT,11.411,11.415,11.002,11.14,542056.783,6058502.949,16929,11.2085
1.573E+12,2019-11-06,NEO/USDT,11.128,11.315,10.945,11.085,319303.795,3552146.713,10719,11.13
1.57308E+12,2019-11-07,NEO/USDT,11.071,11.173,10.733,11.123,342028.189,3731532.627,11830,10.953
1.57317E+12,2019-11-08,NEO/USDT,11.127,11.19,10.383,10.637,328469.394,3528672.162,8935,10.7865
1.57326E+12,2019-11-09,NEO/USDT,10.607,10.807,10.52,10.68,153924.049,1639892.857,3910,10.6635
1.57334E+12,2019-11-10,NEO/USDT,10.681,11.375,10.577,11.016,367900.652,4036821.277,9297,10.976
1.57343E+12,2019-11-11,NEO/USDT,11.016,11.425,10.555,11.147,475487.181,5245376.587,12018,10.99
1.57352E+12,2019-11-12,NEO/USDT,11.14,12.599,11.1,12.116,1363132.498,16420689.2,42428,11.8495
1.5736E+12,2019-11-13,NEO/USDT,12.116,13.425,11.946,13.159,1069159.293,13811366.28,30342,12.6855
1.57369E+12,2019-11-14,NEO/USDT,13.158,13.381,12.431,12.674,755387.679,9649751.81,26521,12.906
1.57378E+12,2019-11-15,NEO/USDT,12.67,12.867,11.7,12.012,646879.142,7907023.994,23833,12.2835
1.57386E+12,2019-11-16,NEO/USDT,12.012,12.543,11.874,12.394,447574.658,5512214.645,16504,12.2085
1.57395E+12,2019-11-17,NEO/USDT,12.387,12.408,11.967,12.055,306627.659,3733775.74,12824,12.1875
1.57404E+12,2019-11-18,NEO/USDT,12.055,12.069,11,11.32,475763.876,5498513.673,18200,11.5345
1.57412E+12,2019-11-19,NEO/USDT,11.314,11.775,11,11.72,557645.163,6316062.189,20105,11.3875
1.57421E+12,2019-11-20,NEO/USDT,11.719,12,11.345,11.501,553959.86,6477696.254,19605,11.6725
1.57429E+12,2019-11-21,NEO/USDT,11.501,11.571,10.575,11.05,637389.81,7084098.104,18359,11.073
1.57438E+12,2019-11-22,NEO/USDT,11.046,11.198,9.26,9.671,952331.843,9558598.664,22762,10.229
1.57447E+12,2019-11-23,NEO/USDT,9.65,10.175,9.425,10.003,557568.023,5458147.133,12893,9.8
1.57455E+12,2019-11-24,NEO/USDT,10.008,10.019,8.888,8.971,562582.907,5300875.178,12215,9.4535
1.57464E+12,2019-11-25,NEO/USDT,8.983,9.55,8.307,9.06,757419.837,6777967.596,16615,8.9285
1.57473E+12,2019-11-26,NEO/USDT,9.06,9.399,8.902,9.27,343016.446,3131516.578,8303,9.1505
1.57481E+12,2019-11-27,NEO/USDT,9.262,9.731,8.701,9.452,515571.126,4775833.054,11078,9.216
1.5749E+12,2019-11-28,NEO/USDT,9.45,9.59,9.17,9.264,259786.692,2453723.639,6642,9.38
1.57499E+12,2019-11-29,NEO/USDT,9.28,9.946,9.236,9.705,313449.355,3022123.874,7256,9.591
1.57507E+12,2019-11-30,NEO/USDT,9.723,9.801,9.17,9.316,321124.038,3033821.07,7279,9.4855
1.57516E+12,2019-12-01,NEO/USDT,9.312,9.525,8.901,9.246,270843.419,2492041.652,6679,9.213
1.57524E+12,2019-12-02,NEO/USDT,9.257,9.29,8.807,8.937,253359.965,2280626.041,6129,9.0485
1.57533E+12,2019-12-03,NEO/USDT,8.95,9.116,8.84,8.937,186507.881,1676492.402,4811,8.978
1.57542E+12,2019-12-04,NEO/USDT,8.951,9.256,8.552,8.6,333686.691,2939755.213,7848,8.904
1.5755E+12,2019-12-05,NEO/USDT,8.615,8.81,8.444,8.731,209144.862,1804732.215,5758,8.627
1.57559E+12,2019-12-06,NEO/USDT,8.728,8.84,8.599,8.746,139257.866,1212283.029,3821,8.7195
1.57568E+12,2019-12-07,NEO/USDT,8.746,9.191,8.73,8.911,310171.284,2801676.673,7246,8.9605
1.57576E+12,2019-12-08,NEO/USDT,8.907,9.123,8.75,9.031,179510.672,1606994.533,4791,8.9365
1.57585E+12,2019-12-09,NEO/USDT,9.024,9.087,8.63,8.721,209713.597,1868136.664,4915,8.8585
1.57594E+12,2019-12-10,NEO/USDT,8.718,8.76,8.425,8.535,181756.603,1566124.655,4484,8.5925
1.57602E+12,2019-12-11,NEO/USDT,8.536,8.641,8.415,8.537,101559.348,865431.7129,2919,8.528
1.57611E+12,2019-12-12,NEO/USDT,8.538,8.662,8.299,8.644,100800.194,853136.248,3309,8.4805
1.5762E+12,2019-12-13,NEO/USDT,8.644,9.128,8.565,8.894,258105.483,2297478.577,5843,8.8465
1.57628E+12,2019-12-14,NEO/USDT,8.909,9.171,8.66,8.804,238954.101,2129721.461,5774,8.9155
1.57637E+12,2019-12-15,NEO/USDT,8.806,9.008,8.664,8.914,135009.492,1190301.106,3562,8.836
1.57645E+12,2019-12-16,NEO/USDT,8.914,8.977,8.186,8.362,252609.766,2160610.434,6537,8.5815
1.57654E+12,2019-12-17,NEO/USDT,8.349,8.402,7.759,7.882,174784.93,1414896.369,5490,8.0805
1.57663E+12,2019-12-18,NEO/USDT,7.882,8.899,7.749,8.78,290541.141,2415567.71,7883,8.324
1.57671E+12,2019-12-19,NEO/USDT,8.785,8.85,8.479,8.585,129356.198,1114650.884,4061,8.6645
1.5768E+12,2019-12-20,NEO/USDT,8.585,8.7,8.457,8.601,76772.611,657731.5064,2388,8.5785
1.57689E+12,2019-12-21,NEO/USDT,8.612,8.612,8.452,8.503,63137.844,537656.1325,1708,8.532
1.57697E+12,2019-12-22,NEO/USDT,8.5,8.924,8.48,8.88,155956.468,1359705.632,4051,8.702
1.57706E+12,2019-12-23,NEO/USDT,8.898,9.012,8.502,8.558,191324.882,1690288.694,5932,8.757
1.57715E+12,2019-12-24,NEO/USDT,8.543,8.862,8.453,8.695,121120.059,1046568.401,3402,8.6575
1.57723E+12,2019-12-25,NEO/USDT,8.702,8.723,8.444,8.601,85595.983,733267.4182,2551,8.5835
1.57732E+12,2019-12-26,NEO/USDT,8.601,8.85,8.482,8.525,189470.446,1642830.741,4114,8.666
1.5774E+12,2019-12-27,NEO/USDT,8.516,8.754,8.467,8.723,206258.151,1777664.254,4078,8.6105
1.57749E+12,2019-12-28,NEO/USDT,8.723,8.843,8.664,8.766,154084.173,1350816.06,3503,8.7535
1.57758E+12,2019-12-29,NEO/USDT,8.769,9.363,8.758,9.201,334386.368,3050532.581,7369,9.0605
1.57766E+12,2019-12-30,NEO/USDT,9.202,9.266,8.885,8.943,221594.099,2005904.414,5131,9.0755
1.57775E+12,2019-12-31,NEO/USDT,8.956,9.051,8.61,8.678,138111.94,1219497.323,3651,8.8305
1.57784E+12,2020-01-01,NEO/USDT,8.674,9,8.632,8.85,105961.472,936349.6339,2939,8.816
1.57792E+12,2020-01-02,NEO/USDT,8.846,8.849,8.446,8.462,145283.853,1251898.981,3810,8.6475
1.57801E+12,2020-01-03,NEO/USDT,8.463,9.018,8.321,8.888,190855.563,1676904.248,5669,8.6695
1.5781E+12,2020-01-04,NEO/USDT,8.885,9.1,8.779,9.077,112615.865,1007243.078,3269,8.9395
1.57818E+12,2020-01-05,NEO/USDT,9.085,9.245,8.964,9.02,126171.541,1151829.551,3701,9.1045
1.57827E+12,2020-01-06,NEO/USDT,9.008,9.8,8.988,9.757,410209.613,3911472.306,9241,9.394
1.57836E+12,2020-01-07,NEO/USDT,9.771,9.943,9.363,9.801,306075.524,2958365.552,8324,9.653
1.57844E+12,2020-01-08,NEO/USDT,9.805,10.198,9.3,9.448,327148.53,3178410.283,9478,9.749
1.57853E+12,2020-01-09,NEO/USDT,9.465,9.521,9.31,9.387,127109.132,1194004.672,4281,9.4155
1.57861E+12,2020-01-10,NEO/USDT,9.368,9.899,9.042,9.862,240215.052,2268863.369,6989,9.4705
1.5787E+12,2020-01-11,NEO/USDT,9.874,10.049,9.576,9.696,223678.487,2194857.051,6777,9.8125
1.57879E+12,2020-01-12,NEO/USDT,9.687,10.44,9.616,10.271,364017.408,3709564.566,9928,10.028
1.57887E+12,2020-01-13,NEO/USDT,10.266,10.301,9.805,10,196036.19,1947903.525,5754,10.053
1.57896E+12,2020-01-14,NEO/USDT,10.008,11.69,10.008,11.204,890609.337,9558728.218,22679,10.849
1.57905E+12,2020-01-15,NEO/USDT,11.203,12,10.714,11.412,708069.877,8096908.467,20902,11.357
1.57913E+12,2020-01-16,NEO/USDT,11.415,11.598,10.725,11.271,472913.2,5231684.495,11933,11.1615
1.57922E+12,2020-01-17,NEO/USDT,11.288,11.955,11.125,11.848,491456.574,5675326.085,14084,11.54
1.57931E+12,2020-01-18,NEO/USDT,11.835,12.339,11.289,11.876,523426.442,6225130.097,14253,11.814
1.57939E+12,2020-01-19,NEO/USDT,11.879,12.219,10.768,11.245,487727.558,5537402.638,13275,11.4935
1.57948E+12,2020-01-20,NEO/USDT,11.243,11.317,10.81,11.114,202813.268,2255650.212,6123,11.0635
1.57956E+12,2020-01-21,NEO/USDT,11.118,11.313,10.83,11.226,167960.875,1867953.056,4966,11.0715
1.57965E+12,2020-01-22,NEO/USDT,11.23,11.385,11.135,11.247,145795.183,1641806.669,4553,11.26
1.57974E+12,2020-01-23,NEO/USDT,11.261,11.275,10.388,10.621,274533.904,2927066.189,8078,10.8315
1.57982E+12,2020-01-24,NEO/USDT,10.607,10.692,10.136,10.511,227104.984,2373583.53,5920,10.414
1.57991E+12,2020-01-25,NEO/USDT,10.51,10.512,10.19,10.35,89165.886,920999.809,3037,10.351
1.58E+12,2020-01-26,NEO/USDT,10.338,10.806,10.263,10.797,151116.812,1604277.895,4168,10.5345
1.58008E+12,2020-01-27,NEO/USDT,10.797,11.297,10.687,11.082,297004.247,3267604.191,7533,10.992
1.58017E+12,2020-01-28,NEO/USDT,11.103,11.419,11.028,11.36,272951.565,3056968.68,9150,11.2235
1.58026E+12,2020-01-29,NEO/USDT,11.359,11.697,11.114,11.201,370792.443,4230942.914,26706,11.4055
1.58034E+12,2020-01-30,NEO/USDT,11.197,11.812,10.873,11.735,402914.104,4600548.005,10868,11.3425
1.58043E+12,2020-01-31,NEO/USDT,11.723,11.739,11.09,11.453,316918.977,3633072.142,8647,11.4145
1.58052E+12,2020-02-01,NEO/USDT,11.465,11.637,11.156,11.422,226389.344,2580228.915,7116,11.3965
1.5806E+12,2020-02-02,NEO/USDT,11.423,12.578,11.22,12.016,817053.496,9913552.323,20044,11.899
1.58069E+12,2020-02-03,NEO/USDT,12.016,12.348,11.703,11.88,444079.077,5331024.702,11163,12.0255
1.58077E+12,2020-02-04,NEO/USDT,11.88,12.323,11.515,12.177,465527.938,5564066.542,12741,11.919
1.58086E+12,2020-02-05,NEO/USDT,12.177,12.912,12.079,12.762,739128.235,9319815.605,19230,12.4955
1.58095E+12,2020-02-06,NEO/USDT,12.757,13.206,12.412,12.914,651321.395,8409778.746,18758,12.809
1.58103E+12,2020-02-07,NEO/USDT,12.916,13.29,12.687,12.792,654253.844,8482913.021,23535,12.9885
1.58112E+12,2020-02-08,NEO/USDT,12.793,13.05,12.114,12.688,523713.739,6671484.318,20807,12.582
1.58121E+12,2020-02-09,NEO/USDT,12.667,14.209,12.666,14.201,1007857.174,13592358.73,39386,13.4375
1.58129E+12,2020-02-10,NEO/USDT,14.208,14.285,13.2,13.551,863876.566,11746551.09,32037,13.7425
1.58138E+12,2020-02-11,NEO/USDT,13.558,13.989,12.95,13.791,871095.861,11759817.5,30800,13.4695
1.58147E+12,2020-02-12,NEO/USDT,13.822,15.322,13.811,14.822,1103343.551,16207290.37,39282,14.5665
1.58155E+12,2020-02-13,NEO/USDT,14.813,15.845,14.476,15.141,1131448.783,17270839.9,46249,15.1605
1.58164E+12,2020-02-14,NEO/USDT,15.142,16.75,14.829,16.676,875126.848,13929652.04,36140,15.7895
1.58172E+12,2020-02-15,NEO/USDT,16.691,16.74,14.548,15.127,1191209.783,18666327.62,39838,15.644
1.58181E+12,2020-02-16,NEO/USDT,15.113,15.872,13.413,14.625,1524731.281,22575127.82,39689,14.6425
1.5819E+12,2020-02-17,NEO/USDT,14.618,15.173,13.375,15.027,1441268.611,20643743.78,42437,14.274
1.58198E+12,2020-02-18,NEO/USDT,15.038,15.657,14.255,15.5,1151642.881,17424760.88,42428,14.956
