unix,ds,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount,Value
1.57818E+12,2020-01-05,BNB/USDT,13.7978,14.3133,13.791,14.0532,1458003.02,20531817.04,38389,14.05215
1.57827E+12,2020-01-06,BNB/USDT,14.0488,14.9873,14.0168,14.9471,1633712.04,23743495.23,55906,14.50205
1.57836E+12,2020-01-07,BNB/USDT,14.9427,15.187,14.456,15.0226,1458769.7,21730397.15,63949,14.8215
1.57844E+12,2020-01-08,BNB/USDT,15.0212,15.32,14.2,14.5334,1497529.49,22172532.58,64308,14.76
1.57853E+12,2020-01-09,BNB/USDT,14.5334,14.5823,14.201,14.3978,1075088.98,15517519.19,40392,14.39165
1.57861E+12,2020-01-10,BNB/USDT,14.3806,15.0973,14.11,15.07,1572086.31,23078360.69,50163,14.60365
1.5787E+12,2020-01-11,BNB/USDT,15.0643,15.32,14.7111,14.9177,1397398.3,20959042.7,47127,15.01555
1.57879E+12,2020-01-12,BNB/USDT,14.9137,15.4707,14.8001,15.3366,2042903.51,31111483.36,48078,15.1354
1.57887E+12,2020-01-13,BNB/USDT,15.337,15.3572,14.9295,15.1736,1522093,22982639.43,32950,15.14335
1.57896E+12,2020-01-14,BNB/USDT,15.1735,16.91,15.1659,16.6371,2711583.22,43167140.88,104570,16.03795
1.57905E+12,2020-01-15,BNB/USDT,16.6301,18.19,16.27,17.6655,3041574.63,52607260.35,121402,17.23
1.57913E+12,2020-01-16,BNB/USDT,17.6655,17.6923,16.31,17.0333,1842017.29,31029984.91,85383,17.00115
1.57922E+12,2020-01-17,BNB/USDT,17.04,18.4849,17.04,18.0724,2734829.93,48867064.72,114982,17.76245
1.57931E+12,2020-01-18,BNB/USDT,18.0763,18.3602,17.45,17.8088,1903293,34108754.48,72423,17.9051
1.57939E+12,2020-01-19,BNB/USDT,17.7954,18.495,16.6666,17.388,2128210.74,37454402.68,86311,17.5808
1.57948E+12,2020-01-20,BNB/USDT,17.3706,17.5516,16.8043,17.3235,1576499.08,27136151.86,49625,17.17795
1.57956E+12,2020-01-21,BNB/USDT,17.3265,18.2,17.2228,18.1166,1923914.5,33973360.85,65029,17.7114
1.57965E+12,2020-01-22,BNB/USDT,18.1107,18.4,17.55,17.8344,1607749.78,28997476.09,56117,17.975
1.57974E+12,2020-01-23,BNB/USDT,17.8344,17.8344,16.7441,17.0524,1363632.79,23479710.35,60854,17.28925
1.57982E+12,2020-01-24,BNB/USDT,17.0813,17.4429,16.4288,17.1148,1411501.98,23870035.1,66524,16.93585
1.57991E+12,2020-01-25,BNB/USDT,17.1133,17.1215,16.5685,16.9555,1211416.32,20396383.54,46200,16.845
1.58E+12,2020-01-26,BNB/USDT,16.9419,17.499,16.8315,17.499,1619344.75,27866656.72,47539,17.16525
1.58008E+12,2020-01-27,BNB/USDT,17.4919,17.95,17.2198,17.67,1562998.84,27448591.22,61834,17.5849
1.58017E+12,2020-01-28,BNB/USDT,17.67,18.16,17.4466,18.0662,1916526.07,34097546.05,78924,17.8033
1.58026E+12,2020-01-29,BNB/USDT,18.0614,18.4437,17.809,17.9134,1452764.7,26330991.82,67505,18.12635
1.58034E+12,2020-01-30,BNB/USDT,17.9296,18.7027,17.7,18.5555,1787521.22,32487717.89,78787,18.20135
1.58043E+12,2020-01-31,BNB/USDT,18.5557,18.88,17.8,18.2644,1647399.08,30233383.52,85600,18.34
1.58052E+12,2020-02-01,BNB/USDT,18.2644,18.5956,18.03,18.2752,1511588.86,27611547,92840,18.3128
1.5806E+12,2020-02-02,BNB/USDT,18.2753,18.7714,17.8277,18.4333,1558716.52,28652209.63,77117,18.29955
1.58069E+12,2020-02-03,BNB/USDT,18.4333,18.8763,18.1959,18.46,1314693.12,24235415.42,84295,18.5361
1.58077E+12,2020-02-04,BNB/USDT,18.461,18.6158,17.87,18.1778,1215609.2,22149973.73,89931,18.2429
1.58086E+12,2020-02-05,BNB/USDT,18.1778,19.4583,18.1635,19.262,2068915.04,39153896.76,108583,18.8109
1.58095E+12,2020-02-06,BNB/USDT,19.2686,20.84,19.03,20.6675,2794537.34,55875207.17,126462,19.935
1.58103E+12,2020-02-07,BNB/USDT,20.6665,22.5221,20.5199,22.0555,3187751.23,68912696.35,138306,21.521
1.58112E+12,2020-02-08,BNB/USDT,22.036,22.19,20.8943,21.7888,2208642.4,47849193.68,94672,21.54215
1.58121E+12,2020-02-09,BNB/USDT,21.7871,24.3814,21.7746,24.38,2853749.06,66216976.91,140819,23.078
1.58129E+12,2020-02-10,BNB/USDT,24.3517,25.7935,23.3,25.1465,4794544.72,118356199,214702,24.54675
1.58138E+12,2020-02-11,BNB/USDT,25.145,25.74,24.1202,25.6963,3512538.38,87532758.13,178216,24.9301
1.58147E+12,2020-02-12,BNB/USDT,25.6728,26.9196,25.3402,26.4243,2954235.48,76168100.47,160587,26.1299
1.58155E+12,2020-02-13,BNB/USDT,26.4136,27.1905,24.5995,25.4579,3638084.35,93789770.72,209725,25.895
1.58164E+12,2020-02-14,BNB/USDT,25.4621,26.513,25.0304,26.3547,3252594.32,84109977.24,126350,25.7717
1.58172E+12,2020-02-15,BNB/USDT,26.3662,26.4931,23.5288,24.2576,3355196.37,85267969.56,153928,25.01095
1.58181E+12,2020-02-16,BNB/USDT,24.2388,25.2485,21.8,23.3193,3752723.69,89187179.92,175475,23.52425
1.5819E+12,2020-02-17,BNB/USDT,23.3193,23.6,21.551,23.4555,3208991.96,72372207.91,160517,22.5755
1.58198E+12,2020-02-18,BNB/USDT,23.4558,24.4588,22.8013,24.0821,3010749.17,71169442.58,131965,23.63005
1.58207E+12,2020-02-19,BNB/USDT,24.0611,24.3264,21.8,22.3709,2160221.91,50940224.88,93444,23.0632
1.58216E+12,2020-02-20,BNB/USDT,22.3702,22.6741,21,22.1626,2367513.62,51935633.1,132389,21.83705
1.58224E+12,2020-02-21,BNB/USDT,22.1617,22.8639,21.7677,22.1888,2989205.36,66443679.5,87005,22.3158
1.58233E+12,2020-02-22,BNB/USDT,22.1997,22.35,21.5,21.9689,2139282.22,46985151.28,64466,21.925
1.58242E+12,2020-02-23,BNB/USDT,21.9458,22.98,21.9275,22.8452,3052036.96,69055523.56,76191,22.45375
1.5825E+12,2020-02-24,BNB/USDT,22.8267,23.255,21.4844,22.0965,2294898.35,51480520.23,86029,22.3697
1.58259E+12,2020-02-25,BNB/USDT,22.0965,22.0967,20.0711,20.3193,2335580.11,49059568.01,98622,21.0839
1.58268E+12,2020-02-26,BNB/USDT,20.3316,20.5191,17.9,18.7441,3772185.04,71901697.16,159466,19.20955
1.58276E+12,2020-02-27,BNB/USDT,18.7338,19.6499,17.7051,19.2,3018934.76,56903598.25,116125,18.6775
1.58285E+12,2020-02-28,BNB/USDT,19.1889,19.7551,17.9053,18.9838,3099999.93,58487714.18,110746,18.8302
1.58293E+12,2020-02-29,BNB/USDT,18.9838,20.4,18.8,19.23,3569383.92,69296821.02,99395,19.6
1.58302E+12,2020-03-01,BNB/USDT,19.2481,19.8994,18.488,18.902,2382184.78,45970226.91,84835,19.1937
1.58311E+12,2020-03-02,BNB/USDT,18.9183,20.0722,18.7583,19.9289,3267729,64060497.85,90102,19.41525
1.58319E+12,2020-03-03,BNB/USDT,19.9297,20.3865,19.3156,19.6882,2545825,50338561.07,97903,19.85105
1.58328E+12,2020-03-04,BNB/USDT,19.6707,20.2847,19.5131,19.95,2408511.94,47942820.96,82568,19.8989
1.58337E+12,2020-03-05,BNB/USDT,19.95,21.4585,19.9401,20.7462,3090423.11,64414641.76,124055,20.6993
1.58345E+12,2020-03-06,BNB/USDT,20.7463,21.7628,20.6303,21.3389,3229858.82,68469458.72,96692,21.19655
1.58354E+12,2020-03-07,BNB/USDT,21.3389,21.49,19.7183,20.25,2378944.85,49387277.98,94167,20.60415
1.58363E+12,2020-03-08,BNB/USDT,20.25,20.2612,16.7315,16.894,3465550.25,64439955.25,164763,18.49635
1.58371E+12,2020-03-09,BNB/USDT,16.8939,17.4775,15.6168,16.5888,4046754.14,67231659.85,181385,16.54715
1.5838E+12,2020-03-10,BNB/USDT,16.5934,17.4475,16.3107,16.8671,3449744.57,58330699.05,119126,16.8791
1.58388E+12,2020-03-11,BNB/USDT,16.853,17.1388,15.41,16.5705,2581538.77,42412598.43,102200,16.2744
1.58397E+12,2020-03-12,BNB/USDT,16.5698,16.6,8.89,9.2566,8801238.37,108639504.5,324078,12.745
1.58406E+12,2020-03-13,BNB/USDT,9.2565,11.5572,6.38,10.9204,11661947.1,110600573.4,390312,8.9686
1.58414E+12,2020-03-14,BNB/USDT,10.9224,11.2886,9.8652,10.1487,5350550.68,56983336.61,149313,10.5769
1.58423E+12,2020-03-15,BNB/USDT,10.1475,11.2644,9.9768,10.3898,6424065.36,67251583.02,133773,10.6206
1.58432E+12,2020-03-16,BNB/USDT,10.3808,10.3952,8.4422,9.4285,5814301.17,54897967.27,183733,9.4187
1.5844E+12,2020-03-17,BNB/USDT,9.429,10.49,9.3265,10.2576,5102840.45,51631527.65,146484,9.90825
1.58449E+12,2020-03-18,BNB/USDT,10.2498,10.4301,9.6539,10.3866,4453108.43,45300836.98,127171,10.042
1.58458E+12,2020-03-19,BNB/USDT,10.3917,12.6891,10.226,12.2597,5850057.14,66283349,176456,11.45755
1.58466E+12,2020-03-20,BNB/USDT,12.2597,13.65,10.4014,11.9147,6965457.92,86260327.53,228802,12.0257
1.58475E+12,2020-03-21,BNB/USDT,11.8967,12.4199,11.25,12.1,5811696.5,69377174.37,143064,11.83495
1.58484E+12,2020-03-22,BNB/USDT,12.105,12.4754,11.0145,11.167,4562736.86,54219558.92,133644,11.74495
1.58492E+12,2020-03-23,BNB/USDT,11.1494,12.49,10.8427,12.1887,5299899.45,61800844.97,146543,11.66635
1.58501E+12,2020-03-24,BNB/USDT,12.1887,12.5834,11.91,12.426,4627182.29,56790493.55,128761,12.2467
1.58509E+12,2020-03-25,BNB/USDT,12.4261,12.7108,12.0561,12.3251,3607793.89,44491441.71,103692,12.38345
1.58518E+12,2020-03-26,BNB/USDT,12.3253,13.2565,12.19,13.199,3439169.72,42902292.15,91251,12.72325
1.58527E+12,2020-03-27,BNB/USDT,13.1989,13.3655,12.16,12.3354,2778050.91,36084938.86,99234,12.76275
1.58535E+12,2020-03-28,BNB/USDT,12.3375,12.3588,11.6414,12.1888,2478685.11,30031382.51,104326,12.0001
1.58544E+12,2020-03-29,BNB/USDT,12.1888,12.2425,11.275,11.3008,2305768.52,27252838.15,76982,11.75875
1.58553E+12,2020-03-30,BNB/USDT,11.3007,12.4277,11.2552,12.1365,4237647.48,50944549.24,116541,11.84145
1.58561E+12,2020-03-31,BNB/USDT,12.1368,12.7322,12.118,12.5451,5120471.15,64122575.8,109199,12.4251
1.5857E+12,2020-04-01,BNB/USDT,12.5497,12.7386,11.96,12.72,4359956.32,53774306.32,108537,12.3493
1.58579E+12,2020-04-02,BNB/USDT,12.719,13.7362,12.5349,13.0166,5332604.53,69276074.11,149283,13.13555
1.58587E+12,2020-04-03,BNB/USDT,13.0185,13.57,12.9106,13.3615,5030322.03,66661802.97,122554,13.2403
1.58596E+12,2020-04-04,BNB/USDT,13.3682,14.0561,13.1724,13.7606,4840528.53,66003739.59,121636,13.61425
1.58604E+12,2020-04-05,BNB/USDT,13.7608,13.9638,13.4002,13.6888,4275639.25,58555104.63,77213,13.682
1.58613E+12,2020-04-06,BNB/USDT,13.6888,15.2149,13.6371,15.1989,5583296.76,80214973.6,151496,14.426
1.58622E+12,2020-04-07,BNB/USDT,15.193,15.49,14.2503,14.7266,4718920.67,70647148.63,157000,14.87015
1.5863E+12,2020-04-08,BNB/USDT,14.7267,15.3486,14.57,15.0888,4614905.63,69355343.22,127844,14.9593
1.58639E+12,2020-04-09,BNB/USDT,15.0899,15.2011,14.6279,15.0096,4638418.39,69662383.48,105413,14.9145
1.58648E+12,2020-04-10,BNB/USDT,15.0096,15.0797,13.47,13.72,3999879.14,56437561.5,170991,14.27485
1.58656E+12,2020-04-11,BNB/USDT,13.7171,14.0808,13.5234,13.807,3692817.92,51151554.75,91134,13.8021
1.58665E+12,2020-04-12,BNB/USDT,13.8089,14.8399,13.6439,14.2808,4070517.82,57950623.22,113165,14.2419
1.58674E+12,2020-04-13,BNB/USDT,14.2808,15.0799,13.6289,15.0277,4313190.93,62029135.85,211698,14.3544
1.58682E+12,2020-04-14,BNB/USDT,15.0257,15.9555,14.7835,15.6148,4523071.2,70092382.14,183970,15.3695
1.58691E+12,2020-04-15,BNB/USDT,15.6148,15.8888,14.4913,14.5755,3795966.9,58221065.75,139654,15.19005
1.587E+12,2020-04-16,BNB/USDT,14.5755,15.7669,14.116,15.7394,4068049.48,61814683.27,153970,14.94145
1.58708E+12,2020-04-17,BNB/USDT,15.7394,15.92,15.2501,15.64,3150559.17,49188415.58,110056,15.58505
1.58717E+12,2020-04-18,BNB/USDT,15.6447,16.8183,15.6242,16.6137,3968019.07,64502814.66,117967,16.22125
1.58725E+12,2020-04-19,BNB/USDT,16.6198,16.6933,15.8509,16.0683,2962072.6,48174317.53,96113,16.2721
1.58734E+12,2020-04-20,BNB/USDT,16.0677,16.4499,14.8219,14.9892,3219905.9,50757347.77,141512,15.6359
1.58743E+12,2020-04-21,BNB/USDT,14.984,15.4416,14.6945,15.1283,3137524.29,47592289.98,112888,15.06805
1.58751E+12,2020-04-22,BNB/USDT,15.1381,15.803,14.9112,15.7104,3296897.61,50999984.8,85505,15.3571
1.5876E+12,2020-04-23,BNB/USDT,15.7103,16.4666,15.4102,16.034,3457409.45,55068181.77,124495,15.9384
1.58769E+12,2020-04-24,BNB/USDT,16.0502,16.2568,15.68,15.9319,3008320.26,48259042.14,86227,15.9684
1.58777E+12,2020-04-25,BNB/USDT,15.9319,16.4305,15.7761,16.2283,2946839.79,47639855.84,82816,16.1033
1.58786E+12,2020-04-26,BNB/USDT,16.2235,16.4435,16.04,16.3588,3314818.91,53903371.49,90171,16.24175
1.58795E+12,2020-04-27,BNB/USDT,16.3645,16.56,16.063,16.4229,2937287.36,47859272.72,95145,16.3115
1.58803E+12,2020-04-28,BNB/USDT,16.4199,16.49,16.1125,16.34,2838511.43,46309248.72,68626,16.30125
1.58812E+12,2020-04-29,BNB/USDT,16.3354,17.5171,16.3,17.3667,3817656.7,64434759.77,151434,16.90855
1.5882E+12,2020-04-30,BNB/USDT,17.3754,18.1377,16.5,16.9542,4127322.51,71629569.7,210338,17.31885
1.58829E+12,2020-05-01,BNB/USDT,16.951,17.8551,16.9381,17.466,3805293.67,66271797.66,136014,17.3966
1.58838E+12,2020-05-02,BNB/USDT,17.4665,17.5711,17.2599,17.5333,3009939.67,52504866.73,72474,17.4155
1.58846E+12,2020-05-03,BNB/USDT,17.5337,17.81,16.8711,17.1071,2616299.53,45271776.51,100336,17.34055
1.58855E+12,2020-05-04,BNB/USDT,17.1027,17.3267,16.2556,17.0074,2755883.63,46419270.57,111159,16.79115
1.58864E+12,2020-05-05,BNB/USDT,17.012,17.2993,16.606,16.8886,2613361.65,44261093.04,82109,16.95265
1.58872E+12,2020-05-06,BNB/USDT,16.8814,17.145,16.3018,16.3743,2716280.37,45806861.9,86338,16.7234
1.58881E+12,2020-05-07,BNB/USDT,16.3672,17.24,16.1218,17.0003,3030451.51,50623360.84,126269,16.6809
1.5889E+12,2020-05-08,BNB/USDT,17.0003,17.3977,16.823,17.1371,2621559.87,44879553.91,92523,17.11035
1.58898E+12,2020-05-09,BNB/USDT,17.1371,17.4926,16.733,16.7751,2243643.83,38582692.97,87499,17.1128
1.58907E+12,2020-05-10,BNB/USDT,16.7753,16.79,13.9129,15.3506,2900497.8,43979315.89,183750,15.35145
1.58916E+12,2020-05-11,BNB/USDT,15.3506,15.5468,14.01,15.0811,2726253.27,40893423.04,130006,14.7784
1.58924E+12,2020-05-12,BNB/USDT,15.0902,16.24,14.9586,15.7892,3026813.09,47332783.1,106660,15.5993
1.58933E+12,2020-05-13,BNB/USDT,15.7941,16.35,15.6785,16.2164,2813530.97,45159088.1,73060,16.01425
1.58941E+12,2020-05-14,BNB/USDT,16.2187,16.6982,16.0123,16.3777,2801822.6,45666418.71,85871,16.35525
1.5895E+12,2020-05-15,BNB/USDT,16.3722,16.4719,15.4606,15.7222,2314685.06,37214822.32,80931,15.96625
1.58959E+12,2020-05-16,BNB/USDT,15.7121,16.2367,15.58,16.058,2730367.35,43746498.66,58759,15.90835
1.58967E+12,2020-05-17,BNB/USDT,16.058,16.51,16.0014,16.2959,2894016.23,47147212.38,55192,16.2557
1.58976E+12,2020-05-18,BNB/USDT,16.2999,16.862,16.2511,16.6299,3116537.96,51611235.59,66724,16.55655
1.58985E+12,2020-05-19,BNB/USDT,16.6298,17.2488,16.3,17.2098,3245275.75,54590767.63,71181,16.7744
1.58993E+12,2020-05-20,BNB/USDT,17.2096,17.3396,16.4851,16.8998,2395316.09,40821394.32,69481,16.91235
1.59002E+12,2020-05-21,BNB/USDT,16.8994,17.0675,15.7218,16.0888,2163570.98,35589912.05,97872,16.39465
1.59011E+12,2020-05-22,BNB/USDT,16.0888,16.924,15.9145,16.5864,2520655.47,41584466.62,81119,16.41925
1.59019E+12,2020-05-23,BNB/USDT,16.5884,16.85,16.3202,16.48,2303001.13,38178349.11,50195,16.5851
1.59028E+12,2020-05-24,BNB/USDT,16.4789,16.79,15.9074,15.9624,2280998.65,37599815.9,70624,16.3487
1.59036E+12,2020-05-25,BNB/USDT,15.9457,16.4161,15.8057,16.3807,2348512.91,38152773.26,78771,16.1109
1.59045E+12,2020-05-26,BNB/USDT,16.3807,16.4979,15.9537,16.2159,2007343.82,32624803.89,67405,16.2258
1.59054E+12,2020-05-27,BNB/USDT,16.2097,16.51,16.1554,16.47,2613812.05,42792287.78,67829,16.3327
1.59062E+12,2020-05-28,BNB/USDT,16.47,17.1405,16.389,17.0772,2866468.39,47917801.3,80173,16.76475
1.59071E+12,2020-05-29,BNB/USDT,17.0769,17.198,16.6333,17.0031,2599351.65,44176906.96,78899,16.91565
1.5908E+12,2020-05-30,BNB/USDT,17.003,17.7857,16.9291,17.7277,2969818.23,51559065.97,96015,17.3574
1.59088E+12,2020-05-31,BNB/USDT,17.7277,18.1954,16.8419,17.0916,2612942.18,45947854.11,127114,17.51865
1.59097E+12,2020-06-01,BNB/USDT,17.0926,18.1224,16.9836,17.9477,2989853.06,52189313.04,105705,17.553
1.59106E+12,2020-06-02,BNB/USDT,17.9469,18.2,16.68,17.2669,2536257.15,44844447,116512,17.44
1.59114E+12,2020-06-03,BNB/USDT,17.2761,17.6275,16.9645,17.5779,2650311.14,45972871.33,67283,17.296
1.59123E+12,2020-06-04,BNB/USDT,17.578,17.6527,17.0424,17.517,2320525.89,40612423.08,73781,17.34755
1.59132E+12,2020-06-05,BNB/USDT,17.518,17.8999,17.4396,17.6914,2454899.86,43344558.04,88109,17.66975
1.5914E+12,2020-06-06,BNB/USDT,17.6915,17.7951,17.49,17.5511,2105593.92,37110942.75,61035,17.64255
1.59149E+12,2020-06-07,BNB/USDT,17.551,17.6371,16.8526,17.4135,1816342.74,31593373.32,72263,17.24485
1.59157E+12,2020-06-08,BNB/USDT,17.4134,17.5454,17.2594,17.4489,1657535.11,28825851.39,56439,17.4024
1.59166E+12,2020-06-09,BNB/USDT,17.4489,17.5098,17.0374,17.3733,1631274.58,28247066.44,57351,17.2736
1.59175E+12,2020-06-10,BNB/USDT,17.3734,17.5833,17.13,17.406,1807563.86,31389856.38,69304,17.35665
1.59183E+12,2020-06-11,BNB/USDT,17.4084,17.5191,15.93,16.2298,1801896.12,30575173.41,103594,16.72455
1.59192E+12,2020-06-12,BNB/USDT,16.2376,16.7999,16.0869,16.6377,1932061.47,31970510.82,60037,16.4434
1.59201E+12,2020-06-13,BNB/USDT,16.642,16.8179,16.49,16.8101,2023311.83,33704354.31,44616,16.65395
1.59209E+12,2020-06-14,BNB/USDT,16.8111,16.8398,16.4023,16.5729,1697344.55,28336046.77,43765,16.62105
1.59218E+12,2020-06-15,BNB/USDT,16.5728,16.5982,15.4,16.377,1521685.21,24473919.62,95145,15.9991
1.59227E+12,2020-06-16,BNB/USDT,16.3758,16.6481,16.1562,16.4329,1614905.64,26479345.23,60818,16.40215
1.59235E+12,2020-06-17,BNB/USDT,16.4331,16.632,15.9709,16.3983,1502697.31,24591062,64280,16.30145
1.59244E+12,2020-06-18,BNB/USDT,16.3983,16.5423,15.8783,16.1608,1382820.87,22540156.4,55749,16.2103
1.59252E+12,2020-06-19,BNB/USDT,16.1665,16.3106,15.8966,15.9512,1324135.6,21271385.82,49571,16.1036
1.59261E+12,2020-06-20,BNB/USDT,15.9611,16.0898,15.7,16.059,1427210.22,22776460.3,46408,15.8949
1.5927E+12,2020-06-21,BNB/USDT,16.059,16.3358,15.921,15.9775,1317075.84,21166507.64,42105,16.1284
1.59278E+12,2020-06-22,BNB/USDT,15.9792,16.55,15.9499,16.5051,1706812.42,27776540.59,56474,16.24995
1.59287E+12,2020-06-23,BNB/USDT,16.5051,16.5472,16.2602,16.3898,1453306.73,23839966.43,49946,16.4037
1.59296E+12,2020-06-24,BNB/USDT,16.3898,16.6481,15.95,15.9968,1529800.3,24889909.66,74620,16.29905
1.59304E+12,2020-06-25,BNB/USDT,16.0084,16.0816,15.5,15.906,1201354.75,19105061.02,59861,15.7908
1.59313E+12,2020-06-26,BNB/USDT,15.9056,15.9996,15.5715,15.7694,1041399,16428293.39,52275,15.78555
1.59322E+12,2020-06-27,BNB/USDT,15.7696,15.8714,14.8,15.1242,1309335.66,20331918.06,63605,15.3357
1.5933E+12,2020-06-28,BNB/USDT,15.123,15.4944,14.9249,15.3782,1402858.96,21418398.75,43845,15.20965
1.59339E+12,2020-06-29,BNB/USDT,15.3714,15.5901,15.204,15.4656,1511856.38,23294081.31,53592,15.39705
1.59348E+12,2020-06-30,BNB/USDT,15.4674,15.5476,15.2519,15.3838,1315772.42,20305967.16,40777,15.39975
1.59356E+12,2020-07-01,BNB/USDT,15.3959,15.8888,15.3363,15.8144,1612208.19,25213346.76,51459,15.61255
1.59365E+12,2020-07-02,BNB/USDT,15.8123,15.9796,15.0743,15.3634,1399345.39,21887439.94,71043,15.52695
1.59373E+12,2020-07-03,BNB/USDT,15.364,15.488,15.2484,15.2863,1211128.83,18635019.7,49275,15.3682
1.59382E+12,2020-07-04,BNB/USDT,15.2856,15.6399,15.2239,15.5548,1319545.75,20357312.69,50225,15.4319
1.59391E+12,2020-07-05,BNB/USDT,15.5579,15.6135,15.1,15.4885,1120649.91,17283570.77,56998,15.35675
1.59399E+12,2020-07-06,BNB/USDT,15.4865,16.3496,15.4401,16.311,1606449.31,25364592.42,91208,15.89485
1.59408E+12,2020-07-07,BNB/USDT,16.312,16.8757,16.0301,16.8048,1880630.34,31044612.46,132373,16.4529
1.59417E+12,2020-07-08,BNB/USDT,16.7995,17.455,16.5683,17.2819,2271202.72,38799190.79,159450,17.01165
1.59425E+12,2020-07-09,BNB/USDT,17.2819,17.5,16.4088,16.8274,1869273.67,31602020.88,141530,16.9544
1.59434E+12,2020-07-10,BNB/USDT,16.8278,17.331,16.4438,17.3123,2099193.57,35493337.17,127050,16.8874
1.59443E+12,2020-07-11,BNB/USDT,17.3133,17.6888,17.018,17.6205,2318005.65,40437763.39,144715,17.3534
1.59451E+12,2020-07-12,BNB/USDT,17.6205,18.59,17.5928,18.2994,2995977.41,54487455.92,179573,18.0914
1.5946E+12,2020-07-13,BNB/USDT,18.3036,18.9999,17.7282,18.4046,3228967.7,59615771.28,207676,18.36405
1.59468E+12,2020-07-14,BNB/USDT,18.4007,18.77,17.8266,18.079,2385481.97,43474784.57,167283,18.2983
1.59477E+12,2020-07-15,BNB/USDT,18.079,18.1538,17.4194,17.6351,1959582.73,34842425.38,126220,17.7866
1.59486E+12,2020-07-16,BNB/USDT,17.6351,17.7618,16.5473,17.1647,2053439.44,35131243.14,150330,17.15455
1.59494E+12,2020-07-17,BNB/USDT,17.1647,17.4825,16.9354,17.0676,1854764.1,32061512.84,116734,17.20895
1.59503E+12,2020-07-18,BNB/USDT,17.0675,17.3247,16.8122,17.1507,1687884.76,28863376.48,92079,17.06845
1.59512E+12,2020-07-19,BNB/USDT,17.1542,18.098,16.89,18.0154,2597680.63,45838808.72,146972,17.494
1.5952E+12,2020-07-20,BNB/USDT,18.0166,18.34,17.235,17.4645,2487505.49,44544637.6,152776,17.7875
1.59529E+12,2020-07-21,BNB/USDT,17.4645,17.9799,17.4,17.7285,2110735.01,37350582.43,121615,17.68995
1.59538E+12,2020-07-22,BNB/USDT,17.7268,18.1151,17.45,18.09,2174379.2,38541658.76,100580,17.78255
1.59546E+12,2020-07-23,BNB/USDT,18.095,18.77,18.043,18.75,2393871.45,43866390.17,137920,18.4065
1.59555E+12,2020-07-24,BNB/USDT,18.7508,19.55,18.235,19.1853,2790281.46,52627925.92,177083,18.8925
1.59564E+12,2020-07-25,BNB/USDT,19.1878,20.0434,19.1451,19.8242,2956369.76,58227674.34,163597,19.59425
1.59572E+12,2020-07-26,BNB/USDT,19.8196,20.49,19.2639,19.5557,2857739.16,56378423.68,171767,19.87695
1.59581E+12,2020-07-27,BNB/USDT,19.5524,20.1999,18.4,19.7474,3841364.91,74130208.24,254563,19.29995
1.59589E+12,2020-07-28,BNB/USDT,19.7489,20.6834,19.4281,20.1732,3516712.35,70792618.98,208093,20.05575
1.59598E+12,2020-07-29,BNB/USDT,20.1692,20.4091,19.7404,19.899,2219760.2,44493255.13,123472,20.07475
1.59607E+12,2020-07-30,BNB/USDT,19.8926,20.0995,19.5111,19.97,2052250.83,40761766.78,108962,19.8053
1.59615E+12,2020-07-31,BNB/USDT,19.97,20.855,19.9102,20.6615,2251101.21,46058826.38,136334,20.3826
1.59624E+12,2020-08-01,BNB/USDT,20.6637,21.74,20.51,21.6168,2657942.85,55887870.72,185894,21.125
1.59633E+12,2020-08-02,BNB/USDT,21.6204,22.1832,19.1,20.9898,3352897.46,69934920.73,224734,20.6416
1.59641E+12,2020-08-03,BNB/USDT,20.9899,22.5,20.7,22.0504,2668345.02,58090829.07,176529,21.6
1.5965E+12,2020-08-04,BNB/USDT,22.0622,22.4433,21.41,22.2818,2393749.74,52776394.1,141793,21.92665
1.59659E+12,2020-08-05,BNB/USDT,22.2967,23.54,22.0566,23.2728,3698317.51,85353655.33,231204,22.7983
1.59667E+12,2020-08-06,BNB/USDT,23.2685,23.315,22.5,22.7487,2442941.26,56050066.32,164421,22.9075
1.59676E+12,2020-08-07,BNB/USDT,22.7488,22.9999,21.4515,22.3323,2770775.51,62149699.54,186909,22.2257
1.59684E+12,2020-08-08,BNB/USDT,22.3323,22.9241,21.8571,22.9234,2408862.4,53994332.52,133785,22.3906
1.59693E+12,2020-08-09,BNB/USDT,22.923,22.9233,22.0462,22.422,2112178.17,47551222.57,137880,22.48475
1.59702E+12,2020-08-10,BNB/USDT,22.4224,22.77,22.0462,22.6369,2108928.42,47454719,202648,22.4081
1.5971E+12,2020-08-11,BNB/USDT,22.6369,22.7306,20.66,21.2902,3211543.44,69760318.54,302096,21.6953
1.59719E+12,2020-08-12,BNB/USDT,21.2993,21.982,20.571,21.4919,2455644.02,52586016.38,209891,21.2765
1.59728E+12,2020-08-13,BNB/USDT,21.4919,21.856,20.64,21.7667,3079217.71,65454734.54,235761,21.248
1.59736E+12,2020-08-14,BNB/USDT,21.7751,23.3019,21.26,23.1047,3820214.92,85961407.01,314892,22.28095
1.59745E+12,2020-08-15,BNB/USDT,23.0966,23.7884,22.7,23.0881,2752160.06,64002958.96,223662,23.2442
1.59754E+12,2020-08-16,BNB/USDT,23.1045,23.779,22.7,23.529,2705823.75,62902908.49,214925,23.2395
