unix,ds,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount,Value
1.63512E+12,2021-10-25,ZEC/USDT,172.9,177.3,169.2,170.1,244404.6,42326268.57,112815,173.25
1.63521E+12,2021-10-26,ZEC/USDT,170.2,171.6,158.4,161.1,219980.514,36422621.27,98180,165
1.63529E+12,2021-10-27,ZEC/USDT,161.1,162.8,142.3,147.1,346037.039,52574665.55,135789,152.55
1.63538E+12,2021-10-28,ZEC/USDT,147.2,160.5,143.7,159,315566.304,47902277.37,112913,152.1
1.63547E+12,2021-10-29,ZEC/USDT,159.1,163.7,156.6,162.6,184005.519,29473717.89,73380,160.15
1.63555E+12,2021-10-30,ZEC/USDT,162.6,162.7,149.6,153.3,159466.479,24871500.22,65944,156.15
1.63564E+12,2021-10-31,ZEC/USDT,153.3,188,151.7,167,761309.553,131476799.8,400873,169.85
1.63572E+12,2021-11-01,ZEC/USDT,167.2,173.2,161.3,169.7,234847.168,39434101.64,115215,167.25
1.63581E+12,2021-11-02,ZEC/USDT,169.6,180,167.3,171.8,255842.139,44642663.88,118334,173.65
1.6359E+12,2021-11-03,ZEC/USDT,171.7,172.2,160.2,168.3,289080.398,48010368.45,120792,166.2
1.63598E+12,2021-11-04,ZEC/USDT,168.4,171.9,160.1,163.7,195359.43,32336587.43,91237,166
1.63607E+12,2021-11-05,ZEC/USDT,163.7,169.6,160.5,162.8,172392.92,28305409.09,84295,165.05
1.63616E+12,2021-11-06,ZEC/USDT,162.7,166.4,155.3,159.6,155760.445,24950994.39,68676,160.85
1.63624E+12,2021-11-07,ZEC/USDT,159.6,165,158.2,164.1,123865.548,19912024.67,56187,161.6
1.63633E+12,2021-11-08,ZEC/USDT,164.1,171.9,163.5,170.8,156338.346,26097259.48,78839,167.7
1.63642E+12,2021-11-09,ZEC/USDT,170.7,200.5,169.4,200.1,585980.6172,108246473.6,351222,184.95
1.6365E+12,2021-11-10,ZEC/USDT,200.1,205.5,171.5,179.8,634279.4042,121709064.2,325569,188.5
1.63659E+12,2021-11-11,ZEC/USDT,179.8,219.9,176.7,204.5,842362.8042,172865278,516966,198.3
1.63668E+12,2021-11-12,ZEC/USDT,204.4,210.5,190.6,202.1,360287.469,71961116.65,173414,200.55
1.63676E+12,2021-11-13,ZEC/USDT,202.2,213.3,198.8,199.1,373436.228,76954480.59,165554,206.05
1.63685E+12,2021-11-14,ZEC/USDT,199.1,202.4,192.2,201.8,196305.607,38738837.7,79318,197.3
1.63693E+12,2021-11-15,ZEC/USDT,201.8,204.4,192.3,195.5,287638.908,57239894.49,136591,198.35
1.63702E+12,2021-11-16,ZEC/USDT,195.5,195.6,163,165.7,595208.021,104865486.1,262404,179.3
1.63711E+12,2021-11-17,ZEC/USDT,165.7,167.8,153,159.3,494976.799,78847632.23,199098,160.4
1.63719E+12,2021-11-18,ZEC/USDT,159.2,162.2,141.2,148.2,596382.8,90080006.36,217195,151.7
1.63728E+12,2021-11-19,ZEC/USDT,148.2,164.3,146.2,158.8,415595.858,65251578.67,149530,155.25
1.63737E+12,2021-11-20,ZEC/USDT,158.8,188.8,158.7,179.3,954070.589,170692206.5,333305,173.75
1.63745E+12,2021-11-21,ZEC/USDT,179.4,234.2,176.8,229.4,1179779.007,246625232.8,579961,205.5
1.63754E+12,2021-11-22,ZEC/USDT,229.6,237.6,197.6,206,895291.2764,192351297,462706,217.6
1.63763E+12,2021-11-23,ZEC/USDT,205.9,221,195.3,218.7,550768.114,116312587.4,284060,208.15
1.63771E+12,2021-11-24,ZEC/USDT,218.8,275.7,217.2,260.8,1375025.164,349281238.3,902972,246.45
1.6378E+12,2021-11-25,ZEC/USDT,260.9,305,252,294.5,768448.9985,212607113.4,570625,278.5
1.63788E+12,2021-11-26,ZEC/USDT,294.5,296.5,241.3,246.6,774688.723,202178682.8,434757,268.9
1.63797E+12,2021-11-27,ZEC/USDT,246.5,272.4,239.6,243.5,437329.633,112795010.6,228206,256
1.63806E+12,2021-11-28,ZEC/USDT,243.4,243.6,215,241.2,519604.584,120174726.3,237188,229.3
1.63814E+12,2021-11-29,ZEC/USDT,241.1,254.9,237.7,246.7,384722.02,94393882.2,226364,246.3
1.63823E+12,2021-11-30,ZEC/USDT,246.6,247.6,213.9,220.2,618916.025,140181534.6,293832,230.75
1.63832E+12,2021-12-01,ZEC/USDT,220.3,248.5,215.8,229.8,612042.633,142521707.9,337099,232.15
1.6384E+12,2021-12-02,ZEC/USDT,229.8,230.2,213.6,225.4,334159.798,73938037.84,192224,221.9
1.63849E+12,2021-12-03,ZEC/USDT,225.4,238.1,200,206.2,475160.313,105180718.6,236615,219.05
1.63858E+12,2021-12-04,ZEC/USDT,206.1,206.6,141.9,187.6,944752.787,166947329.8,385931,174.25
1.63866E+12,2021-12-05,ZEC/USDT,187.6,194.6,170,182.6,690909.689,124658314.6,306334,182.3
1.63875E+12,2021-12-06,ZEC/USDT,182.7,184.8,160,179.8,657163.009,113873754.5,269873,172.4
1.63884E+12,2021-12-07,ZEC/USDT,179.8,186,171.5,174.1,405269.055,72578292.16,165824,178.75
1.63892E+12,2021-12-08,ZEC/USDT,174.1,182.5,166.2,178.8,429752.751,75094450.78,167836,174.35
1.63901E+12,2021-12-09,ZEC/USDT,178.9,186.9,161.4,164.1,462024.163,80437346.74,182780,174.15
1.63909E+12,2021-12-10,ZEC/USDT,164,174.1,158.7,159.4,344026.286,57871261.58,147994,166.4
1.63918E+12,2021-12-11,ZEC/USDT,159.5,171.5,155.6,168.3,292791.542,48267062.05,125577,163.55
1.63927E+12,2021-12-12,ZEC/USDT,168.3,173,160.9,169.6,187948.397,31320832.24,92556,166.95
1.63935E+12,2021-12-13,ZEC/USDT,169.6,172.3,145.8,147.9,376739.079,59976962.82,172365,159.05
1.63944E+12,2021-12-14,ZEC/USDT,147.9,155.9,143.5,151.6,320545.669,47767430.1,142634,149.7
1.63953E+12,2021-12-15,ZEC/USDT,151.5,162.5,143.3,159.5,328395.041,49823239.65,133237,152.9
1.63961E+12,2021-12-16,ZEC/USDT,159.6,166.9,151.2,152.3,231841.425,36812266.79,109672,159.05
1.6397E+12,2021-12-17,ZEC/USDT,152.2,154.2,145.1,149.9,203427.117,30526677.7,107157,149.65
1.63979E+12,2021-12-18,ZEC/USDT,149.9,165.3,149.2,157.6,216533.311,34341065.44,113292,157.25
1.63987E+12,2021-12-19,ZEC/USDT,157.6,167.1,155.4,157.8,192280.572,31120289.73,91221,161.25
1.63996E+12,2021-12-20,ZEC/USDT,157.7,164.4,149.2,156.7,278122.895,43351089.03,108186,156.8
1.64004E+12,2021-12-21,ZEC/USDT,156.7,162.8,155.7,162.2,149048.732,23722370.59,60676,159.25
1.64013E+12,2021-12-22,ZEC/USDT,162.3,169,160.2,165.5,194542.627,31969906.77,82907,164.6
1.64022E+12,2021-12-23,ZEC/USDT,165.5,170,156.6,167.6,207711.628,33894616.81,91515,163.3
1.6403E+12,2021-12-24,ZEC/USDT,167.6,171,162.5,165,183206.881,30637580.8,86296,166.75
1.64039E+12,2021-12-25,ZEC/USDT,165.1,172.6,164.1,169.5,170570.164,28781362.19,68171,168.35
1.64048E+12,2021-12-26,ZEC/USDT,169.5,172.3,163.4,167.5,149916.033,25002119.14,59543,167.85
1.64056E+12,2021-12-27,ZEC/USDT,167.6,173.6,166.3,169.5,140517.556,23822040.67,70069,169.95
1.64065E+12,2021-12-28,ZEC/USDT,169.6,170.6,148.4,149.7,265409.005,41824447.03,116685,159.5
1.64074E+12,2021-12-29,ZEC/USDT,149.7,151.5,140.9,146.6,251112.556,36879918.39,82010,146.2
1.64082E+12,2021-12-30,ZEC/USDT,146.6,154,143.7,153.7,208241.035,31296963.6,74161,148.85
1.64091E+12,2021-12-31,ZEC/USDT,153.7,157.2,143.2,146.5,162571.665,24618613.96,61802,150.2
1.641E+12,2022-01-01,ZEC/USDT,146.5,151,145.6,150.3,84406.953,12487244.82,36487,148.3
1.64108E+12,2022-01-02,ZEC/USDT,150.3,155.6,147.2,153,113366.198,17130521,42663,151.4
1.64117E+12,2022-01-03,ZEC/USDT,153,154.2,146.8,150.5,82365.793,12406466.54,40473,150.5
1.64125E+12,2022-01-04,ZEC/USDT,150.5,156.2,147.2,147.3,172926.138,26121356.74,78887,151.7
1.64134E+12,2022-01-05,ZEC/USDT,147.3,151.3,127.5,136.8,250219.675,35544582.26,98837,139.4
1.64143E+12,2022-01-06,ZEC/USDT,136.9,138.8,129.7,137.4,280815.018,37861156.34,95452,134.25
1.64151E+12,2022-01-07,ZEC/USDT,137.3,143.5,130.6,139.6,446165.964,61374052.88,158921,137.05
1.6416E+12,2022-01-08,ZEC/USDT,139.6,156.1,136,143.6,497296.566,72871902.51,183590,146.05
1.64169E+12,2022-01-09,ZEC/USDT,143.5,147,133.3,144.1,447964.64,62540326.14,130563,140.15
1.64177E+12,2022-01-10,ZEC/USDT,144.2,148.9,136.3,141.3,478153.144,68199103.99,159481,142.6
1.64186E+12,2022-01-11,ZEC/USDT,141.3,145.6,137.8,141.3,250264.331,35443201.66,85423,141.7
1.64195E+12,2022-01-12,ZEC/USDT,141.3,147.8,140.7,144.5,184369.802,26522467.21,73073,144.25
1.64203E+12,2022-01-13,ZEC/USDT,144.4,149.9,140.5,143.3,229378.042,33301340.27,90877,145.2
1.64212E+12,2022-01-14,ZEC/USDT,143.2,144.9,136.7,142.4,201280.793,28462984.55,78042,140.8
1.6422E+12,2022-01-15,ZEC/USDT,142.5,146.7,141,144.4,120500.258,17314328.45,47023,143.85
1.64229E+12,2022-01-16,ZEC/USDT,144.4,145.9,140.2,141.2,71880.783,10239785.75,31821,143.05
1.64238E+12,2022-01-17,ZEC/USDT,141.2,143,134.6,138.9,139791.217,19425850.17,57030,138.8
1.64246E+12,2022-01-18,ZEC/USDT,138.8,140.7,128.5,131.8,204500.722,27257644.42,68687,134.6
1.64255E+12,2022-01-19,ZEC/USDT,131.7,132.3,125.6,125.9,168679.521,21809658.26,58972,128.95
1.64264E+12,2022-01-20,ZEC/USDT,125.8,131.9,118.7,118.8,197818.901,25148762.66,63863,125.3
1.64272E+12,2022-01-21,ZEC/USDT,118.8,120.5,100.2,102.3,403601.323,44862612.06,133684,110.35
1.64281E+12,2022-01-22,ZEC/USDT,102.2,104.5,82.8,94.6,583258.5364,54315028.02,151876,93.65
1.6429E+12,2022-01-23,ZEC/USDT,94.5,98.1,90.7,97.5,242882.344,22921099.47,66520,94.4
1.64298E+12,2022-01-24,ZEC/USDT,97.4,97.9,81.4,94.4,407214.0758,36015994.17,105435,89.65
1.64307E+12,2022-01-25,ZEC/USDT,94.4,96.6,88.9,90.3,261013.712,24107042.33,60391,92.75
1.64316E+12,2022-01-26,ZEC/USDT,90.4,100.3,86.4,89.8,368688.616,34185527.46,97673,93.35
1.64324E+12,2022-01-27,ZEC/USDT,89.8,90.6,82.5,88.7,272315.641,23716136.27,71952,86.55
1.64333E+12,2022-01-28,ZEC/USDT,88.8,91.8,86.2,91.2,180751.086,16077276.28,58402,89
1.64341E+12,2022-01-29,ZEC/USDT,91.2,97.1,90.6,96.3,169779.932,16053011.63,48026,93.85
1.6435E+12,2022-01-30,ZEC/USDT,96.2,98,91.4,93.1,121625.621,11571139.73,36958,94.7
1.64359E+12,2022-01-31,ZEC/USDT,93,94.9,88.2,94.5,118543.862,10866055.27,40732,91.55
1.64367E+12,2022-02-01,ZEC/USDT,94.5,99.7,94,98.9,107061.597,10337987.33,36023,96.85
1.64376E+12,2022-02-02,ZEC/USDT,98.9,103.8,97.4,98.3,211910.404,21292429.32,72794,100.6
1.64385E+12,2022-02-03,ZEC/USDT,98.3,102.3,94.9,100.9,214374.847,21080795.62,72746,98.6
1.64393E+12,2022-02-04,ZEC/USDT,100.8,107.6,99.5,107.1,164853.269,17000723.82,59933,103.55
1.64402E+12,2022-02-05,ZEC/USDT,107.1,122.9,106.1,116,295072.577,34119369.38,100352,114.5
1.64411E+12,2022-02-06,ZEC/USDT,115.9,126.1,115.9,124.3,235861.597,28985436.68,85893,121
1.64419E+12,2022-02-07,ZEC/USDT,124.4,130.8,121.2,128.8,250249.135,31653797.25,95152,126
1.64428E+12,2022-02-08,ZEC/USDT,128.8,135,121.5,133.1,341338.437,43752234.57,131717,128.25
1.64436E+12,2022-02-09,ZEC/USDT,133.1,134.5,132.9,133.9,5778.532,773296.7837,2147,133.7
