unix,ds,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount,Value
1.60047E+12,2020-09-19,ETC/USDT,5.1842,5.2349,5.1438,5.2177,453199.53,2350655.702,13153,5.18935
1.60056E+12,2020-09-20,ETC/USDT,5.2148,5.218,5.001,5.0895,567021.76,2891934.49,16420,5.1095
1.60065E+12,2020-09-21,ETC/USDT,5.0898,5.1466,4.5861,4.8161,1405174.48,6814996.851,34587,4.86635
1.60073E+12,2020-09-22,ETC/USDT,4.8198,4.9769,4.75,4.9453,598480.19,2908052.635,17185,4.86345
1.60082E+12,2020-09-23,ETC/USDT,4.947,4.992,4.7731,4.8357,593563.63,2908251.11,17241,4.88255
1.60091E+12,2020-09-24,ETC/USDT,4.8376,4.9885,4.8025,4.9688,522179.34,2562195.464,16730,4.8955
1.60099E+12,2020-09-25,ETC/USDT,4.9686,4.9965,4.8634,4.9772,762453.54,3779602.447,19380,4.92995
1.60108E+12,2020-09-26,ETC/USDT,4.9768,5.4469,4.9747,5.3621,2669921.13,13912611.41,55556,5.2108
1.60116E+12,2020-09-27,ETC/USDT,5.362,5.777,5.3543,5.444,3363369.02,18619081.3,75732,5.56565
1.60125E+12,2020-09-28,ETC/USDT,5.444,5.596,5.3856,5.411,1397091.5,7670461.325,35150,5.4908
1.60134E+12,2020-09-29,ETC/USDT,5.4108,5.46,5.3021,5.4137,739643.69,3992284.244,19095,5.38105
1.60142E+12,2020-09-30,ETC/USDT,5.412,5.4343,5.256,5.3972,901492.51,4826001.107,19626,5.34515
1.60151E+12,2020-10-01,ETC/USDT,5.4,5.4914,5.18,5.3287,1282359.06,6850822.211,27044,5.3357
1.6016E+12,2020-10-02,ETC/USDT,5.3273,5.3588,5.012,5.1802,1190969.24,6178822.833,28558,5.1854
1.60168E+12,2020-10-03,ETC/USDT,5.1814,5.2042,5.0909,5.1341,562802.78,2895520.999,13954,5.14755
1.60177E+12,2020-10-04,ETC/USDT,5.132,5.2198,5.0775,5.1535,638387.97,3284887.545,14221,5.14865
1.60186E+12,2020-10-05,ETC/USDT,5.1509,5.196,5.0618,5.0997,689571.76,3531872.067,15942,5.1289
1.60194E+12,2020-10-06,ETC/USDT,5.1015,5.3443,5.07,5.2388,1425704.59,7409293.277,49892,5.20715
1.60203E+12,2020-10-07,ETC/USDT,5.2402,5.254,5.146,5.1736,1178168.73,6122520.116,29013,5.2
1.60212E+12,2020-10-08,ETC/USDT,5.1736,5.2533,5.08,5.1745,1476367.17,7645684.021,34867,5.16665
1.6022E+12,2020-10-09,ETC/USDT,5.1745,5.3206,5.1177,5.2674,1150852.02,6021914.219,23343,5.21915
1.60229E+12,2020-10-10,ETC/USDT,5.2673,5.4278,5.2513,5.2712,1345791.91,7174773.182,28394,5.33955
1.60237E+12,2020-10-11,ETC/USDT,5.2726,5.45,5.2467,5.428,1265464.16,6784237.281,27001,5.34835
1.60246E+12,2020-10-12,ETC/USDT,5.4272,5.5309,5.3845,5.4483,1540033.83,8408984.034,30833,5.4577
1.60255E+12,2020-10-13,ETC/USDT,5.4476,5.5067,5.2941,5.3502,1298781.8,7015243.622,34340,5.4004
1.60263E+12,2020-10-14,ETC/USDT,5.35,5.4457,5.313,5.3812,672291.79,3612375.255,21838,5.37935
1.60272E+12,2020-10-15,ETC/USDT,5.3822,5.4231,5.2952,5.3321,610655.46,3267475.582,18411,5.35915
1.60281E+12,2020-10-16,ETC/USDT,5.3305,5.3633,5.1275,5.1737,930690.93,4863952.239,23623,5.2454
1.60289E+12,2020-10-17,ETC/USDT,5.1747,5.2591,5.1417,5.1938,836507.93,4356181.828,21676,5.2004
1.60298E+12,2020-10-18,ETC/USDT,5.1925,5.2599,5.1773,5.2282,448553.63,2339982.115,11962,5.2186
1.60307E+12,2020-10-19,ETC/USDT,5.2266,5.2924,5.1576,5.2086,736471.37,3852448.551,21742,5.225
1.60315E+12,2020-10-20,ETC/USDT,5.2104,5.25,5.0462,5.0807,624456.76,3219588.097,20139,5.1481
1.60324E+12,2020-10-21,ETC/USDT,5.0824,5.393,5.0558,5.3379,1058752.8,5563207.639,24873,5.2244
1.60332E+12,2020-10-22,ETC/USDT,5.3389,5.73,5.3369,5.612,1529413.76,8452793.874,43576,5.53345
1.60341E+12,2020-10-23,ETC/USDT,5.6062,5.6496,5.4,5.482,730831.22,4046827.964,21982,5.5248
1.6035E+12,2020-10-24,ETC/USDT,5.4811,5.5671,5.4463,5.529,460443.77,2533354.181,13010,5.5067
1.60358E+12,2020-10-25,ETC/USDT,5.5277,5.6492,5.4327,5.5585,744137.17,4114772.747,19711,5.54095
1.60367E+12,2020-10-26,ETC/USDT,5.5559,5.6165,5.4,5.435,636743.27,3502485.925,16749,5.50825
1.60376E+12,2020-10-27,ETC/USDT,5.4346,5.5354,5.4054,5.4582,1050677.16,5750137.411,27249,5.4704
1.60384E+12,2020-10-28,ETC/USDT,5.4585,5.592,5.226,5.2714,1155610.82,6252334.668,25218,5.409
1.60393E+12,2020-10-29,ETC/USDT,5.271,5.5078,5.2166,5.4065,1288859.13,6931119.566,37328,5.3622
1.60402E+12,2020-10-30,ETC/USDT,5.4065,5.472,5.1807,5.2584,1156284,6116518.895,25988,5.32635
1.6041E+12,2020-10-31,ETC/USDT,5.2579,5.3296,5.2076,5.2734,682260.56,3593648.199,19746,5.2686
1.60419E+12,2020-11-01,ETC/USDT,5.2721,5.2966,5.1718,5.2434,491795.26,2567657.689,17766,5.2342
1.60428E+12,2020-11-02,ETC/USDT,5.2442,5.2883,4.9378,4.9961,1131245.24,5725137.55,29961,5.11305
1.60436E+12,2020-11-03,ETC/USDT,4.9959,5.1819,4.6943,4.8866,1508986.44,7309972.858,38611,4.9381
1.60445E+12,2020-11-04,ETC/USDT,4.8874,4.9519,4.6885,4.8774,1146907.67,5522086.105,24323,4.8202
1.60453E+12,2020-11-05,ETC/USDT,4.8789,5.1123,4.8023,5.0979,1277191.54,6318564.3,34127,4.9573
1.60462E+12,2020-11-06,ETC/USDT,5.0975,5.4687,5.0728,5.3597,1887709.18,9986952.772,44801,5.27075
1.60471E+12,2020-11-07,ETC/USDT,5.3597,5.5797,4.9189,5.0771,2523378.69,13217811.55,56363,5.2493
1.60479E+12,2020-11-08,ETC/USDT,5.0774,5.2682,5.0376,5.1801,1255450.52,6477339.028,37255,5.1529
1.60488E+12,2020-11-09,ETC/USDT,5.1778,5.2186,4.891,5.0283,1608957.42,8166145.825,43552,5.0548
1.60497E+12,2020-11-10,ETC/USDT,5.0291,5.1998,5,5.1324,1299155.1,6648776.191,35500,5.0999
1.60505E+12,2020-11-11,ETC/USDT,5.1345,5.2091,5.0649,5.0917,1018879.78,5226013.946,27368,5.137
1.60514E+12,2020-11-12,ETC/USDT,5.0887,5.1148,4.9683,5.0448,1094616.65,5513726.502,29447,5.04155
1.60523E+12,2020-11-13,ETC/USDT,5.0452,5.1547,4.988,5.1344,1370638.32,6935767.175,31380,5.07135
1.60531E+12,2020-11-14,ETC/USDT,5.1347,5.1753,4.9736,5.0333,945573.68,4775342.426,23866,5.07445
1.6054E+12,2020-11-15,ETC/USDT,5.0333,5.0593,4.9352,5.0241,915033.71,4574056.408,23259,4.99725
1.60548E+12,2020-11-16,ETC/USDT,5.0227,5.4866,4.9834,5.395,2403471.02,12671850.71,57082,5.235
1.60557E+12,2020-11-17,ETC/USDT,5.3947,5.9768,5.3766,5.7751,4325240.56,24461171.1,87625,5.6767
1.60566E+12,2020-11-18,ETC/USDT,5.7754,6.36,5.2195,6.0431,12189597.53,72007269.72,190235,5.78975
1.60574E+12,2020-11-19,ETC/USDT,6.0439,6.144,5.7201,5.9188,6293910.45,37402937.15,121564,5.93205
1.60583E+12,2020-11-20,ETC/USDT,5.9179,6.0851,5.7812,6.0635,6110167.02,36162942.28,106070,5.93315
1.60592E+12,2020-11-21,ETC/USDT,6.0638,6.5989,5.7704,6.5853,8099249.16,50259818.68,130615,6.18465
1.606E+12,2020-11-22,ETC/USDT,6.5896,6.7406,5.6572,6.0316,6754002.52,41795577.51,110796,6.1989
1.60609E+12,2020-11-23,ETC/USDT,6.0316,6.6154,5.9395,6.5685,6661682.11,41906856.84,126236,6.27745
1.60618E+12,2020-11-24,ETC/USDT,6.5683,7.4197,6.4404,7.2767,11449865.9,81001819.24,214123,6.93005
1.60626E+12,2020-11-25,ETC/USDT,7.2774,7.97,6.6,6.95,11952572.1,89063355.26,229200,7.285
1.60635E+12,2020-11-26,ETC/USDT,6.9501,7.173,5.5876,6.1404,13280824.05,83709588.31,221833,6.3803
1.60644E+12,2020-11-27,ETC/USDT,6.1355,6.462,5.9131,6.2115,4721442.65,29080169.9,79871,6.18755
1.60652E+12,2020-11-28,ETC/USDT,6.213,6.4799,6.0755,6.3268,3228537.87,20300411.24,56919,6.2777
1.60661E+12,2020-11-29,ETC/USDT,6.3256,6.4696,6.1168,6.3926,2215445.24,13982392.13,40243,6.2932
1.60669E+12,2020-11-30,ETC/USDT,6.3977,6.8001,6.3032,6.7458,4835013.78,31816215.28,77652,6.55165
1.60678E+12,2020-12-01,ETC/USDT,6.7428,7,5.9869,6.1466,6992281.84,45510700.29,109748,6.49345
1.60687E+12,2020-12-02,ETC/USDT,6.142,6.3806,6.0369,6.2376,3198762.18,19939986.19,45381,6.20875
1.60695E+12,2020-12-03,ETC/USDT,6.2301,6.6079,6.176,6.587,4271683.49,27291593.99,64111,6.39195
1.60704E+12,2020-12-04,ETC/USDT,6.5891,6.592,5.8789,5.9515,3240602.71,20391736.64,55110,6.23545
1.60713E+12,2020-12-05,ETC/USDT,5.9515,6.1982,5.8949,6.1922,2085895.35,12690846.16,35804,6.04655
1.60721E+12,2020-12-06,ETC/USDT,6.1947,6.2564,6.0237,6.1708,1299736.86,7990515.847,23257,6.14005
1.6073E+12,2020-12-07,ETC/USDT,6.1737,6.21,6.0715,6.1525,1258422.5,7735498.723,23474,6.14075
1.60739E+12,2020-12-08,ETC/USDT,6.1544,6.1596,5.6843,5.7707,1666602.77,9862510.354,33035,5.92195
1.60747E+12,2020-12-09,ETC/USDT,5.7691,6.2035,5.6052,6.0625,3217408.81,19175086.92,59844,5.90435
1.60756E+12,2020-12-10,ETC/USDT,6.0647,6.1096,5.7877,5.8918,1542069.61,9183279.514,32253,5.94865
1.60764E+12,2020-12-11,ETC/USDT,5.8962,5.9715,5.7,5.7895,1934575.1,11272644.9,40737,5.83575
1.60773E+12,2020-12-12,ETC/USDT,5.7899,6.0472,5.7811,5.971,1218846.36,7257434.662,27909,5.91415
1.60782E+12,2020-12-13,ETC/USDT,5.9714,6.27,5.9098,6.1209,1686950.29,10300507.34,37923,6.0899
1.6079E+12,2020-12-14,ETC/USDT,6.1177,6.1395,5.94,6.0388,1409867.34,8489408.448,32713,6.03975
1.60799E+12,2020-12-15,ETC/USDT,6.0403,6.1216,5.9425,6.0499,1258746.06,7621506.984,32027,6.03205
1.60808E+12,2020-12-16,ETC/USDT,6.052,6.4722,5.9381,6.4654,3018027.44,18754242.97,62049,6.20515
1.60816E+12,2020-12-17,ETC/USDT,6.4649,6.8364,6.3,6.4786,4783000.53,31421532.51,98821,6.5682
1.60825E+12,2020-12-18,ETC/USDT,6.4779,6.6311,6.2809,6.3915,2654212.12,17084566.56,55192,6.456
1.60834E+12,2020-12-19,ETC/USDT,6.3933,6.5478,6.3618,6.4149,2179385.73,14088051.44,44907,6.4548
1.60842E+12,2020-12-20,ETC/USDT,6.4152,6.8428,6.2429,6.4949,4335123.87,28595246.05,78452,6.54285
1.60851E+12,2020-12-21,ETC/USDT,6.4913,6.985,6.0372,6.1075,5264407.08,34280869.78,103168,6.5111
1.6086E+12,2020-12-22,ETC/USDT,6.1082,6.1975,5.7521,6.1198,3890064.24,23413624.99,74791,5.9748
1.60868E+12,2020-12-23,ETC/USDT,6.1199,6.1632,4.7116,5.099,7574275.52,40962120.04,130840,5.4374
1.60877E+12,2020-12-24,ETC/USDT,5.0986,5.6393,5.008,5.6031,5606507.6,29845726.06,96161,5.32365
1.60885E+12,2020-12-25,ETC/USDT,5.6073,5.8737,5.4778,5.7568,3582565.7,20294251.79,63604,5.67575
1.60894E+12,2020-12-26,ETC/USDT,5.7589,5.8917,5.555,5.8379,2710271.12,15549490.22,51923,5.72335
1.60903E+12,2020-12-27,ETC/USDT,5.8389,6.1197,5.4914,5.8101,4922555.86,28818931.95,78358,5.80555
1.60911E+12,2020-12-28,ETC/USDT,5.8116,6.1781,5.7557,5.9188,3023346.77,18088173.49,57439,5.9669
1.6092E+12,2020-12-29,ETC/USDT,5.9188,6.0237,5.4529,5.719,2809673.89,15963573.91,49585,5.7383
1.60929E+12,2020-12-30,ETC/USDT,5.7225,5.8123,5.5965,5.6799,2917809.66,16582880.64,61020,5.7044
1.60937E+12,2020-12-31,ETC/USDT,5.678,5.8071,5.5543,5.6562,1674936.79,9476372.826,34674,5.6807
1.60946E+12,2021-01-01,ETC/USDT,5.6576,5.8614,5.594,5.6938,1195797.11,6845946.954,25564,5.7277
1.60955E+12,2021-01-02,ETC/USDT,5.6962,5.9604,5.5725,5.7763,2049822.63,11839040.83,44282,5.76645
1.60963E+12,2021-01-03,ETC/USDT,5.7765,6.6676,5.7594,6.5678,5685003.59,35862746.48,95203,6.2135
1.60972E+12,2021-01-04,ETC/USDT,6.569,7.6398,6.25,7.0374,10260011.67,71164631.78,182487,6.9449
1.6098E+12,2021-01-05,ETC/USDT,7.0333,7.4169,6.6902,7.271,5565471.85,39111892.41,102697,7.05355
1.60989E+12,2021-01-06,ETC/USDT,7.2715,7.7564,6.974,7.5723,4940420.35,36545720.05,106205,7.3652
1.60998E+12,2021-01-07,ETC/USDT,7.5777,7.754,6.9959,7.2142,5456496.52,40334053.49,120752,7.37495
1.61006E+12,2021-01-08,ETC/USDT,7.2125,7.3192,6.6324,6.9565,6000945.27,41542705.96,102546,6.9758
1.61015E+12,2021-01-09,ETC/USDT,6.9547,8.0763,6.7144,7.763,8147736.8,60444644.4,139131,7.39535
1.61024E+12,2021-01-10,ETC/USDT,7.7684,9.98,7.7684,8.8346,16511153.42,143655155.9,281751,8.8742
1.61032E+12,2021-01-11,ETC/USDT,8.8378,8.8812,6.2678,7.2221,15289416.32,112918028.9,263696,7.5745
1.61041E+12,2021-01-12,ETC/USDT,7.2198,7.6762,6.8236,7.0544,6920562.63,50035298.43,124299,7.2499
1.6105E+12,2021-01-13,ETC/USDT,7.0521,7.668,6.8553,7.595,4473130.42,32483997.27,84360,7.26165
1.61058E+12,2021-01-14,ETC/USDT,7.595,8.135,7.3538,7.788,5226229.07,40075947.57,95427,7.7444
1.61067E+12,2021-01-15,ETC/USDT,7.795,8.0357,7.1228,7.567,6591928.2,50302716.67,113698,7.57925
1.61076E+12,2021-01-16,ETC/USDT,7.5626,8.1822,7.3911,7.7799,5619540.59,43710083.39,106463,7.78665
1.61084E+12,2021-01-17,ETC/USDT,7.7768,7.9584,7.337,7.684,4128080.55,31420797.1,83070,7.6477
1.61093E+12,2021-01-18,ETC/USDT,7.6877,7.8943,7.4214,7.7078,3558732.83,27259276.79,78356,7.65785
1.61101E+12,2021-01-19,ETC/USDT,7.7057,8.5186,7.661,7.8177,7126240.47,57776891.73,148315,8.0898
1.6111E+12,2021-01-20,ETC/USDT,7.8085,8.0479,7.3905,7.9,4609895.78,35597981.13,92381,7.7192
1.61119E+12,2021-01-21,ETC/USDT,7.9046,8.1941,7.001,7.1346,5198525.5,39444520.21,104580,7.59755
1.61127E+12,2021-01-22,ETC/USDT,7.1345,7.5191,6.63,7.4292,4340516.07,31039670.88,90760,7.07455
1.61136E+12,2021-01-23,ETC/USDT,7.4303,7.5951,7.2203,7.4488,3248879.94,24162075.09,67264,7.4077
1.61145E+12,2021-01-24,ETC/USDT,7.4469,7.8156,7.3784,7.6294,2941465.29,22353712.96,65702,7.597
1.61153E+12,2021-01-25,ETC/USDT,7.6289,7.9821,7.3737,7.4976,3403712.3,26341973.54,72631,7.6779
1.61162E+12,2021-01-26,ETC/USDT,7.5004,7.6068,7.0817,7.4342,2265153.31,16634416.58,49885,7.34425
1.61171E+12,2021-01-27,ETC/USDT,7.4349,7.442,6.6359,6.8713,2480702.74,17334269.73,55557,7.03895
1.61179E+12,2021-01-28,ETC/USDT,6.8758,8.5,6.7615,7.6533,8203975.3,62682758.47,138902,7.63075
1.61188E+12,2021-01-29,ETC/USDT,7.6555,8.054,7.3894,7.6132,6382523.49,49263758.41,132764,7.7217
1.61196E+12,2021-01-30,ETC/USDT,7.6088,7.8276,7.31,7.5859,3087819.83,23313294.01,72502,7.5688
1.61205E+12,2021-01-31,ETC/USDT,7.5858,7.7102,7.1811,7.4155,2714579.49,20219149.3,64857,7.44565
1.61214E+12,2021-02-01,ETC/USDT,7.4121,7.662,7.246,7.5241,2979656.65,22344378.83,63491,7.454
1.61222E+12,2021-02-02,ETC/USDT,7.5236,7.9275,7.4538,7.7835,3413395.98,26102066.31,66473,7.69065
1.61231E+12,2021-02-03,ETC/USDT,7.7861,8.0185,7.6429,7.9413,3246387.05,25449205.97,67484,7.8307
1.6124E+12,2021-02-04,ETC/USDT,7.9404,8.1,7.5588,7.6584,3169421.17,24707516.85,73632,7.8294
1.61248E+12,2021-02-05,ETC/USDT,7.6566,8.9013,7.6157,8.5174,5894303.35,48098995.63,121371,8.2585
1.61257E+12,2021-02-06,ETC/USDT,8.5166,9.11,8.2,8.7691,5528007.27,47756044.67,128232,8.655
1.61266E+12,2021-02-07,ETC/USDT,8.77,8.8768,7.8393,8.2787,4664253.75,38665266.38,105235,8.35805
1.61274E+12,2021-02-08,ETC/USDT,8.2831,8.7709,8.1145,8.6941,4164573.1,35209677.65,95925,8.4427
1.61283E+12,2021-02-09,ETC/USDT,8.6921,10,8.6325,9.578,5948409.12,54917393.36,147257,9.31625
1.61292E+12,2021-02-10,ETC/USDT,9.5765,11.4789,9.5763,10.3754,10605715.54,111549391.2,249533,10.5276
1.613E+12,2021-02-11,ETC/USDT,10.3754,11.785,10.3036,11.7205,5726816.42,63770179.69,155802,11.0443
1.61309E+12,2021-02-12,ETC/USDT,11.7171,12.3498,11.1111,11.9265,4452609.29,52115972.25,122638,11.73045
1.61317E+12,2021-02-13,ETC/USDT,11.9352,18.18,11.6944,16.6377,15975192.82,231922175.9,351957,14.9372
1.61326E+12,2021-02-14,ETC/USDT,16.624,17.688,14.88,16.072,12064423.45,199257484.3,292721,16.284
1.61335E+12,2021-02-15,ETC/USDT,16.0749,16.6055,13.06,14.6826,8931975.24,132312052.6,227204,14.83275
1.61343E+12,2021-02-16,ETC/USDT,14.6971,15.5393,13.7075,14.3907,4215740.66,61742057.71,111037,14.6234
1.61352E+12,2021-02-17,ETC/USDT,14.3896,15.7894,13.6576,15.3015,5299083.07,78803351.48,131765,14.7235
1.61361E+12,2021-02-18,ETC/USDT,15.3066,15.78,14.5861,14.9458,3575554.59,54047997.08,97060,15.18305
1.61369E+12,2021-02-19,ETC/USDT,14.947,15.8891,14.243,15.3876,5302698.77,79968811.34,123027,15.06605
1.61378E+12,2021-02-20,ETC/USDT,15.3941,17.4822,14.3087,15.0833,8414449.24,134572141.2,224458,15.89545
1.61387E+12,2021-02-21,ETC/USDT,15.0721,16.3763,14.8029,15.669,3371733.86,52562198.04,104267,15.5896
1.61395E+12,2021-02-22,ETC/USDT,15.659,15.7141,11.1771,13.9359,7805346.96,108341792.3,196713,13.4456
1.61404E+12,2021-02-23,ETC/USDT,13.9493,14,9.1456,11.3651,10734272.05,121687510.3,237394,11.5728
1.61412E+12,2021-02-24,ETC/USDT,11.3618,12.52,10.8517,11.8729,5632012.98,67096828.31,126675,11.68585
1.61421E+12,2021-02-25,ETC/USDT,11.8742,12.1814,10.9237,11.039,3867822.99,45347591.55,97748,11.55255
1.6143E+12,2021-02-26,ETC/USDT,11.0388,11.2951,10.0157,10.7153,4356650.57,46580042.87,107913,10.6554
1.61438E+12,2021-02-27,ETC/USDT,10.7229,11.5119,10.7125,11.0991,2614406.89,29172153.13,73296,11.1122
1.61447E+12,2021-02-28,ETC/USDT,11.0906,11.129,9.7,10.3656,3347999.62,34372482.93,75383,10.4145
1.61456E+12,2021-03-01,ETC/USDT,10.3586,11.1836,10.178,11.0783,2052852.59,21943390.91,57399,10.6808
1.61464E+12,2021-03-02,ETC/USDT,11.0892,11.5184,10.5625,10.9081,2493082.78,27501112.46,70561,11.04045
1.61473E+12,2021-03-03,ETC/USDT,10.9056,11.74,10.8137,11.2516,2875532.82,32727599.11,74349,11.27685
1.61482E+12,2021-03-04,ETC/USDT,11.2432,11.7153,10.6842,11.0004,2563869.99,28871376.62,76681,11.19975
1.6149E+12,2021-03-05,ETC/USDT,11.0039,11.1079,10.3245,10.9437,1739698.73,18698791,54579,10.7162
1.61499E+12,2021-03-06,ETC/USDT,10.9467,11.2499,10.6349,11.1134,1417222.75,15575762.95,41117,10.9424
1.61508E+12,2021-03-07,ETC/USDT,11.1158,11.7882,11.1158,11.5466,2097030.99,24065704.04,63342,11.452
1.61516E+12,2021-03-08,ETC/USDT,11.5385,11.9776,11.0461,11.7082,2565433.93,29453617.14,85455,11.51185
1.61525E+12,2021-03-09,ETC/USDT,11.7043,12.6641,11.52,12.3956,3395857.09,41167479.57,103661,12.09205
1.61533E+12,2021-03-10,ETC/USDT,12.4002,12.75,11.6348,11.958,2533996.89,30681495.41,75963,12.1924
1.61542E+12,2021-03-11,ETC/USDT,11.9529,12.5976,11.6856,12.2593,2934472.39,35782052.16,82578,12.1416
1.61551E+12,2021-03-12,ETC/USDT,12.2593,12.54,11.4245,11.9365,2503605.09,30111233.14,74050,11.98225
1.61559E+12,2021-03-13,ETC/USDT,11.9401,14.3159,11.5484,13.7733,4474825.35,58625949.08,135184,12.93215
1.61568E+12,2021-03-14,ETC/USDT,13.779,14.11,12.7,12.7214,2871229.97,38365674.86,96607,13.405
1.61577E+12,2021-03-15,ETC/USDT,12.7164,13.1014,11.7564,12.156,3902290.9,48153292.3,102255,12.4289
1.61585E+12,2021-03-16,ETC/USDT,12.1501,12.5628,11.516,12.4297,2429445.28,29594505.36,66692,12.0394
1.61594E+12,2021-03-17,ETC/USDT,12.4215,12.5839,11.762,12.5671,2111798.09,25629810.84,61770,12.17295
1.61603E+12,2021-03-18,ETC/USDT,12.5691,12.6706,12.086,12.169,1575449.62,19563138.28,49563,12.3783
1.61611E+12,2021-03-19,ETC/USDT,12.1724,12.43,11.899,12.2569,1198410.08,14682565.58,36140,12.1645
1.6162E+12,2021-03-20,ETC/USDT,12.2537,12.8913,12.2138,12.3108,1725148.58,21691002.53,65027,12.55255
1.61628E+12,2021-03-21,ETC/USDT,12.3113,12.4592,11.8985,11.9811,1671308.94,20258823.79,44739,12.17885
1.61637E+12,2021-03-22,ETC/USDT,11.9816,12.4079,11.5628,11.6556,2489360.05,29930341.78,71644,11.98535
1.61646E+12,2021-03-23,ETC/USDT,11.6595,12.6819,11.6058,12.2413,3306521.31,40344919.3,100015,12.14385
1.61654E+12,2021-03-24,ETC/USDT,12.2346,12.6289,11.0835,11.292,2454033.94,29572649.3,87595,11.8562
1.61663E+12,2021-03-25,ETC/USDT,11.2938,11.468,10.7546,11.0876,2103364.45,23379882.1,69156,11.1113
1.61672E+12,2021-03-26,ETC/USDT,11.0767,11.7656,11.06,11.7593,1618476.37,18606767.16,53397,11.4128
1.6168E+12,2021-03-27,ETC/USDT,11.7605,11.9777,11.4339,11.7927,1142859.84,13441908.77,39808,11.7058
1.61689E+12,2021-03-28,ETC/USDT,11.7912,12.0556,11.7017,11.8644,1222113.56,14557284.58,39096,11.87865
1.61698E+12,2021-03-29,ETC/USDT,11.8668,12.7586,11.73,12.6381,1899531.77,23307947.76,68695,12.2443
1.61706E+12,2021-03-30,ETC/USDT,12.6395,13.0655,12.3488,13.016,1974096.63,25190050.22,69980,12.70715
1.61715E+12,2021-03-31,ETC/USDT,13.0197,14.3751,12.6,14.1287,3906325.54,52284090.89,138772,13.48755
1.61724E+12,2021-04-01,ETC/USDT,14.1154,14.5102,13.5501,14.315,3145102.93,44309640.9,104211,14.03015
1.61732E+12,2021-04-02,ETC/USDT,14.3297,15.6455,14.0863,15.2454,3520562.57,52478841.41,122282,14.8659
1.61741E+12,2021-04-03,ETC/USDT,15.2511,15.35,13.4876,13.571,3003119.67,43794503.88,109657,14.4188
1.61749E+12,2021-04-04,ETC/USDT,13.5756,14.5745,13.3568,14.5489,2383366.94,33555411.39,79110,13.96565
1.61758E+12,2021-04-05,ETC/USDT,14.5489,16.1116,14.2914,16.0744,4079380.42,61628067.97,169959,15.2015
1.61767E+12,2021-04-06,ETC/USDT,16.0744,18.6384,15.9755,17.7329,7611882.96,131246215.7,291502,17.30695
1.61775E+12,2021-04-07,ETC/USDT,17.7496,20.969,16.7698,19.1937,15518421.15,297930457.4,523179,18.8694
1.61784E+12,2021-04-08,ETC/USDT,19.1644,19.9279,18.0106,19.6292,5761672.63,108663214.8,221788,18.96925
1.61793E+12,2021-04-09,ETC/USDT,19.6254,20.111,18.5089,18.7707,2852521.27,54884221.42,116376,19.30995
1.61801E+12,2021-04-10,ETC/USDT,18.7715,21.2297,18.31,20.4439,4407519.17,87116163.95,180463,19.76985
1.6181E+12,2021-04-11,ETC/USDT,20.4599,21.5183,19.7983,20.3709,3531457.37,72705315.09,138872,20.6583
1.61819E+12,2021-04-12,ETC/USDT,20.3606,20.562,18.9746,19.5225,2426158.98,47941996.95,94617,19.7683
1.61827E+12,2021-04-13,ETC/USDT,19.5159,22.0475,19.4101,21.2069,3710566.38,76614906.94,155829,20.7288
1.61836E+12,2021-04-14,ETC/USDT,21.2111,22.7499,20.13,21.9193,4344457.05,93564410.29,188714,21.43995
1.61844E+12,2021-04-15,ETC/USDT,21.9202,29.8441,21.4451,28.6129,9359741.37,240564746.1,445268,25.6446
1.61853E+12,2021-04-16,ETC/USDT,28.6128,46.4767,28.6128,38.2734,27933536.36,991480025.3,1231176,37.54475
1.61862E+12,2021-04-17,ETC/USDT,38.2737,49.88,37.2497,37.7258,19137883.84,825998115.1,1064007,43.56485
1.6187E+12,2021-04-18,ETC/USDT,37.6629,39.0999,30.9529,37.0728,13088056.48,465221767.8,611238,35.0264
1.61879E+12,2021-04-19,ETC/USDT,37.1237,38.3539,32.0394,33.4166,7017366.59,247860136.3,355551,35.19665
1.61888E+12,2021-04-20,ETC/USDT,33.4407,35.2823,29.9745,33.739,5386957.94,177712167.5,308394,32.6284
1.61896E+12,2021-04-21,ETC/USDT,33.7616,35.49,31.5132,31.9236,4050059.48,135467009.1,237065,33.5016
1.61905E+12,2021-04-22,ETC/USDT,31.9733,39.5,31.45,33.5104,10895808.13,386120994.5,533862,35.475
1.61914E+12,2021-04-23,ETC/USDT,33.5037,34.5143,25.0933,32.6158,10022062.13,303657946.1,409613,29.8038
1.61922E+12,2021-04-24,ETC/USDT,32.6304,32.8615,29.2563,29.6577,3203543.95,98717410.5,158076,31.0589
1.61931E+12,2021-04-25,ETC/USDT,29.6653,31.914,27.75,29.315,2699200.337,80794842,151864,29.832
1.6194E+12,2021-04-26,ETC/USDT,29.297,32.939,28.912,32.825,3613568.647,114109515,194523,30.9255
1.61948E+12,2021-04-27,ETC/USDT,32.842,34.5,31.918,33.803,3528569.67,117338386.4,206257,33.209
1.61957E+12,2021-04-28,ETC/USDT,33.808,36.439,32.247,35.061,4689634.004,160753884.7,248247,34.343
1.61965E+12,2021-04-29,ETC/USDT,35.07,35.368,33.6,34.529,2198004.666,75729079.58,128504,34.484
1.61974E+12,2021-04-30,ETC/USDT,34.513,36.77,33.742,36.317,2735086.425,96738469.3,163477,35.256
1.61983E+12,2021-05-01,ETC/USDT,36.32,46.691,36.231,44.706,7694489.114,318877793.1,450367,41.461
