unix,ds,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount,Value
1.57956E+12,2020-01-21,EOS/USDT,3.6177,3.6916,3.5526,3.6527,6046161.61,21966460.25,54345,3.6221
1.57965E+12,2020-01-22,EOS/USDT,3.6544,3.7471,3.5861,3.654,5798540.24,21207360.07,54303,3.6666
1.57974E+12,2020-01-23,EOS/USDT,3.6533,3.6558,3.4936,3.5706,7019679.24,24961678.35,63299,3.5747
1.57982E+12,2020-01-24,EOS/USDT,3.5731,3.7039,3.3524,3.6345,8757294.59,30948075.08,73969,3.52815
1.57991E+12,2020-01-25,EOS/USDT,3.6344,3.637,3.4921,3.498,5119668.04,18245461.97,43964,3.56455
1.58E+12,2020-01-26,EOS/USDT,3.4967,3.6666,3.4308,3.6486,6009232.41,21479287.86,55557,3.5487
1.58008E+12,2020-01-27,EOS/USDT,3.65,4.0596,3.6451,3.9647,11268425.52,43615738.85,103032,3.85235
1.58017E+12,2020-01-28,EOS/USDT,3.9618,4.1325,3.871,4.0412,12083323.83,48564405.51,104374,4.00175
1.58026E+12,2020-01-29,EOS/USDT,4.0408,4.1196,3.9556,3.9674,9832312.06,39711867.4,76380,4.0376
1.58034E+12,2020-01-30,EOS/USDT,3.9666,4.4,3.8907,4.3236,13114919.09,54819538.69,98638,4.14535
1.58043E+12,2020-01-31,EOS/USDT,4.3258,4.372,4.0222,4.1444,11211276.99,46815926.35,87720,4.1971
1.58052E+12,2020-02-01,EOS/USDT,4.1462,4.2649,4.0662,4.1531,7180598.14,29920117.32,65838,4.16555
1.5806E+12,2020-02-02,EOS/USDT,4.1546,4.3359,4.0435,4.2145,8252622.28,34682284.19,71724,4.1897
1.58069E+12,2020-02-03,EOS/USDT,4.2146,4.3756,4.1377,4.2027,8039733.68,34117833.56,69653,4.25665
1.58077E+12,2020-02-04,EOS/USDT,4.202,4.2708,4.0619,4.2306,6737639.29,28000891.59,63724,4.16635
1.58086E+12,2020-02-05,EOS/USDT,4.2307,4.5899,4.1758,4.5284,9824719.86,43169628.7,97343,4.38285
1.58095E+12,2020-02-06,EOS/USDT,4.5282,4.6755,4.4349,4.6038,9275897.45,42265485.7,93527,4.5552
1.58103E+12,2020-02-07,EOS/USDT,4.6001,4.7046,4.5148,4.5898,6853685.43,31588009.19,73030,4.6097
1.58112E+12,2020-02-08,EOS/USDT,4.5898,4.85,4.43,4.762,8079917.08,37884670.94,85042,4.64
1.58121E+12,2020-02-09,EOS/USDT,4.7635,5.0463,4.7606,5.0111,8260536.45,40854948.01,83711,4.90345
1.58129E+12,2020-02-10,EOS/USDT,5.0068,5.045,4.7373,4.8986,9467467.46,46029377.69,94624,4.89115
1.58138E+12,2020-02-11,EOS/USDT,4.8959,5.3025,4.7925,5.2449,9187999,46432588.48,93734,5.0475
1.58147E+12,2020-02-12,EOS/USDT,5.2448,5.4622,5.24,5.3307,10153814.34,54298591.96,103683,5.3511
1.58155E+12,2020-02-13,EOS/USDT,5.334,5.4996,5.18,5.3607,11442756.38,60954213.63,120682,5.3398
1.58164E+12,2020-02-14,EOS/USDT,5.3634,5.4473,5.2339,5.3747,7266083.37,38803503.4,75361,5.3406
1.58172E+12,2020-02-15,EOS/USDT,5.376,5.3928,4.5066,4.7429,17939929.8,87365128.48,174882,4.9497
1.58181E+12,2020-02-16,EOS/USDT,4.7414,4.8611,4.0357,4.3812,22428937.94,99921125.09,211482,4.4484
1.5819E+12,2020-02-17,EOS/USDT,4.3781,4.4139,4.0285,4.3521,21497163.67,90815317,208336,4.2212
1.58198E+12,2020-02-18,EOS/USDT,4.3526,4.65,4.2504,4.5793,13137220.63,58640421.21,130721,4.4502
1.58207E+12,2020-02-19,EOS/USDT,4.5817,4.608,3.5991,3.9752,14361795.23,58973025.38,136732,4.10355
1.58216E+12,2020-02-20,EOS/USDT,3.9753,4.0624,3.7955,3.9963,18312077.01,72795892.05,192408,3.92895
1.58224E+12,2020-02-21,EOS/USDT,3.9953,4.1944,3.9483,4.0509,12343738.22,50420972.81,118266,4.07135
1.58233E+12,2020-02-22,EOS/USDT,4.0517,4.1589,3.9718,4.1004,7856751.88,31965776.19,78719,4.06535
1.58242E+12,2020-02-23,EOS/USDT,4.1002,4.4043,4.0845,4.3778,9517629.77,40760602.03,94899,4.2444
1.5825E+12,2020-02-24,EOS/USDT,4.3775,4.401,3.907,4.1221,15582623.29,64499160.7,151323,4.154
1.58259E+12,2020-02-25,EOS/USDT,4.1221,4.2366,3.8996,4.0778,18727166.32,76580086.91,182664,4.0681
1.58268E+12,2020-02-26,EOS/USDT,4.0775,4.1104,3.2801,3.5344,29870705.38,110999495.9,277935,3.69525
1.58276E+12,2020-02-27,EOS/USDT,3.5365,3.7334,3.3867,3.6183,17337189.86,62098932.58,174543,3.56005
1.58285E+12,2020-02-28,EOS/USDT,3.617,3.6828,3.35,3.5136,14911636.49,52245587.73,143137,3.5164
1.58293E+12,2020-02-29,EOS/USDT,3.5132,3.6574,3.4961,3.5105,8261752.51,29501665.97,87510,3.57675
1.58302E+12,2020-03-01,EOS/USDT,3.5105,3.6528,3.4177,3.5075,9440171.53,33434378.29,93992,3.53525
1.58311E+12,2020-03-02,EOS/USDT,3.507,3.7596,3.4875,3.7133,9913563.68,36105925.31,95182,3.62355
1.58319E+12,2020-03-03,EOS/USDT,3.7134,3.7142,3.553,3.6233,8166660.46,29725345.99,84623,3.6336
1.58328E+12,2020-03-04,EOS/USDT,3.6237,3.6707,3.5187,3.5908,5970676.88,21509154.9,60492,3.5947
1.58337E+12,2020-03-05,EOS/USDT,3.5914,3.839,3.5906,3.7626,7663167.45,28463231.96,76685,3.7148
1.58345E+12,2020-03-06,EOS/USDT,3.7625,3.86,3.71,3.8345,5886072.58,22249205.62,60538,3.785
1.58354E+12,2020-03-07,EOS/USDT,3.8343,3.8436,3.6154,3.6409,4905628.24,18305075.82,49650,3.7295
1.58363E+12,2020-03-08,EOS/USDT,3.6411,3.6411,2.9872,3.0435,17852278.09,58621434.61,152635,3.31415
1.58371E+12,2020-03-09,EOS/USDT,3.0443,3.1647,2.8482,3.0612,21487400.08,65063729.87,153710,3.00645
1.5838E+12,2020-03-10,EOS/USDT,3.06,3.1515,2.9935,3.0729,11642622.34,35803035.26,114826,3.0725
1.58388E+12,2020-03-11,EOS/USDT,3.0721,3.1168,2.8447,3.0661,11158701.97,33476943.95,112133,2.98075
1.58397E+12,2020-03-12,EOS/USDT,3.0663,3.0816,1.6998,1.7656,53123027.04,120911616.1,337429,2.3907
1.58406E+12,2020-03-13,EOS/USDT,1.7659,2.2328,1.3586,2.11,97392643.33,181326075.9,487223,1.7957
1.58414E+12,2020-03-14,EOS/USDT,2.11,2.1272,1.9292,1.958,23799686.69,48346465.06,156009,2.0282
1.58423E+12,2020-03-15,EOS/USDT,1.9576,2.1501,1.9384,2.0447,19776385.65,40105077.76,130476,2.04425
1.58432E+12,2020-03-16,EOS/USDT,2.0433,2.049,1.7174,1.8937,38934931.94,72264091.41,252195,1.8832
1.5844E+12,2020-03-17,EOS/USDT,1.8956,2.0307,1.8674,1.9684,20259585.49,39849105.77,127843,1.94905
1.58449E+12,2020-03-18,EOS/USDT,1.9671,2.0076,1.8709,1.9989,17198139.7,33437460.88,117289,1.93925
1.58458E+12,2020-03-19,EOS/USDT,1.9986,2.3975,1.9687,2.2767,20836190.12,45253065.04,142621,2.1831
1.58466E+12,2020-03-20,EOS/USDT,2.2753,2.5198,1.912,2.2029,35332072.26,80327372.31,232496,2.2159
1.58475E+12,2020-03-21,EOS/USDT,2.2033,2.3567,2.1065,2.2735,21086684.76,46726619.46,136625,2.2316
1.58484E+12,2020-03-22,EOS/USDT,2.2736,2.3907,2.1101,2.1344,19793538.85,43816677.18,150925,2.2504
1.58492E+12,2020-03-23,EOS/USDT,2.1343,2.338,2.063,2.2856,18154476.8,40255010.11,125406,2.2005
1.58501E+12,2020-03-24,EOS/USDT,2.2859,2.3758,2.2701,2.3439,13129386.45,30476330.42,97363,2.32295
1.58509E+12,2020-03-25,EOS/USDT,2.3442,2.37,2.23,2.2965,10901104.58,25075378.83,80372,2.3
1.58518E+12,2020-03-26,EOS/USDT,2.2962,2.343,2.2608,2.3236,8826424.43,20290262.68,65452,2.3019
1.58527E+12,2020-03-27,EOS/USDT,2.3236,2.3683,2.156,2.1928,11898230.17,27343914.74,81548,2.26215
1.58535E+12,2020-03-28,EOS/USDT,2.1927,2.2383,2.0883,2.1996,12971266.8,28067967.48,89269,2.1633
1.58544E+12,2020-03-29,EOS/USDT,2.1995,2.2153,2.0995,2.1133,6945675.02,14967793.39,50579,2.1574
1.58553E+12,2020-03-30,EOS/USDT,2.1145,2.2776,2.1083,2.2269,9213390.27,20302264.16,65927,2.19295
1.58561E+12,2020-03-31,EOS/USDT,2.2269,2.2549,2.1842,2.2086,6840046.38,15163516.06,52839,2.21955
1.5857E+12,2020-04-01,EOS/USDT,2.209,2.2996,2.1324,2.2549,10421324.16,22960331.98,67292,2.216
1.58579E+12,2020-04-02,EOS/USDT,2.255,2.4968,2.2475,2.2895,14720028.78,34239103.24,98426,2.37215
1.58587E+12,2020-04-03,EOS/USDT,2.29,2.3842,2.2672,2.3325,9487365.97,22069713.67,68950,2.3257
1.58596E+12,2020-04-04,EOS/USDT,2.3332,2.4034,2.2836,2.3559,8091416.27,18873898.66,57167,2.3435
1.58604E+12,2020-04-05,EOS/USDT,2.3567,2.3932,2.3154,2.3505,5086467.89,11948590.5,43387,2.3543
1.58613E+12,2020-04-06,EOS/USDT,2.3505,2.7698,2.35,2.7586,18776683.66,47933880.06,132514,2.5599
1.58622E+12,2020-04-07,EOS/USDT,2.7581,2.8253,2.5513,2.6332,15227854.46,41313035.22,113061,2.6883
1.5863E+12,2020-04-08,EOS/USDT,2.6333,2.7934,2.5847,2.7486,12807806.68,34656657.48,94159,2.68905
1.58639E+12,2020-04-09,EOS/USDT,2.7486,2.7597,2.68,2.7239,5851815.51,15930802.28,55841,2.71985
1.58648E+12,2020-04-10,EOS/USDT,2.7244,2.7463,2.4116,2.4916,13460224.33,34158043.17,106523,2.57895
1.58656E+12,2020-04-11,EOS/USDT,2.4919,2.5478,2.4213,2.5083,6404505.02,15992022.48,53491,2.48455
1.58665E+12,2020-04-12,EOS/USDT,2.508,2.5897,2.4546,2.498,6693663.05,16951839.31,55851,2.52215
1.58674E+12,2020-04-13,EOS/USDT,2.4972,2.4981,2.3412,2.4424,12268623.04,29509434.2,91790,2.41965
1.58682E+12,2020-04-14,EOS/USDT,2.4425,2.5025,2.4145,2.4655,5434530.58,13368849.93,49103,2.4585
1.58691E+12,2020-04-15,EOS/USDT,2.4652,2.5007,2.39,2.4015,6864780.21,16806669.1,60827,2.44535
1.587E+12,2020-04-16,EOS/USDT,2.4015,2.7175,2.3318,2.6569,16562800.57,42826972.05,128978,2.52465
1.58708E+12,2020-04-17,EOS/USDT,2.6556,2.6723,2.5784,2.6129,7847106.34,20590467.92,78736,2.62535
1.58717E+12,2020-04-18,EOS/USDT,2.6125,2.7639,2.6112,2.7265,7749674.53,20849407.53,69708,2.68755
1.58725E+12,2020-04-19,EOS/USDT,2.7266,2.7347,2.5366,2.598,11326662.86,29951406.2,102768,2.63565
1.58734E+12,2020-04-20,EOS/USDT,2.5972,2.7061,2.4363,2.5077,16422468.97,42305711.45,125333,2.5712
1.58743E+12,2020-04-21,EOS/USDT,2.5065,2.5692,2.4778,2.5211,8396116.94,21192602.86,61965,2.5235
1.58751E+12,2020-04-22,EOS/USDT,2.5211,2.6521,2.5056,2.6224,6242501.85,16097245.64,50925,2.57885
1.5876E+12,2020-04-23,EOS/USDT,2.6235,2.762,2.5765,2.6811,9406687.72,25071957.28,75690,2.66925
1.58769E+12,2020-04-24,EOS/USDT,2.6809,2.7379,2.66,2.7068,8040719.79,21748382,61261,2.69895
1.58777E+12,2020-04-25,EOS/USDT,2.7068,2.8088,2.64,2.7024,8874935.88,24117887.67,68440,2.7244
1.58786E+12,2020-04-26,EOS/USDT,2.7012,2.7827,2.6728,2.7375,8182933.2,22271548.35,66457,2.72775
1.58795E+12,2020-04-27,EOS/USDT,2.7375,2.8172,2.6801,2.743,12013467.24,32917266.25,83520,2.74865
1.58803E+12,2020-04-28,EOS/USDT,2.743,2.7747,2.6874,2.7614,8622299.02,23509698.69,61851,2.73105
1.58812E+12,2020-04-29,EOS/USDT,2.7609,3.089,2.7551,3.0059,21932316.85,63811147.74,153999,2.92205
1.5882E+12,2020-04-30,EOS/USDT,3.0058,3.1187,2.7477,2.822,19748582.59,57915090.38,142356,2.9332
1.58829E+12,2020-05-01,EOS/USDT,2.8208,2.9296,2.8195,2.8731,8743612.12,25132897.06,77558,2.87455
1.58838E+12,2020-05-02,EOS/USDT,2.8733,2.9485,2.8518,2.9396,6565534.1,18994340.07,64469,2.90015
1.58846E+12,2020-05-03,EOS/USDT,2.9397,3.01,2.7666,2.8387,10310737.04,29812195.11,87530,2.8883
1.58855E+12,2020-05-04,EOS/USDT,2.8384,2.8456,2.6268,2.7687,11585090.53,31593979.11,86524,2.7362
1.58864E+12,2020-05-05,EOS/USDT,2.7692,2.8269,2.7129,2.7706,6468637.44,17909486.72,54507,2.7699
1.58872E+12,2020-05-06,EOS/USDT,2.7698,2.8191,2.6203,2.6522,8130545.08,22462480.04,65399,2.7197
1.58881E+12,2020-05-07,EOS/USDT,2.6522,2.7956,2.5911,2.7572,13462500.24,36540188.85,99545,2.69335
1.5889E+12,2020-05-08,EOS/USDT,2.7573,2.8245,2.6988,2.7518,9488473.4,26179201.33,73114,2.76165
1.58898E+12,2020-05-09,EOS/USDT,2.7521,2.8373,2.7306,2.7516,9218218.11,25667696.39,68887,2.78395
1.58907E+12,2020-05-10,EOS/USDT,2.7516,2.7554,2.2779,2.4434,20142604.27,49227282.87,160501,2.51665
1.58916E+12,2020-05-11,EOS/USDT,2.4435,2.4941,2.267,2.3978,12927072.96,31016393.96,107581,2.38055
1.58924E+12,2020-05-12,EOS/USDT,2.3969,2.4687,2.3938,2.441,7380068.29,17978095.26,65557,2.43125
1.58933E+12,2020-05-13,EOS/USDT,2.4409,2.5577,2.4226,2.5245,7231895.13,17986174.9,65800,2.49015
1.58941E+12,2020-05-14,EOS/USDT,2.5245,2.6515,2.4682,2.6228,11035900.08,28201503.94,92979,2.55985
1.5895E+12,2020-05-15,EOS/USDT,2.6228,2.6639,2.5342,2.5855,11749481.59,30557358.53,101289,2.59905
1.58959E+12,2020-05-16,EOS/USDT,2.5853,2.6837,2.57,2.6361,9973391.3,26278423.67,77154,2.62685
1.58967E+12,2020-05-17,EOS/USDT,2.6362,2.672,2.5931,2.6205,6915989.58,18258901.82,56273,2.63255
1.58976E+12,2020-05-18,EOS/USDT,2.62,2.7486,2.6073,2.6653,11147526.81,29802221.68,81093,2.67795
1.58985E+12,2020-05-19,EOS/USDT,2.6652,2.6683,2.5606,2.6543,7462912.25,19615259.06,57591,2.61445
1.58993E+12,2020-05-20,EOS/USDT,2.653,2.6772,2.5055,2.597,10300961.15,27015864.04,71761,2.59135
1.59002E+12,2020-05-21,EOS/USDT,2.5975,2.6166,2.4059,2.4621,8360653.16,21013536.84,64322,2.51125
1.59011E+12,2020-05-22,EOS/USDT,2.4622,2.6466,2.4408,2.5948,9743621.95,24678644.37,65231,2.5437
1.59019E+12,2020-05-23,EOS/USDT,2.5946,2.6222,2.5436,2.5631,6936985.45,17877396.98,49266,2.5829
1.59028E+12,2020-05-24,EOS/USDT,2.5626,2.6118,2.4855,2.4879,8109723.79,20757516.46,61111,2.54865
1.59036E+12,2020-05-25,EOS/USDT,2.4887,2.5479,2.4475,2.5296,5026473.13,12635427.66,43191,2.4977
1.59045E+12,2020-05-26,EOS/USDT,2.5304,2.5364,2.4568,2.5034,4352859.12,10909709.34,39994,2.4966
1.59054E+12,2020-05-27,EOS/USDT,2.5033,2.577,2.4995,2.5715,5427168.83,13779129.22,45162,2.53825
1.59062E+12,2020-05-28,EOS/USDT,2.5714,2.6194,2.5183,2.612,5577593.35,14304902.02,46572,2.56885
1.59071E+12,2020-05-29,EOS/USDT,2.6113,2.6692,2.5889,2.6144,5998494.71,15777056.15,52045,2.62905
1.5908E+12,2020-05-30,EOS/USDT,2.6147,2.7806,2.5969,2.7715,8054685.59,21651834,63585,2.68875
1.59088E+12,2020-05-31,EOS/USDT,2.7717,2.7742,2.6476,2.6731,8793367.4,23937310.05,77238,2.7109
1.59097E+12,2020-06-01,EOS/USDT,2.6722,2.83,2.6624,2.8214,9842934.56,26880999.67,87959,2.7462
1.59106E+12,2020-06-02,EOS/USDT,2.8214,2.8939,2.575,2.6756,13945544.07,38270698.84,108156,2.73445
1.59114E+12,2020-06-03,EOS/USDT,2.6748,2.7098,2.6328,2.6958,6620031.17,17687408.44,56588,2.6713
1.59123E+12,2020-06-04,EOS/USDT,2.6958,2.7483,2.6625,2.7203,6329555.25,17196193.18,60642,2.7054
1.59132E+12,2020-06-05,EOS/USDT,2.7201,2.8703,2.7068,2.8143,9928226.04,27637975.48,83616,2.78855
1.5914E+12,2020-06-06,EOS/USDT,2.8137,2.8461,2.7703,2.7982,6954722.69,19569832.48,61002,2.8082
1.59149E+12,2020-06-07,EOS/USDT,2.7986,2.8288,2.7313,2.8098,6966955.95,19404716.01,59285,2.78005
1.59157E+12,2020-06-08,EOS/USDT,2.8101,2.8174,2.7521,2.7878,5806942.68,16159791.67,52158,2.78475
1.59166E+12,2020-06-09,EOS/USDT,2.788,2.8006,2.685,2.7505,6652406.87,18274304.7,58690,2.7428
1.59175E+12,2020-06-10,EOS/USDT,2.7505,2.7899,2.7055,2.7568,5910175.94,16254254.69,51709,2.7477
1.59183E+12,2020-06-11,EOS/USDT,2.7562,2.7737,2.4251,2.5146,11340411.32,29877497.72,85908,2.5994
1.59192E+12,2020-06-12,EOS/USDT,2.5146,2.6239,2.4876,2.597,6357355.39,16342508.66,49771,2.55575
1.59201E+12,2020-06-13,EOS/USDT,2.597,2.62,2.5521,2.6042,3760241.26,9723574.824,33656,2.58605
1.59209E+12,2020-06-14,EOS/USDT,2.6055,2.6071,2.5237,2.5681,3725316.31,9560451.312,36051,2.5654
1.59218E+12,2020-06-15,EOS/USDT,2.568,2.5703,2.41,2.532,7697502.48,19208134.99,59946,2.49015
1.59227E+12,2020-06-16,EOS/USDT,2.5317,2.5647,2.5214,2.5539,4326837.91,11009992.41,36308,2.54305
1.59235E+12,2020-06-17,EOS/USDT,2.554,2.6067,2.5173,2.5678,6091826.14,15617135.33,49060,2.562
1.59244E+12,2020-06-18,EOS/USDT,2.5685,2.5756,2.4956,2.5364,4359298.21,11098740.81,36348,2.5356
1.59252E+12,2020-06-19,EOS/USDT,2.536,2.5539,2.5015,2.5254,4672218.85,11801137.36,37834,2.5277
1.59261E+12,2020-06-20,EOS/USDT,2.5253,2.58,2.415,2.5362,5184300.27,13021935.06,41049,2.4975
1.5927E+12,2020-06-21,EOS/USDT,2.5362,2.5529,2.5066,2.514,3712205.79,9400637.735,29248,2.52975
1.59278E+12,2020-06-22,EOS/USDT,2.5137,2.605,2.5103,2.5862,6506047.56,16663934.73,44924,2.55765
1.59287E+12,2020-06-23,EOS/USDT,2.5853,2.5967,2.556,2.5714,4782427.35,12309919.18,36934,2.57635
1.59296E+12,2020-06-24,EOS/USDT,2.5713,2.5976,2.4564,2.502,7256521.58,18319102.58,52796,2.527
1.59304E+12,2020-06-25,EOS/USDT,2.5016,2.5339,2.4325,2.4799,4596650.78,11423149.18,37777,2.4832
1.59313E+12,2020-06-26,EOS/USDT,2.4798,2.5156,2.3902,2.481,6754320.83,16577468.6,49656,2.4529
1.59322E+12,2020-06-27,EOS/USDT,2.481,2.4848,2.1945,2.3318,8648158.36,20487208.5,61071,2.33965
1.5933E+12,2020-06-28,EOS/USDT,2.3318,2.4019,2.3033,2.3668,4730178.81,11169472.93,35387,2.3526
1.59339E+12,2020-06-29,EOS/USDT,2.3665,2.4179,2.325,2.38,6438745.88,15207075.07,44546,2.37145
1.59348E+12,2020-06-30,EOS/USDT,2.38,2.389,2.342,2.368,3473008.49,8216181.329,29069,2.3655
1.59356E+12,2020-07-01,EOS/USDT,2.368,2.4026,2.355,2.3773,5457636.81,12980650.34,39691,2.3788
1.59365E+12,2020-07-02,EOS/USDT,2.378,2.387,2.303,2.3576,6918758.29,16276135.34,50185,2.345
1.59373E+12,2020-07-03,EOS/USDT,2.358,2.4535,2.3495,2.4156,7833952.13,18866618.36,53868,2.4015
1.59382E+12,2020-07-04,EOS/USDT,2.4152,2.4975,2.4104,2.4599,6960525.36,17120024.71,53081,2.45395
1.59391E+12,2020-07-05,EOS/USDT,2.4595,2.471,2.3209,2.4072,7043578.91,17034414.03,54097,2.39595
1.59399E+12,2020-07-06,EOS/USDT,2.4073,2.6408,2.4002,2.6106,10564718.47,26693876.38,78597,2.5205
1.59408E+12,2020-07-07,EOS/USDT,2.6102,2.6274,2.5217,2.5589,7191106.16,18397461.08,56115,2.57455
1.59417E+12,2020-07-08,EOS/USDT,2.5592,2.7042,2.5398,2.6799,12305221.06,32548040.01,88215,2.622
1.59425E+12,2020-07-09,EOS/USDT,2.6797,2.7269,2.5784,2.6504,11451467.32,30425510.82,84851,2.65265
1.59434E+12,2020-07-10,EOS/USDT,2.649,2.6498,2.5717,2.6221,6882737.22,17979434.55,65105,2.61075
1.59443E+12,2020-07-11,EOS/USDT,2.6219,2.641,2.5877,2.6194,5558764.17,14541815.43,55556,2.61435
1.59451E+12,2020-07-12,EOS/USDT,2.6195,2.6589,2.5602,2.6171,5957196.31,15565641.73,58233,2.60955
1.5946E+12,2020-07-13,EOS/USDT,2.6173,2.6464,2.4407,2.553,10436749.45,26994720.74,85302,2.54355
1.59468E+12,2020-07-14,EOS/USDT,2.5529,2.5761,2.5023,2.5592,5667056.79,14414209.54,45378,2.5392
1.59477E+12,2020-07-15,EOS/USDT,2.5589,2.5675,2.5056,2.5365,4751008.56,12051760.96,39521,2.53655
1.59486E+12,2020-07-16,EOS/USDT,2.5372,2.5595,2.4301,2.4999,6221059.99,15479080.98,49519,2.4948
1.59494E+12,2020-07-17,EOS/USDT,2.5007,2.5244,2.473,2.4949,3728663.25,9315440.285,32978,2.4987
1.59503E+12,2020-07-18,EOS/USDT,2.4953,2.5237,2.48,2.5026,3104973.62,7771342.027,28953,2.50185
1.59512E+12,2020-07-19,EOS/USDT,2.5023,2.6112,2.467,2.5845,6845332.38,17377344.56,51506,2.5391
1.5952E+12,2020-07-20,EOS/USDT,2.5848,2.6117,2.5323,2.5618,6607702.95,17040119.28,46394,2.572
1.59529E+12,2020-07-21,EOS/USDT,2.562,2.6325,2.5549,2.6232,6314726.35,16457421.52,46486,2.5937
1.59538E+12,2020-07-22,EOS/USDT,2.6234,2.6662,2.5787,2.6574,6033633.94,15775656.9,46949,2.62245
1.59546E+12,2020-07-23,EOS/USDT,2.6575,2.6892,2.6242,2.6526,7589367.79,20160255.19,52424,2.6567
1.59555E+12,2020-07-24,EOS/USDT,2.6531,2.6531,2.565,2.5949,6517615.19,16978060.58,47419,2.60905
1.59564E+12,2020-07-25,EOS/USDT,2.595,2.745,2.592,2.7289,11334947.78,30307647.43,74248,2.6685
1.59572E+12,2020-07-26,EOS/USDT,2.7288,2.8016,2.6776,2.7121,13592403.88,37183460.68,83412,2.7396
1.59581E+12,2020-07-27,EOS/USDT,2.7117,2.9252,2.6075,2.8472,22237853.42,61861655.94,147187,2.76635
1.59589E+12,2020-07-28,EOS/USDT,2.8465,3.0799,2.7719,2.9941,20491937.77,59895612.87,148565,2.9259
1.59598E+12,2020-07-29,EOS/USDT,2.9943,3.147,2.949,3.0233,17078561.24,52380691.17,141179,3.048
1.59607E+12,2020-07-30,EOS/USDT,3.0231,3.0997,2.9553,3.047,12145172.09,36614026.23,105724,3.0275
1.59615E+12,2020-07-31,EOS/USDT,3.047,3.1425,3.0101,3.0932,9313256.47,28562662.32,93714,3.0763
1.59624E+12,2020-08-01,EOS/USDT,3.0933,3.3236,3.0701,3.3038,17448951.59,55879863.78,158232,3.19685
1.59633E+12,2020-08-02,EOS/USDT,3.3048,3.4921,2.5435,2.9441,33567591.83,102008270.1,244383,3.0178
1.59641E+12,2020-08-03,EOS/USDT,2.9447,3.123,2.901,3.0449,16215568.45,49069386.65,109743,3.012
1.5965E+12,2020-08-04,EOS/USDT,3.0452,3.1032,2.95,3.0363,13305738.88,40385673.88,85326,3.0266
1.59659E+12,2020-08-05,EOS/USDT,3.0371,3.1,3,3.0545,11354216.96,34603252.71,77448,3.05
1.59667E+12,2020-08-06,EOS/USDT,3.0557,3.198,2.9985,3.089,15127582.9,46530341.62,99464,3.09825
1.59676E+12,2020-08-07,EOS/USDT,3.089,3.25,2.7612,3.0104,21168469.78,65086019.45,143787,3.0056
1.59684E+12,2020-08-08,EOS/USDT,3.0103,3.0906,2.9727,3.0649,8406246.72,25473345.77,61715,3.03165
1.59693E+12,2020-08-09,EOS/USDT,3.0652,3.084,2.9293,3.0272,8252484.74,24956856.31,62250,3.00665
1.59702E+12,2020-08-10,EOS/USDT,3.0277,3.2918,2.98,3.2365,20700739.14,65028969.07,133965,3.1359
1.5971E+12,2020-08-11,EOS/USDT,3.2366,3.2955,2.8718,3.0048,20554907.86,63782721.72,137888,3.08365
1.59719E+12,2020-08-12,EOS/USDT,3.0058,3.0497,2.8877,3.0253,11784141.04,35299526.09,85401,2.9687
1.59728E+12,2020-08-13,EOS/USDT,3.0254,3.1448,2.9177,3.1365,13740396.49,41754727.25,96446,3.03125
1.59736E+12,2020-08-14,EOS/USDT,3.1365,3.2932,3.0821,3.2606,17730971.05,56428610.14,117629,3.18765
1.59745E+12,2020-08-15,EOS/USDT,3.2614,3.8479,3.2613,3.7228,42375306.65,149885119,253677,3.5546
1.59754E+12,2020-08-16,EOS/USDT,3.7233,3.949,3.5,3.88,37618928.36,141860754.4,244052,3.7245
1.59762E+12,2020-08-17,EOS/USDT,3.88,3.9177,3.6629,3.7762,25998750.48,99395900.08,189614,3.7903
1.59771E+12,2020-08-18,EOS/USDT,3.7761,3.82,3.4812,3.5744,22424284.02,82156025.73,157599,3.6506
1.5978E+12,2020-08-19,EOS/USDT,3.5761,3.6302,3.2116,3.3487,27858538.12,94639927.6,177426,3.4209
1.59788E+12,2020-08-20,EOS/USDT,3.3481,3.459,3.3478,3.4429,12564967.5,42805463.71,93739,3.4034
1.59797E+12,2020-08-21,EOS/USDT,3.4426,3.627,3.2185,3.2528,28916287.49,99462466.3,198910,3.42275
1.59805E+12,2020-08-22,EOS/USDT,3.2524,3.3791,3.1652,3.362,14905840.04,48641248.58,108423,3.27215
1.59814E+12,2020-08-23,EOS/USDT,3.3612,3.3865,3.2278,3.3212,9517140.27,31512102.97,78618,3.30715
1.59823E+12,2020-08-24,EOS/USDT,3.322,3.4219,3.2844,3.3854,10293165.72,34693423.38,80488,3.35315
1.59831E+12,2020-08-25,EOS/USDT,3.3854,3.3935,2.9595,3.1206,20089467.75,63790881.26,145261,3.1765
1.5984E+12,2020-08-26,EOS/USDT,3.1203,3.1673,3.0604,3.1179,12435162,38792777.55,94881,3.11385
1.59849E+12,2020-08-27,EOS/USDT,3.1179,3.148,2.8555,2.979,18780765.3,56505916.86,126931,3.00175
1.59857E+12,2020-08-28,EOS/USDT,2.979,3.1732,2.9379,3.1159,13616152.81,41772398.77,92369,3.05555
1.59866E+12,2020-08-29,EOS/USDT,3.1159,3.2049,3.0834,3.126,8739078.98,27488806.83,62847,3.14415
1.59875E+12,2020-08-30,EOS/USDT,3.1263,3.2733,3.1254,3.2614,10985380.16,35158177.14,73679,3.19935
1.59883E+12,2020-08-31,EOS/USDT,3.2615,3.2948,3.1915,3.2081,9813255.36,31801465.99,67352,3.24315
