unix,ds,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,Value
1.61E+12,2021-02-21,BTC/USDT,55841.19000000,58352.8,55477.59,57408.57000000,58166.70851100,3317998263.34788921,1950533,56915.195
1.61E+12,2021-02-22,BTC/USDT,57412.35000000,57508.47,47622,54087.67000000,134019.43494400,7213386720.43679782,3313083,52565.235
1.61E+12,2021-02-23,BTC/USDT,54087.67000000,54183.59,44892.56,48891.00000000,169375.02505100,8215839131.24338574,3825196,49538.075
1.61E+12,2021-02-24,BTC/USDT,48891.00000000,51374.99,46988.69,49676.20000000,91881.20925200,4574033001.37953613,2194532,49181.84
1.61E+12,2021-02-25,BTC/USDT,49676.21000000,52041.73,46674.34,47073.73000000,83310.67312100,4152188728.14161469,2305679,49358.035
1.61E+12,2021-02-26,BTC/USDT,47073.73000000,48424.11,44106.78,46276.87000000,109423.20066300,5086374532.73461493,2371766,46265.445
1.61E+12,2021-02-27,BTC/USDT,46276.88000000,48394,45000,46106.43000000,66060.83429200,3105897438.55097179,1757720,46697
1.61E+12,2021-02-28,BTC/USDT,46103.67000000,46638.46,43000,45135.66000000,83055.36904200,3708359965.45458128,1838345,44819.23
1.61E+12,2021-03-01,BTC/USDT,45134.11000000,49790,44950.53,49587.03000000,85086.11164800,4057515794.86572823,2147223,47370.265
1.61E+12,2021-03-02,BTC/USDT,49595.76000000,50200,47047.6,48440.65000000,64221.06214000,3120472069.90945280,1855583,48623.8
1.61E+12,2021-03-03,BTC/USDT,48436.61000000,52640,48100.71,50349.37000000,81035.91370500,4109521257.54070026,2242131,50370.355
1.61E+12,2021-03-04,BTC/USDT,50349.37000000,51773.88,47500,48374.09000000,82649.71682900,4079837240.85676201,2291936,49636.94
1.61E+12,2021-03-05,BTC/USDT,48374.09000000,49448.93,46300,48751.71000000,78192.49637200,3727133104.83731038,2054216,47874.465
1.61E+12,2021-03-06,BTC/USDT,48746.81000000,49200,47070,48882.20000000,44399.23424200,2143910705.29150321,1476474,48135
1.62E+12,2021-03-07,BTC/USDT,48882.20000000,51450.03,48882.2,50971.75000000,55235.02803200,2778875909.44912621,1758101,50166.115
1.62E+12,2021-03-08,BTC/USDT,50959.11000000,52402.78,49274.67,52375.17000000,66987.35966400,3400847931.03607402,1999401,50838.725
1.62E+12,2021-03-09,BTC/USDT,52375.18000000,54895,51789.41,54884.50000000,71656.73707600,3861450964.65490351,2194398,53342.205
1.62E+12,2021-03-10,BTC/USDT,54874.67000000,57387.69,53005,55851.59000000,84749.23894300,4700197563.35921245,2647284,55196.345
1.62E+12,2021-03-11,BTC/USDT,55851.59000000,58150,54272.82,57773.16000000,81914.81285900,4612366201.00222005,2509970,56211.41
1.62E+12,2021-03-12,BTC/USDT,57773.15000000,58081.51,54962.84,57221.72000000,73405.40604700,4162054726.37883880,2489931,56522.175
1.62E+12,2021-03-13,BTC/USDT,57221.72000000,61844,56078.23,61188.39000000,83245.09134600,4933383453.24597802,2559002,58961.115
1.62E+12,2021-03-14,BTC/USDT,61188.38000000,61724.79,58966.78,58968.31000000,52601.05275000,3176397573.88464251,1829769,60345.785
1.62E+12,2021-03-15,BTC/USDT,58976.08000000,60633.43,54600,55605.20000000,102771.42729800,5874241052.09337221,2683815,57616.715
1.62E+12,2021-03-16,BTC/USDT,55605.20000000,56938.29,53271.34,56900.75000000,77986.69435500,4304259207.64509981,2241208,55104.815
1.62E+12,2021-03-17,BTC/USDT,56900.74000000,58974.73,54123.69,58912.97000000,70421.62084100,3960992972.15429223,2204296,56549.21
1.62E+12,2021-03-18,BTC/USDT,58912.97000000,60129.97,57023,57648.16000000,66580.40667500,3900885761.21280599,2040947,58576.485
1.62E+12,2021-03-19,BTC/USDT,57641.00000000,59468,56270.74,58030.01000000,52392.65296100,3052711147.93492521,1885830,57869.37
1.62E+12,2021-03-20,BTC/USDT,58030.01000000,59880,57820.17,58102.28000000,44476.94177600,2616535093.05158531,1724131,58850.085
1.62E+12,2021-03-21,BTC/USDT,58100.02000000,58589.1,55450.11,57351.56000000,48564.47027400,2774223129.62380987,1773546,57019.605
1.62E+12,2021-03-22,BTC/USDT,57351.56000000,58430.73,53650,54083.25000000,62581.62616900,3527479514.32565286,1927345,56040.365
1.62E+12,2021-03-23,BTC/USDT,54083.25000000,55830.9,53000,54340.89000000,59789.36542700,3264650774.81746144,1740349,54415.45
1.62E+12,2021-03-24,BTC/USDT,54342.80000000,57200,51700,52303.65000000,83537.46502100,4583159614.04646126,2401988,54450
1.62E+12,2021-03-25,BTC/USDT,52303.66000000,53287,50427.56,51293.78000000,87400.53453800,4536327184.95786042,2099425,51857.28
1.62E+12,2021-03-26,BTC/USDT,51293.78000000,55073.46,51214.6,55025.59000000,63813.77469200,3397036140.75163746,1773150,53144.03
1.62E+12,2021-03-27,BTC/USDT,55025.59000000,56700.36,53950,55817.14000000,50105.47505500,2767070175.86193082,1528776,55325.18
1.62E+12,2021-03-28,BTC/USDT,55817.14000000,56559.75,54691.84,55777.63000000,39050.38751100,2178777329.44521665,1551283,55625.795
1.62E+12,2021-03-29,BTC/USDT,55777.65000000,58405.82,54800.01,57635.47000000,67857.93739800,3877131109.73464578,1983437,56602.915
1.62E+12,2021-03-30,BTC/USDT,57635.46000000,59368,57071.35,58746.57000000,55122.44312200,3221944107.45503046,1612744,58219.675
1.62E+12,2021-03-31,BTC/USDT,58746.57000000,59800,56769,58740.55000000,60975.54266600,3575976083.80457570,1928224,58284.5
1.62E+12,2021-04-01,BTC/USDT,58739.46000000,59490,57935.45,58720.44000000,47415.61722000,2789238879.94337348,1594431,58712.725
1.62E+12,2021-04-02,BTC/USDT,58720.45000000,60200,58428.57,58950.01000000,47382.41878100,2811159761.26846735,1666356,59314.285
1.62E+12,2021-04-03,BTC/USDT,58950.01000000,59791.72,56880,57051.94000000,47409.85211300,2783151686.16453709,1606805,58335.86
1.62E+12,2021-04-04,BTC/USDT,57051.95000000,58492.85,56388,58202.01000000,41314.08197300,2380139010.73023250,1499113,57440.425
1.62E+12,2021-04-05,BTC/USDT,58202.01000000,59272,56777.77,59129.99000000,54258.01579000,3155214764.16448552,2035877,58024.885
1.62E+12,2021-04-06,BTC/USDT,59129.99000000,59495.24,57413.02,57991.15000000,54201.00072700,3166911557.14815778,1960513,58454.13
1.62E+12,2021-04-07,BTC/USDT,57990.03000000,58655,55473,55953.45000000,71228.40565900,4053294016.48451469,2206433,57064
1.62E+12,2021-04-08,BTC/USDT,55953.44000000,58153.31,55700,58077.52000000,44283.14701900,2531779682.55242696,1661080,56926.655
1.62E+12,2021-04-09,BTC/USDT,58077.52000000,58894.9,57654,58142.54000000,40831.88491100,2378340697.28958427,1615962,58274.45
1.62E+12,2021-04-10,BTC/USDT,58142.55000000,61500,57900.01,59769.13000000,69906.42411700,4197138552.46903365,2470398,59700.005
1.62E+12,2021-04-11,BTC/USDT,59769.13000000,60699,59232.52,60002.43000000,41156.71539100,2462032926.61798127,1746102,59965.76
1.62E+12,2021-04-12,BTC/USDT,59998.80000000,61300,59350.59,59860.00000000,56375.03711700,3393042867.87146672,1806298,60325.295
1.62E+12,2021-04-13,BTC/USDT,59860.01000000,63777.77,59805.15,63575.00000000,82848.68874600,5154877375.38961765,2703735,61791.46
1.62E+12,2021-04-14,BTC/USDT,63575.01000000,64854,61301,62959.53000000,82616.34399300,5239081228.15697651,2645625,63077.5
1.62E+12,2021-04-15,BTC/USDT,62959.53000000,63800,62020,63159.98000000,51649.70034000,3248931738.29318204,1938028,62910
1.62E+12,2021-04-16,BTC/USDT,63158.74000000,63520.61,60000,61334.80000000,91764.13988400,5647292669.61549332,2639940,61760.305
1.62E+12,2021-04-17,BTC/USDT,61334.81000000,62506.05,59580.91,60006.66000000,58912.25612800,3605701810.67504697,2268816,61043.48
1.62E+12,2021-04-18,BTC/USDT,60006.67000000,60499,50931.3,56150.01000000,124882.13182400,6949379727.42915424,3444089,55715.15
1.62E+12,2021-04-19,BTC/USDT,56150.01000000,57526.81,54221.58,55633.14000000,78229.04226700,4398619580.64714330,2390527,55874.195
1.62E+12,2021-04-20,BTC/USDT,55633.14000000,57076.24,53329.96,56425.00000000,72744.48215100,4037701391.61952629,2148820,55203.1
1.62E+12,2021-04-21,BTC/USDT,56425.00000000,56757.91,53536.02,53787.63000000,66984.75690900,3704549578.69730319,2134946,55146.965
1.62E+12,2021-04-22,BTC/USDT,53787.62000000,55521.48,50500,51690.96000000,104656.63133700,5594983857.31809224,2744621,53010.74
1.62E+12,2021-04-23,BTC/USDT,51690.95000000,52131.85,47500,51125.14000000,132230.78071900,6571097317.46791836,2888237,49815.925
1.62E+12,2021-04-24,BTC/USDT,51110.56000000,51166.22,48657.14,50047.84000000,55361.51257300,2762081002.87866301,1164985,49911.68
1.62E+12,2021-04-25,BTC/USDT,50047.84000000,50567.91,46930,49066.77000000,58255.64500400,2867858315.18731958,1475479,48748.955
1.62E+12,2021-04-26,BTC/USDT,49066.76000000,54356.62,48753.44,54001.39000000,86310.80212400,4555688503.39738704,2174544,51555.03
1.62E+12,2021-04-27,BTC/USDT,54001.38000000,55460,53222,55011.97000000,54064.03467500,2949719328.36698972,1568666,54341
1.62E+12,2021-04-28,BTC/USDT,55011.97000000,56428,53813.16,54846.22000000,55130.45901500,3020242787.50667770,1830042,55120.58
1.62E+12,2021-04-29,BTC/USDT,54846.23000000,55195.84,52330.94,53555.00000000,52486.01945500,2823220335.47604128,1763676,53763.39
1.62E+12,2021-04-30,BTC/USDT,53555.00000000,57963,53013.01,57694.27000000,68578.91004500,3808187372.73937955,2267648,55488.005
1.62E+12,2021-05-01,BTC/USDT,57697.25000000,58458.07,56956.14,57800.37000000,42600.35183600,2460342954.84252080,1743013,57707.105
1.62E+12,2021-05-02,BTC/USDT,57797.35000000,57911.02,56035.25,56578.21000000,36812.87886300,2089763230.43962683,1371638,56973.135
1.62E+12,2021-05-03,BTC/USDT,56578.21000000,58981.44,56435,57169.39000000,57649.93128600,3337604542.62738077,2102128,57708.22
1.62E+12,2021-05-04,BTC/USDT,57169.39000000,57200,53046.69,53200.01000000,85324.62590300,4705402064.30097516,2492629,55123.345
1.62E+12,2021-05-05,BTC/USDT,53205.05000000,58069.82,52900,57436.11000000,77263.92343900,4327994296.15143644,2378119,55484.91
1.62E+12,2021-05-06,BTC/USDT,57436.11000000,58360,55200,56393.68000000,70181.67190800,3992289527.73709740,2459881,56780
1.62E+12,2021-05-07,BTC/USDT,56393.68000000,58650,55241.63,57314.75000000,74542.74782900,4239374487.47477234,2361692,56945.815
1.62E+12,2021-05-08,BTC/USDT,57315.49000000,59500,56900,58862.05000000,69709.90602800,4079553831.98806437,2311378,58200
1.62E+12,2021-05-09,BTC/USDT,58866.53000000,59300,56235.66,58240.84000000,69806.11991000,4043552701.50659866,2170139,57767.83
1.62E+12,2021-05-10,BTC/USDT,58240.83000000,59500,53400,55816.14000000,89586.34925000,5131782639.96613736,2575419,56450
1.62E+12,2021-05-11,BTC/USDT,55816.14000000,56862.43,54370,56670.02000000,64329.54055000,3583030654.76301904,1911480,55616.215
1.62E+12,2021-05-12,BTC/USDT,56670.02000000,58000.01,48600,49631.32000000,99842.78983600,5476115093.11046791,2676826,53300.005
1.62E+12,2021-05-13,BTC/USDT,49537.15000000,51367.19,46000,49670.97000000,147332.00212100,7303694688.60140086,3570506,48683.595
1.62E+12,2021-05-14,BTC/USDT,49671.92000000,51483,48799.75,49841.45000000,80082.20430600,4015904915.40791062,2095860,50141.375
1.62E+12,2021-05-15,BTC/USDT,49844.16000000,50700,46555,46762.99000000,89437.44935900,4350775846.51735788,2286791,48627.5
1.62E+12,2021-05-16,BTC/USDT,46762.99000000,49795.89,43825.39,46431.50000000,114269.81277500,5367497608.11590065,2661295,46810.64
1.62E+12,2021-05-17,BTC/USDT,46426.83000000,46686,42001,43538.04000000,166657.17273600,7346755531.93385754,3216821,44343.5
1.62E+12,2021-05-18,BTC/USDT,43538.02000000,45799.29,42250.02,42849.78000000,116979.86078400,5146670282.54790183,2561165,44024.655
1.62E+12,2021-05-19,BTC/USDT,42849.78000000,43584.9,30000,36690.09000000,354347.24316100,13477694934.87179764,6331062,36792.45
1.62E+12,2021-05-20,BTC/USDT,36671.23000000,42451.67,34850,40526.64000000,203017.59692300,8019897067.17621988,4269898,38650.835
1.62E+12,2021-05-21,BTC/USDT,40525.39000000,42200,33488,37252.01000000,202100.88825800,7713346610.27412883,3993336,37844
1.62E+12,2021-05-22,BTC/USDT,37263.35000000,38829,35200.62,37449.73000000,126542.24368900,4730567647.67440109,2716691,37014.81
1.62E+12,2021-05-23,BTC/USDT,37458.51000000,38270.64,31111.01,34655.25000000,217136.04659300,7431242463.20384205,4082004,34690.825
1.62E+12,2021-05-24,BTC/USDT,34681.44000000,39920,34031,38796.29000000,161630.89397100,5996773032.15134490,3510578,36975.5
1.62E+12,2021-05-25,BTC/USDT,38810.99000000,39791.77,36419.62,38324.72000000,111996.22840400,4253519579.37872882,2508310,38105.695
1.62E+12,2021-05-26,BTC/USDT,38324.72000000,40841,37800.44,39241.91000000,104780.77339600,4113717505.26355481,2432319,39320.72
1.62E+12,2021-05-27,BTC/USDT,39241.92000000,40411.14,37134.27,38529.98000000,86547.15879400,3361413526.05354346,2102182,38772.705
1.62E+12,2021-05-28,BTC/USDT,38529.99000000,38877.83,34684,35663.49000000,135377.62972000,4926260941.93361343,2659178,36780.915
1.62E+12,2021-05-29,BTC/USDT,35661.79000000,37338.58,33632.76,34605.15000000,112663.09268900,3949843335.32259506,2169643,35485.67
1.62E+12,2021-05-30,BTC/USDT,34605.15000000,36488,33379,35641.27000000,73535.38696700,2601994948.14824216,1559892,34933.5
1.62E+12,2021-05-31,BTC/USDT,35641.26000000,37499,34153.84,37253.81000000,94160.73528900,3406047734.83112852,1896359,35826.42
1.62E+12,2021-06-01,BTC/USDT,37253.82000000,37894.81,35666,36693.09000000,81234.66377000,2973928300.37558711,1760417,36780.405
1.62E+12,2021-06-02,BTC/USDT,36694.85000000,38225,35920,37568.68000000,67587.37249500,2523462575.68843765,1530915,37072.5
1.62E+12,2021-06-03,BTC/USDT,37568.68000000,39476,37170,39246.79000000,75889.10601100,2930945325.70920706,1949658,38323
1.62E+12,2021-06-04,BTC/USDT,39246.78000000,39289.07,35555.15,36829.00000000,91317.79924500,3379399754.93052259,1926311,37422.11
1.62E+12,2021-06-05,BTC/USDT,36829.15000000,37925,34800,35513.20000000,70459.62149000,2560547116.83640575,1463754,36362.5
1.62E+12,2021-06-06,BTC/USDT,35516.07000000,36480,35222,35796.31000000,47650.20663700,1711857075.04716966,993430,35851
1.62E+12,2021-06-07,BTC/USDT,35796.31000000,36900,33300,33552.79000000,77574.95257300,2755673601.71391388,1532260,35100
1.62E+12,2021-06-08,BTC/USDT,33556.96000000,34068.01,31000,33380.81000000,123251.18903700,4030784324.60968405,2074885,32534.005
1.62E+12,2021-06-09,BTC/USDT,33380.80000000,37534.79,32396.82,37388.05000000,136607.59751700,4794741674.43882304,2601479,34965.805
1.62E+12,2021-06-10,BTC/USDT,37388.05000000,38491,35782,36675.72000000,109527.28494300,4062957162.36429993,2231430,37136.5
1.62E+12,2021-06-11,BTC/USDT,36677.83000000,37680.4,35936.77,37331.98000000,78466.00530000,2903043643.31007191,1727645,36808.585
1.62E+12,2021-06-12,BTC/USDT,37331.98000000,37463.63,34600.36,35546.11000000,87717.54999000,3132387326.53751386,1719650,36031.995
1.62E+12,2021-06-13,BTC/USDT,35546.12000000,39380,34757,39020.57000000,86921.02555500,3208991521.63768005,1894103,37068.5
1.62E+12,2021-06-14,BTC/USDT,39020.56000000,41064.05,38730,40516.29000000,108522.39194900,4320307646.76538952,2185089,39897.025
1.62E+12,2021-06-15,BTC/USDT,40516.28000000,41330,39506.4,40144.04000000,80679.62283800,3247746713.62740970,1931890,40418.2
1.62E+12,2021-06-16,BTC/USDT,40143.80000000,40527.14,38116.01,38349.01000000,87771.97693700,3450556041.60058353,2134897,39321.575
1.62E+12,2021-06-17,BTC/USDT,38349.00000000,39559.88,37365,38092.97000000,79541.30711900,3065622530.03988603,1620210,38462.44
1.62E+12,2021-06-18,BTC/USDT,38092.97000000,38202.84,35129.29,35819.84000000,95228.04293500,3507868126.30620260,1809253,36666.065
1.62E+12,2021-06-19,BTC/USDT,35820.48000000,36457,34803.52,35483.72000000,68712.44946100,2453817534.77716944,1212278,35630.26
1.62E+12,2021-06-20,BTC/USDT,35483.72000000,36137.72,33336,35600.16000000,89878.17085000,3124634336.84076064,1691871,34736.86
1.62E+12,2021-06-21,BTC/USDT,35600.17000000,35750,31251.23,31608.93000000,168778.87315900,5545926077.78806706,2688993,33500.615
1.62E+12,2021-06-22,BTC/USDT,31614.12000000,33298.78,28805,32509.56000000,204208.17976200,6406159197.07678900,3113977,31051.89
1.62E+12,2021-06-23,BTC/USDT,32509.56000000,34881,31683,33678.07000000,126966.10056300,4282250433.91944518,2026228,33282
1.62E+12,2021-06-24,BTC/USDT,33675.07000000,35298,32286.57,34663.09000000,86625.80426000,2925373222.10597716,1531230,33792.285
1.62E+12,2021-06-25,BTC/USDT,34663.08000000,35500,31275,31584.45000000,116061.13035600,3846120542.65729680,2094932,33387.5
1.62E+12,2021-06-26,BTC/USDT,31576.09000000,32730,30151,32283.65000000,107820.37528700,3376415451.79312412,1814051,31440.5
1.62E+12,2021-06-27,BTC/USDT,32283.65000000,34749,31973.45,34700.34000000,96613.24421100,3199980157.75033328,1799875,33361.225
1.62E+12,2021-06-28,BTC/USDT,34702.49000000,35297.71,33862.72,34494.89000000,82222.26781900,2837122779.52440164,1868627,34580.215
1.62E+12,2021-06-29,BTC/USDT,34494.89000000,36600,34225.43,35911.73000000,90788.79622000,3233947791.86338857,1673802,35412.715
1.63E+12,2021-06-30,BTC/USDT,35911.72000000,36100,34017.55,35045.00000000,77152.19763400,2688939291.09567313,1301036,35058.775
1.63E+12,2021-07-01,BTC/USDT,35045.00000000,35057.57,32711,33504.69000000,71708.26611200,2410809595.39045694,1240681,33884.285
1.63E+12,2021-07-02,BTC/USDT,33502.33000000,33977.04,32699,33786.55000000,56172.18137800,1870193042.39353716,1176457,33338.02
1.63E+12,2021-07-03,BTC/USDT,33786.54000000,34945.61,33316.73,34669.13000000,43044.57864100,1478423023.50348303,1078278,34131.17
1.63E+12,2021-07-04,BTC/USDT,34669.12000000,35967.85,34357.15,35286.51000000,43703.47578900,1544458212.39263313,1164970,35162.5
1.63E+12,2021-07-05,BTC/USDT,35288.13000000,35293.78,33125.55,33690.14000000,64123.87424500,2183406257.49382919,1109367,34209.665
1.63E+12,2021-07-06,BTC/USDT,33690.15000000,35118.88,33532,34220.01000000,58210.59634900,1991691100.94826585,1184687,34325.44
1.63E+12,2021-07-07,BTC/USDT,34220.02000000,35059.09,33777.77,33862.12000000,53807.52167500,1857658028.48080391,1041416,34418.43
1.63E+12,2021-07-08,BTC/USDT,33862.11000000,33929.64,32077,32875.71000000,70136.48032000,2304973020.29871520,1257892,33003.32
1.63E+12,2021-07-09,BTC/USDT,32875.71000000,34100,32261.07,33815.81000000,47153.93989900,1562958239.39137620,1236351,33180.535
1.63E+12,2021-07-10,BTC/USDT,33815.81000000,34262,33004.78,33502.87000000,34761.17546800,1171790111.08299535,865508,33633.39
1.63E+12,2021-07-11,BTC/USDT,33502.87000000,34666,33306.47,34258.99000000,31572.64744800,1070033013.19204486,952891,33986.235
1.63E+12,2021-07-12,BTC/USDT,34259.00000000,34678.43,32658.34,33086.63000000,48181.40376200,1620646741.33496329,1176847,33668.385
1.63E+12,2021-07-13,BTC/USDT,33086.94000000,33340,32202.25,32729.77000000,41126.36100800,1348583017.01034310,956053,32771.125
1.63E+12,2021-07-14,BTC/USDT,32729.12000000,33114.03,31550,32820.02000000,46777.82348400,1515692074.98754753,1123129,32332.015
1.63E+12,2021-07-15,BTC/USDT,32820.03000000,33185.25,31133,31880.00000000,51639.57635300,1652077965.43655981,1099367,32159.125
1.63E+12,2021-07-16,BTC/USDT,31874.49000000,32249.18,31020,31383.87000000,48499.86415400,1538342711.57965672,1067591,31634.59
1.63E+12,2021-07-17,BTC/USDT,31383.86000000,31955.92,31164.31,31520.07000000,34012.24213200,1072815966.33630751,883442,31560.115
1.63E+12,2021-07-18,BTC/USDT,31520.07000000,32435,31108.97,31778.56000000,35923.71618600,1140964365.64660148,760979,31771.985
1.63E+12,2021-07-19,BTC/USDT,31778.57000000,31899,30407.44,30839.65000000,47340.46849900,1470563281.93650284,846029,31153.22
1.63E+12,2021-07-20,BTC/USDT,30839.65000000,31063.07,29278,29790.35000000,61034.04901700,1821230700.02039109,1062139,30170.535
1.63E+12,2021-07-21,BTC/USDT,29790.34000000,32858,29482.61,32144.51000000,82796.26512800,2603140706.08222436,1415058,31170.305
1.63E+12,2021-07-22,BTC/USDT,32144.51000000,32591.35,31708,32287.83000000,46148.09243300,1482763544.95053643,1000742,32149.675
1.63E+12,2021-07-23,BTC/USDT,32287.58000000,33650,31924.32,33634.09000000,50112.86362600,1631947003.07304657,1394786,32787.16
1.63E+12,2021-07-24,BTC/USDT,33634.10000000,34500,33401.14,34258.14000000,47977.55013800,1625046258.43655218,1196914,33950.57
1.63E+12,2021-07-25,BTC/USDT,34261.51000000,35398,33851.12,35381.02000000,47852.92831300,1646935552.80554462,1245775,34624.56
1.63E+12,2021-07-26,BTC/USDT,35381.02000000,40550,35205.78,37237.60000000,152452.51272400,5832475057.06567638,3330102,37877.89
1.63E+12,2021-07-27,BTC/USDT,37241.33000000,39542.61,36383,39457.87000000,88397.26701500,3335658261.99554664,1938478,37962.805
1.63E+12,2021-07-28,BTC/USDT,39456.61000000,40900,38772,40019.56000000,101344.52844100,4040889461.66152784,2631048,39836
1.63E+12,2021-07-29,BTC/USDT,40019.57000000,40640,39200,40016.48000000,53998.43928300,2154190697.34531810,1428738,39920
1.63E+12,2021-07-30,BTC/USDT,40018.49000000,42316.71,38313.23,42206.37000000,73602.78480500,2939833541.38153644,1797012,40314.97
1.63E+12,2021-07-31,BTC/USDT,42206.36000000,42448,41000.15,41461.83000000,44849.79101200,1868285510.88467891,1565380,41724.075
1.63E+12,2021-08-01,BTC/USDT,41461.84000000,42599,39422.01,39845.44000000,53953.18632600,2227567271.48786541,1603964,41010.505
1.63E+12,2021-08-02,BTC/USDT,39850.27000000,40480.01,38690,39147.82000000,50837.35195400,2010928003.59440882,1162878,39585.005
1.63E+12,2021-08-03,BTC/USDT,39146.86000000,39780,37642.03,38207.05000000,57117.43585300,2195360658.56732878,1379871,38711.015
1.63E+12,2021-08-04,BTC/USDT,38207.04000000,39969.66,37508.56,39723.18000000,52329.35243000,2028792778.18480471,1220555,38739.11
1.63E+12,2021-08-05,BTC/USDT,39723.17000000,41350,37332.7,40862.46000000,84343.75562100,3314527738.33973321,1913281,39341.35
1.63E+12,2021-08-06,BTC/USDT,40862.46000000,43392.43,39853.86,42836.87000000,75753.94134700,3148022459.91615849,2223356,41623.145
1.63E+12,2021-08-07,BTC/USDT,42836.87000000,44700,42446.41,44572.54000000,73396.74080800,3197407326.03679334,2258213,43573.205
1.63E+12,2021-08-08,BTC/USDT,44572.54000000,45310,43261,43794.37000000,69329.09269800,3074924734.87934016,1857112,44285.5
1.63E+12,2021-08-09,BTC/USDT,43794.36000000,46454.15,42779,46253.40000000,74587.88484500,3362870286.25811797,2130595,44616.575
1.63E+12,2021-08-10,BTC/USDT,46248.87000000,46700,44589.46,45584.99000000,53814.64342100,2452485823.93365419,1951330,45644.73
1.63E+12,2021-08-11,BTC/USDT,45585.00000000,46743.47,45341.14,45511.00000000,52734.90197700,2432788769.83269651,1862925,46042.305
1.63E+12,2021-08-12,BTC/USDT,45510.67000000,46218.12,43770,44399.00000000,55266.10878100,2478758524.86417613,1623329,44994.06
1.63E+12,2021-08-13,BTC/USDT,44400.06000000,47886,44217.39,47800.00000000,48239.37043100,2239435701.11779154,1804716,46051.695
1.63E+12,2021-08-14,BTC/USDT,47799.99000000,48144,45971.03,47068.51000000,46114.35902200,2166461458.66824897,1849556,47057.515
1.63E+12,2021-08-15,BTC/USDT,47068.50000000,47372.27,45500,46973.82000000,42110.71133400,1950753713.21212474,1580122,46436.135
1.63E+12,2021-08-16,BTC/USDT,46973.82000000,48053.83,45660,45901.29000000,52480.57401400,2462127629.60902359,1655378,46856.915
1.63E+12,2021-08-17,BTC/USDT,45901.30000000,47160,44376,44695.95000000,57039.34162900,2616339597.91574244,1781303,45768
1.63E+12,2021-08-18,BTC/USDT,44695.95000000,46000,44203.28,44705.29000000,54099.41598500,2439673265.94711701,1656723,45101.64
1.63E+12,2021-08-19,BTC/USDT,44699.37000000,47033,43927.7,46760.62000000,53411.75392000,2416320067.13376884,1774382,45480.35
1.63E+12,2021-08-20,BTC/USDT,46760.62000000,49382.99,46622.99,49322.47000000,56850.35222800,2721131744.27781711,1950404,48002.99
1.63E+12,2021-08-21,BTC/USDT,49322.47000000,49757.04,48222,48821.87000000,46745.13658400,2290966131.37616106,2069725,48989.52
1.63E+12,2021-08-22,BTC/USDT,48821.88000000,49500,48050,49239.22000000,37007.88779500,1807169840.16917142,1610192,48775
1.63E+12,2021-08-23,BTC/USDT,49239.22000000,50500,49029,49488.85000000,52462.54195400,2616721363.68517193,2143309,49764.5
1.63E+12,2021-08-24,BTC/USDT,49488.85000000,49860,47600,47674.01000000,51014.59474800,2486079315.56442367,1692896,48730
1.63E+12,2021-08-25,BTC/USDT,47674.01000000,49264.3,47126.28,48973.32000000,44655.83034200,2149442271.52642047,1559186,48195.29
1.63E+12,2021-08-26,BTC/USDT,48973.32000000,49352.84,46250,46843.87000000,49371.27777400,2333900030.22962785,1532753,47801.42
1.63E+12,2021-08-27,BTC/USDT,46843.86000000,49149.93,46348,49069.90000000,42068.10496500,2007071230.21999509,1320503,47748.965
1.63E+12,2021-08-28,BTC/USDT,49069.90000000,49299,48346.88,48895.35000000,26681.06378600,1303966035.77054955,793012,48822.94
1.63E+12,2021-08-29,BTC/USDT,48895.35000000,49632.27,47762.54,48767.83000000,32652.28347300,1588661416.36037966,1193046,48697.405
1.63E+12,2021-08-30,BTC/USDT,48767.84000000,48888.61,46853,46982.91000000,40288.35083000,1932344430.92392620,1204012,47870.805
1.63E+12,2021-08-31,BTC/USDT,46982.91000000,48246.11,46700,47100.89000000,48645.52737000,2303799571.38227270,1300400,47473.055
1.63E+12,2021-09-01,BTC/USDT,47100.89000000,49156,46512,48810.52000000,49904.65528000,2386074445.41585230,1280384,47834
1.63E+12,2021-09-02,BTC/USDT,48810.51000000,50450.13,48584.06,49246.64000000,54410.77053800,2704192314.67468902,1549849,49517.095
1.63E+12,2021-09-03,BTC/USDT,49246.63000000,51000,48316.84,49999.14000000,59025.64415700,2949574478.07173762,1645163,49658.42
1.63E+12,2021-09-04,BTC/USDT,49998.00000000,50535.69,49370,49915.64000000,34664.65959000,1733527136.44425870,1225830,49952.845
1.63E+12,2021-09-05,BTC/USDT,49917.54000000,51900,49450,51756.88000000,40544.83587300,2049212025.84465917,1417660,50675
1.63E+12,2021-09-06,BTC/USDT,51756.88000000,52780,50969.33,52663.90000000,49249.66708100,2549290983.05687762,1678015,51874.665
1.63E+12,2021-09-07,BTC/USDT,52666.20000000,52920,42843.05,46863.73000000,123048.80271900,6004105772.87044281,3321711,47881.525
1.63E+12,2021-09-08,BTC/USDT,46868.57000000,47340.99,44412.02,46048.31000000,65069.31520000,3000605793.93896050,1796101,45876.505
1.63E+12,2021-09-09,BTC/USDT,46048.31000000,47399.97,45513.08,46395.14000000,50651.66002000,2351862983.51824120,1567586,46456.525
1.63E+12,2021-09-10,BTC/USDT,46395.14000000,47033,44132.29,44850.91000000,49048.26618000,2243698626.03951660,1569941,45582.645
