unix,ds,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount,Value
1.57144E+12,2019-10-19,XLM/USDT,0.06302,0.06395,0.06224,0.06247,28689772.9,1804667.277,11821,0.063095
1.57153E+12,2019-10-20,XLM/USDT,0.06247,0.06388,0.06165,0.0632,31117304,1953829.729,12238,0.062765
1.57162E+12,2019-10-21,XLM/USDT,0.0632,0.0641,0.06266,0.06387,30188144.2,1909902.094,11655,0.06338
1.5717E+12,2019-10-22,XLM/USDT,0.06388,0.06477,0.06302,0.06321,41032516.8,2631434.435,15038,0.063895
1.57179E+12,2019-10-23,XLM/USDT,0.06322,0.06349,0.05692,0.05984,81205772.2,4854899.139,26021,0.060205
1.57188E+12,2019-10-24,XLM/USDT,0.05982,0.0616,0.05852,0.06015,59597296.8,3577243.054,22563,0.06006
1.57196E+12,2019-10-25,XLM/USDT,0.06017,0.06616,0.0594,0.06429,98514966.9,6208041.76,37218,0.06278
1.57205E+12,2019-10-26,XLM/USDT,0.06431,0.0674,0.06166,0.06264,130527665.9,8408519.037,51438,0.06453
1.57213E+12,2019-10-27,XLM/USDT,0.06264,0.0658,0.06184,0.06514,103629832.8,6615421.658,41122,0.06382
1.57222E+12,2019-10-28,XLM/USDT,0.06517,0.06919,0.06436,0.0645,121373979.2,8027026.418,42925,0.066775
1.57231E+12,2019-10-29,XLM/USDT,0.0645,0.06998,0.06443,0.06662,99602283.5,6666723.923,33032,0.067205
1.57239E+12,2019-10-30,XLM/USDT,0.06661,0.06706,0.06268,0.06388,104406655.1,6727352.803,32716,0.06487
1.57248E+12,2019-10-31,XLM/USDT,0.06388,0.06514,0.062,0.06512,118903683.2,7564242.275,32056,0.06357
1.57257E+12,2019-11-01,XLM/USDT,0.06511,0.07242,0.06459,0.069,287327789.4,19866567.5,68761,0.068505
1.57265E+12,2019-11-02,XLM/USDT,0.06901,0.07135,0.069,0.07123,125928076.2,8807460.343,31928,0.070175
1.57274E+12,2019-11-03,XLM/USDT,0.07124,0.07196,0.06787,0.06863,115898878,8039903.676,27255,0.069915
1.57283E+12,2019-11-04,XLM/USDT,0.06865,0.07939,0.06745,0.07929,122972676.3,8737339.209,30772,0.07342
1.57291E+12,2019-11-05,XLM/USDT,0.07939,0.08876,0.07845,0.08221,409265259.4,33705420.79,112380,0.083605
1.573E+12,2019-11-06,XLM/USDT,0.08222,0.08282,0.0764,0.07684,193481055.5,15298427.95,58264,0.07961
1.57308E+12,2019-11-07,XLM/USDT,0.07685,0.07716,0.07259,0.07423,191465420.4,14277114.1,55787,0.074875
1.57317E+12,2019-11-08,XLM/USDT,0.07424,0.07693,0.06845,0.07116,137545601.5,10012585.1,40414,0.07269
1.57326E+12,2019-11-09,XLM/USDT,0.07115,0.07331,0.07066,0.07314,45410391.5,3286881.335,18241,0.071985
1.57334E+12,2019-11-10,XLM/USDT,0.07314,0.08144,0.07278,0.07892,173093212.2,13444795.11,50208,0.07711
1.57343E+12,2019-11-11,XLM/USDT,0.07893,0.081,0.07606,0.08,124523004.4,9806105.488,41475,0.07853
1.57352E+12,2019-11-12,XLM/USDT,0.08,0.0827,0.07382,0.07686,172008305.7,13413439.9,53918,0.07826
1.5736E+12,2019-11-13,XLM/USDT,0.07685,0.07757,0.07532,0.07616,47601553.4,3650362.049,16257,0.076445
1.57369E+12,2019-11-14,XLM/USDT,0.07617,0.0762,0.07232,0.07414,54686021.2,4030583.797,20018,0.07426
1.57378E+12,2019-11-15,XLM/USDT,0.07413,0.07506,0.07033,0.07214,56154483.6,4090098.968,23537,0.072695
1.57386E+12,2019-11-16,XLM/USDT,0.0721,0.07228,0.071,0.07126,30060711.3,2152785.008,13902,0.07164
1.57395E+12,2019-11-17,XLM/USDT,0.07124,0.07294,0.07121,0.07157,31012795.2,2237128.093,15583,0.072075
1.57404E+12,2019-11-18,XLM/USDT,0.07158,0.0716,0.06459,0.06697,76835366.2,5252518.578,28578,0.068095
1.57412E+12,2019-11-19,XLM/USDT,0.06698,0.06698,0.06335,0.0656,61594261.9,3993711.238,24441,0.065165
1.57421E+12,2019-11-20,XLM/USDT,0.06562,0.0662,0.06364,0.06402,35835411.5,2324007.173,16089,0.06492
1.57429E+12,2019-11-21,XLM/USDT,0.064,0.06405,0.05739,0.06072,83836223.7,5108160.589,29081,0.06072
1.57438E+12,2019-11-22,XLM/USDT,0.06069,0.0613,0.053,0.05916,116361418.6,6671480.487,47886,0.05715
1.57447E+12,2019-11-23,XLM/USDT,0.05916,0.06218,0.05776,0.06145,88039138.1,5295906.707,34337,0.05997
1.57455E+12,2019-11-24,XLM/USDT,0.06148,0.06207,0.05522,0.05546,75274935.6,4400046.541,29097,0.058645
1.57464E+12,2019-11-25,XLM/USDT,0.05546,0.05961,0.0531,0.05727,90335956.8,5133149.389,28165,0.056355
1.57473E+12,2019-11-26,XLM/USDT,0.05721,0.05819,0.05641,0.05748,49403461.9,2826958.693,15161,0.0573
1.57481E+12,2019-11-27,XLM/USDT,0.05752,0.0595,0.05508,0.05863,68432602.6,3943141.083,19181,0.05729
1.5749E+12,2019-11-28,XLM/USDT,0.05862,0.05903,0.05731,0.05787,31978912.1,1866357.946,11696,0.05817
1.57499E+12,2019-11-29,XLM/USDT,0.0579,0.05999,0.05783,0.05898,44310991.8,2609155.168,12334,0.05891
1.57507E+12,2019-11-30,XLM/USDT,0.059,0.0593,0.05656,0.05726,31541499.8,1831288.522,8304,0.05793
1.57516E+12,2019-12-01,XLM/USDT,0.05724,0.05765,0.05506,0.05723,26189891.4,1478337.472,8383,0.056355
1.57524E+12,2019-12-02,XLM/USDT,0.05724,0.05729,0.05541,0.05565,33731722.7,1897557.046,8686,0.05635
1.57533E+12,2019-12-03,XLM/USDT,0.05571,0.05658,0.05504,0.05572,29630435.7,1651684.65,8424,0.05581
1.57542E+12,2019-12-04,XLM/USDT,0.05572,0.05741,0.05357,0.05467,52376850.1,2897938.053,13236,0.05549
1.5755E+12,2019-12-05,XLM/USDT,0.05471,0.05565,0.05417,0.05539,39396623,2168293.627,8616,0.05491
1.57559E+12,2019-12-06,XLM/USDT,0.05538,0.05599,0.05466,0.05538,31384939.2,1731255.78,8369,0.055325
1.57568E+12,2019-12-07,XLM/USDT,0.0553,0.05593,0.05528,0.05541,19253806.7,1069947.552,5339,0.055605
1.57576E+12,2019-12-08,XLM/USDT,0.05541,0.05596,0.05478,0.0558,17858858.9,990294.386,5449,0.05537
1.57585E+12,2019-12-09,XLM/USDT,0.05577,0.05618,0.05401,0.05462,20542246.4,1133491.838,6301,0.055095
1.57594E+12,2019-12-10,XLM/USDT,0.05455,0.05459,0.05231,0.05315,32566296,1744365.023,9003,0.05345
1.57602E+12,2019-12-11,XLM/USDT,0.05316,0.05373,0.0526,0.0528,20192671.4,1072104.607,6169,0.053165
1.57611E+12,2019-12-12,XLM/USDT,0.0528,0.05324,0.05144,0.05201,41465141.8,2173079.489,9559,0.05234
1.5762E+12,2019-12-13,XLM/USDT,0.05202,0.05302,0.05196,0.0527,19796738.7,1039555.718,5487,0.05249
1.57628E+12,2019-12-14,XLM/USDT,0.05273,0.05288,0.05007,0.0509,31334161.7,1618341.614,8410,0.051475
1.57637E+12,2019-12-15,XLM/USDT,0.05091,0.05144,0.0503,0.05097,21752495.2,1107946.207,6314,0.05087
1.57645E+12,2019-12-16,XLM/USDT,0.05096,0.05109,0.04679,0.04696,59077378.7,2876684.517,15191,0.04894
1.57654E+12,2019-12-17,XLM/USDT,0.04701,0.04714,0.0421,0.04331,92162114.1,4120152.907,28643,0.04462
1.57663E+12,2019-12-18,XLM/USDT,0.04327,0.04782,0.04211,0.04655,90536217.1,4055284.155,29837,0.044965
1.57671E+12,2019-12-19,XLM/USDT,0.04655,0.04697,0.04452,0.04519,67620839.4,3064643.468,20100,0.045745
1.5768E+12,2019-12-20,XLM/USDT,0.04519,0.04654,0.04458,0.04619,67567547.8,3085695.252,18069,0.04556
1.57689E+12,2019-12-21,XLM/USDT,0.04622,0.04645,0.04533,0.04539,25750742,1182555.181,6793,0.04589
1.57697E+12,2019-12-22,XLM/USDT,0.04535,0.04732,0.04524,0.04723,37550036.2,1740044.038,8030,0.04628
1.57706E+12,2019-12-23,XLM/USDT,0.04724,0.04749,0.04454,0.04488,41144964.8,1901000.484,9918,0.046015
1.57715E+12,2019-12-24,XLM/USDT,0.04485,0.04583,0.04446,0.04501,22956352.1,1034528.563,6379,0.045145
